20<pt<25 	0.531982	0.0123637	15.8087
25<pt<30 	0.422877	0.0148295	8.66344
30<pt<35 	0.334146	0.0165645	10.0756
35<pt<40 	0.309747	0.0210728	3.92709
40<pt<45 	0.272221	0.0241147	1.94868
45<pt<50 	0.291263	0.029633	1.6991
50<pt<60 	0.184054	0.0162529	2.24817
60<pt<80 	0.140232	0.0135418	2.17259
80<pt<120 	0.0665836	0.00883346	3.38943
120<pt<400 	0.117739	0.190445	17.5984
