20<pt<25 	0.495427	0.011526	17.8707
25<pt<30 	0.389151	0.0137006	7.71281
30<pt<35 	0.301245	0.0150627	11.6928
35<pt<40 	0.282306	0.0190377	4.87388
40<pt<45 	0.247061	0.0217879	1.83739
45<pt<50 	0.260189	0.026755	1.97426
50<pt<60 	0.146204	0.0131787	1.34564
60<pt<80 	0.114011	0.0113315	2.14568
80<pt<120 	0.0530565	0.00679492	2.63966
120<pt<400 	0.0639524	0.0111409	4.87457
