pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
30 <pt<35 	6<chiso range<12 	44.8924	16.0508	16.1163	10.645	21.1892	2.58194	0.845602
30 <pt<35 	6<chiso range<13 	44.8924	16.0508	16.1163	10.0564	21.7772	3.02934	0.949941
30 <pt<35 	7<chiso range<12 	44.8924	16.0508	16.1163	8.98051	22.8714	3.99501	1.1457
30 <pt<35 	7<chiso range<13 	44.8924	16.0508	16.1163	8.4264	23.4218	4.59016	1.24604
30 <pt<35 	8<chiso range<13 	44.8924	16.0508	16.1163	8.67456	23.1571	4.3174	1.19882
#######################################################################################
35 <pt<50 	3<chiso range<8 	65.455	17.3003	27.3818	14.3452	30.1825	1.02126	0.385997
35 <pt<50 	3<chiso range<9 	65.455	17.3003	27.3818	13.0391	31.5115	1.61882	0.576976
35 <pt<50 	3<chiso range<10 	65.455	17.3003	27.3818	12.9323	31.6154	1.67309	0.592191
35 <pt<50 	3<chiso range<11 	65.455	17.3003	27.3818	12.5948	31.95	1.85018	0.641226
35 <pt<50 	3<chiso range<12 	65.455	17.3003	27.3818	12.6832	31.8599	1.80308	0.628063
35 <pt<50 	3<chiso range<13 	65.455	17.3003	27.3818	12.1301	32.4038	2.11082	0.708432
35 <pt<50 	4<chiso range<9 	65.455	17.3003	27.3818	12.7825	31.776	1.74967	0.615355
35 <pt<50 	4<chiso range<10 	65.455	17.3003	27.3818	12.6912	31.8624	1.79805	0.628134
35 <pt<50 	4<chiso range<11 	65.455	17.3003	27.3818	12.3102	32.2401	2.00645	0.683748
35 <pt<50 	4<chiso range<12 	65.455	17.3003	27.3818	12.4424	32.1047	1.93302	0.663893
35 <pt<50 	4<chiso range<13 	65.455	17.3003	27.3818	11.8158	32.7212	2.29781	0.755428
35 <pt<50 	5<chiso range<10 	65.455	17.3003	27.3818	11.7104	32.822	2.36329	0.770586
35 <pt<50 	5<chiso range<11 	65.455	17.3003	27.3818	11.4043	33.1292	2.55887	0.816425
35 <pt<50 	5<chiso range<12 	65.455	17.3003	27.3818	11.6554	32.8755	2.39784	0.778609
35 <pt<50 	5<chiso range<13 	65.455	17.3003	27.3818	11.0238	33.4819	2.81849	0.870196
35 <pt<50 	6<chiso range<11 	65.455	17.3003	27.3818	9.75568	34.772	3.82512	1.06558
35 <pt<50 	6<chiso range<12 	65.455	17.3003	27.3818	10.2406	34.2849	3.41094	0.991252
35 <pt<50 	6<chiso range<13 	65.455	17.3003	27.3818	9.72922	34.7899	3.85024	1.06868
35 <pt<50 	7<chiso range<12 	65.455	17.3003	27.3818	11.447	33.0816	2.53151	0.809482
35 <pt<50 	7<chiso range<13 	65.455	17.3003	27.3818	10.6127	33.9028	3.11913	0.933585
35 <pt<50 	8<chiso range<13 	65.455	17.3003	27.3818	9.25579	35.2527	4.29896	1.14011
#######################################################################################
50 <pt<60 	3<chiso range<8 	18.8258	4.75256	9.49381	1.56472	10.0598	1.26038	0.0668622
50 <pt<60 	3<chiso range<9 	18.8258	4.75256	9.49381	2.58511	11.532	2.08993	0.53483
50 <pt<60 	3<chiso range<10 	18.8258	4.75256	9.49381	2.6974	11.4244	1.89944	0.50477
50 <pt<60 	3<chiso range<11 	18.8258	4.75256	9.49381	2.59552	11.5225	2.07143	0.532135
50 <pt<60 	3<chiso range<12 	18.8258	4.75256	9.49381	2.84225	11.2818	1.67661	0.465385
50 <pt<60 	3<chiso range<13 	18.8258	4.75256	9.49381	3.2626	10.861	1.14189	0.351171
50 <pt<60 	4<chiso range<9 	18.8258	4.75256	9.49381	2.74584	11.3726	1.82361	0.490706
50 <pt<60 	4<chiso range<10 	18.8258	4.75256	9.49381	2.84316	11.2793	1.67571	0.464797
50 <pt<60 	4<chiso range<11 	18.8258	4.75256	9.49381	2.70519	11.4139	1.88774	0.502047
50 <pt<60 	4<chiso range<12 	18.8258	4.75256	9.49381	2.98253	11.1415	1.48172	0.42705
50 <pt<60 	4<chiso range<13 	18.8258	4.75256	9.49381	3.4606	10.661	0.934645	0.297842
50 <pt<60 	5<chiso range<10 	18.8258	4.75256	9.49381	2.83652	11.2881	1.68482	0.467078
50 <pt<60 	5<chiso range<11 	18.8258	4.75256	9.49381	2.66494	11.4548	1.95313	0.513298
50 <pt<60 	5<chiso range<12 	18.8258	4.75256	9.49381	3.00959	11.1163	1.44572	0.420078
50 <pt<60 	5<chiso range<13 	18.8258	4.75256	9.49381	3.59206	10.53	0.80923	0.263173
