pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
#######################################################################################
20 <pt<25 	3<chiso range<8 	122.128	50.9865	33.6466	42.1841	41.984	2.37308	0.843609
20 <pt<25 	3<chiso range<9 	122.128	50.9865	33.6466	42.7404	41.4234	2.19442	0.785453
20 <pt<25 	3<chiso range<10 	122.128	50.9865	33.6466	40.6119	43.5681	2.90428	1.00897
20 <pt<25 	3<chiso range<11 	122.128	50.9865	33.6466	40.2857	43.897	3.01965	1.04349
20 <pt<25 	3<chiso range<12 	122.128	50.9865	33.6466	39.2048	44.9836	3.41567	1.15802
20 <pt<25 	3<chiso range<13 	122.128	50.9865	33.6466	39.0052	45.1838	3.49121	1.1792
20 <pt<25 	4<chiso range<9 	122.128	50.9865	33.6466	41.2715	42.9034	2.67651	0.939406
20 <pt<25 	4<chiso range<10 	122.128	50.9865	33.6466	38.9569	45.2319	3.50961	1.1843
20 <pt<25 	4<chiso range<11 	122.128	50.9865	33.6466	38.7402	45.4505	3.59266	1.20744
20 <pt<25 	4<chiso range<12 	122.128	50.9865	33.6466	37.6438	46.5512	4.0276	1.32445
20 <pt<25 	4<chiso range<13 	122.128	50.9865	33.6466	37.5088	46.6863	4.08291	1.33887
20 <pt<25 	5<chiso range<10 	122.128	50.9865	33.6466	35.9722	48.2253	4.7417	1.50377
20 <pt<25 	5<chiso range<11 	122.128	50.9865	33.6466	36.07	48.1285	4.69805	1.49333
20 <pt<25 	5<chiso range<12 	122.128	50.9865	33.6466	35.0647	49.1363	5.15771	1.6019
20 <pt<25 	5<chiso range<13 	122.128	50.9865	33.6466	35.0871	49.1135	5.1472	1.59945
20 <pt<25 	6<chiso range<11 	122.128	50.9865	33.6466	37.9402	46.2531	3.90756	1.29271
20 <pt<25 	6<chiso range<12 	122.128	50.9865	33.6466	36.3971	47.8014	4.55394	1.45818
20 <pt<25 	6<chiso range<13 	122.128	50.9865	33.6466	36.308	47.8901	4.59294	1.46772
20 <pt<25 	7<chiso range<12 	122.128	50.9865	33.6466	35.2114	48.9947	5.08877	1.58646
20 <pt<25 	7<chiso range<13 	122.128	50.9865	33.6466	35.2296	48.9752	5.08035	1.58439
