pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
40 <pt<60 	6<chiso range<13 	33.8124	28.8135	5.48176	0.911915
40 <pt<60 	7<chiso range<12 	33.8124	28.7418	5.47484	0.926164
40 <pt<60 	7<chiso range<13 	33.8124	28.2369	5.38126	1.0361
40 <pt<60 	8<chiso range<13 	33.8124	27.4799	5.23029	1.21074
#######################################################################################
60 <pt<80 	3<chiso range<8 	5.63964	8.08753	2.66084	0.919969
60 <pt<80 	3<chiso range<9 	5.63964	7.73184	2.56089	0.816982
60 <pt<80 	3<chiso range<10 	5.63964	7.54934	2.48532	0.768392
60 <pt<80 	3<chiso range<11 	5.63964	7.60637	2.50181	0.786123
60 <pt<80 	3<chiso range<12 	5.63964	7.31465	2.4081	0.695573
60 <pt<80 	3<chiso range<13 	5.63964	7.17057	2.36616	0.64701
60 <pt<80 	4<chiso range<9 	5.63964	7.56037	2.50727	0.766064
60 <pt<80 	4<chiso range<10 	5.63964	7.37732	2.42902	0.715383
60 <pt<80 	4<chiso range<11 	5.63964	7.46441	2.4552	0.743227
60 <pt<80 	4<chiso range<12 	5.63964	7.16432	2.35916	0.646281
60 <pt<80 	4<chiso range<13 	5.63964	7.02069	2.31752	0.595917
60 <pt<80 	5<chiso range<10 	5.63964	6.64947	2.18743	0.461651
60 <pt<80 	5<chiso range<11 	5.63964	6.85628	2.25325	0.539949
60 <pt<80 	5<chiso range<12 	5.63964	6.61955	2.17866	0.449776
60 <pt<80 	5<chiso range<13 	5.63964	6.52484	2.15324	0.411101
60 <pt<80 	6<chiso range<11 	5.63964	6.74358	2.21141	0.499202
60 <pt<80 	6<chiso range<12 	5.63964	6.49263	2.13375	0.399761
60 <pt<80 	6<chiso range<13 	5.63964	6.40084	2.11011	0.360739
60 <pt<80 	7<chiso range<12 	5.63964	6.48342	2.12595	0.396896
60 <pt<80 	7<chiso range<13 	5.63964	6.37711	2.0996	0.351243
60 <pt<80 	8<chiso range<13 	5.63964	6.29646	2.08269	0.315371
#######################################################################################
80 <pt<400 	3<chiso range<8 	5.63964	4.64455	1.65454	0.60143
80 <pt<400 	3<chiso range<9 	5.63964	4.37914	1.56329	0.806312
80 <pt<400 	3<chiso range<10 	5.63964	4.44873	1.58781	0.750033
80 <pt<400 	3<chiso range<11 	5.63964	4.25518	1.51181	0.915763
80 <pt<400 	3<chiso range<12 	5.63964	4.33368	1.54367	0.84601
80 <pt<400 	3<chiso range<13 	5.63964	4.31019	1.53597	0.865544
80 <pt<400 	4<chiso range<9 	5.63964	4.10604	1.46441	1.04725
80 <pt<400 	4<chiso range<10 	5.63964	4.23528	1.51008	0.92999
80 <pt<400 	4<chiso range<11 	5.63964	4.04185	1.43482	1.11358
80 <pt<400 	4<chiso range<12 	5.63964	4.16149	1.48116	0.997968
80 <pt<400 	4<chiso range<13 	5.63964	4.15991	1.48146	0.998832
80 <pt<400 	5<chiso range<10 	5.63964	4.27008	1.5235	0.898956
80 <pt<400 	5<chiso range<11 	5.63964	4.03526	1.43182	1.12052
80 <pt<400 	5<chiso range<12 	5.63964	4.17328	1.48553	0.987096
80 <pt<400 	5<chiso range<13 	5.63964	4.17001	1.48541	0.989377
80 <pt<400 	6<chiso range<11 	5.63964	3.8915	1.3791	1.26759
80 <pt<400 	6<chiso range<12 	5.63964	4.0623	1.44603	1.09081
80 <pt<400 	6<chiso range<13 	5.63964	4.08464	1.45468	1.06896
80 <pt<400 	7<chiso range<12 	5.63964	4.16297	1.48152	0.996726
80 <pt<400 	7<chiso range<13 	5.63964	4.16096	1.48226	0.997585
80 <pt<400 	8<chiso range<13 	5.63964	4.01907	1.43308	1.13083
#######################################################################################
