pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
30 <pt<40 	6<chiso range<13 	166.097	33.8124	84.2649	60.3906	83.0827	3.45208	0.0811839
30 <pt<40 	7<chiso range<12 	166.097	33.8124	84.2649	62.1651	81.3721	3.57437	0.196699
30 <pt<40 	7<chiso range<13 	166.097	33.8124	84.2649	59.8619	83.5998	3.41308	0.0457919
30 <pt<40 	8<chiso range<13 	166.097	33.8124	84.2649	57.5731	85.8006	3.23999	0.107048
#######################################################################################
40 <pt<60 	3<chiso range<8 	166.097	33.8124	84.2649	31.0957	72.4347	0.458222	0.98923
40 <pt<60 	3<chiso range<9 	166.097	33.8124	84.2649	31.4762	72.0034	0.389972	1.02322
40 <pt<60 	3<chiso range<10 	166.097	33.8124	84.2649	30.924	72.471	0.491454	0.989388
40 <pt<60 	3<chiso range<11 	166.097	33.8124	84.2649	30.4515	72.9771	0.580054	0.949976
40 <pt<60 	3<chiso range<12 	166.097	33.8124	84.2649	29.8346	73.5812	0.699932	0.903645
40 <pt<60 	3<chiso range<13 	166.097	33.8124	84.2649	29.4411	73.977	0.779184	0.87284
40 <pt<60 	4<chiso range<9 	166.097	33.8124	84.2649	30.4686	72.9999	0.576321	0.947554
40 <pt<60 	4<chiso range<10 	166.097	33.8124	84.2649	30.0059	73.3143	0.667403	0.925906
40 <pt<60 	4<chiso range<11 	166.097	33.8124	84.2649	29.5807	73.7756	0.751689	0.889406
40 <pt<60 	4<chiso range<12 	166.097	33.8124	84.2649	28.9786	74.4151	0.875625	0.839124
40 <pt<60 	4<chiso range<13 	166.097	33.8124	84.2649	28.6348	74.7619	0.948861	0.81175
40 <pt<60 	5<chiso range<10 	166.097	33.8124	84.2649	31.3009	72.0019	0.422948	1.02639
40 <pt<60 	5<chiso range<11 	166.097	33.8124	84.2649	30.5847	72.782	0.555314	0.965883
40 <pt<60 	5<chiso range<12 	166.097	33.8124	84.2649	29.7433	73.6255	0.718625	0.90072
40 <pt<60 	5<chiso range<13 	166.097	33.8124	84.2649	29.2435	74.1371	0.82029	0.860776
40 <pt<60 	6<chiso range<11 	166.097	33.8124	84.2649	30.2494	73.0652	0.620794	0.945681
40 <pt<60 	6<chiso range<12 	166.097	33.8124	84.2649	29.3179	74.0098	0.806144	0.871877
40 <pt<60 	6<chiso range<13 	166.097	33.8124	84.2649	28.8135	74.5225	0.911915	0.831703
40 <pt<60 	7<chiso range<12 	166.097	33.8124	84.2649	28.7418	74.6352	0.926164	0.821976
40 <pt<60 	7<chiso range<13 	166.097	33.8124	84.2649	28.2369	75.1493	1.0361	0.781174
40 <pt<60 	8<chiso range<13 	166.097	33.8124	84.2649	27.4799	75.8545	1.21074	0.725854
#######################################################################################
60 <pt<80 	3<chiso range<8 	51.1087	5.63964	28.1957	8.08753	26.8867	0.919969	0.201408
60 <pt<80 	3<chiso range<9 	51.1087	5.63964	28.1957	7.73184	27.2747	0.816982	0.142252
60 <pt<80 	3<chiso range<10 	51.1087	5.63964	28.1957	7.54934	27.3791	0.768392	0.127022
60 <pt<80 	3<chiso range<11 	51.1087	5.63964	28.1957	7.60637	27.3134	0.786123	0.137132
60 <pt<80 	3<chiso range<12 	51.1087	5.63964	28.1957	7.31465	27.6254	0.695573	0.0892049
60 <pt<80 	3<chiso range<13 	51.1087	5.63964	28.1957	7.17057	27.781	0.64701	0.064979
60 <pt<80 	4<chiso range<9 	51.1087	5.63964	28.1957	7.56037	27.4398	0.766064	0.117086
60 <pt<80 	4<chiso range<10 	51.1087	5.63964	28.1957	7.37732	27.5366	0.715383	0.102878
60 <pt<80 	4<chiso range<11 	51.1087	5.63964	28.1957	7.46441	27.4413	0.743227	0.117591
60 <pt<80 	4<chiso range<12 	51.1087	5.63964	28.1957	7.16432	27.7624	0.646281	0.0679707
60 <pt<80 	4<chiso range<13 	51.1087	5.63964	28.1957	7.02069	27.9221	0.595917	0.0429931
60 <pt<80 	5<chiso range<10 	51.1087	5.63964	28.1957	6.64947	28.2414	0.461651	0.00724922
60 <pt<80 	5<chiso range<11 	51.1087	5.63964	28.1957	6.85628	28.0289	0.539949	0.026357
60 <pt<80 	5<chiso range<12 	51.1087	5.63964	28.1957	6.61955	28.2898	0.449776	0.0149369
60 <pt<80 	5<chiso range<13 	51.1087	5.63964	28.1957	6.52484	28.4041	0.411101	0.033098
60 <pt<80 	6<chiso range<11 	51.1087	5.63964	28.1957	6.74358	28.1126	0.499202	0.0131754
60 <pt<80 	6<chiso range<12 	51.1087	5.63964	28.1957	6.49263	28.392	0.399761	0.0312596
60 <pt<80 	6<chiso range<13 	51.1087	5.63964	28.1957	6.40084	28.5101	0.360739	0.0500816
60 <pt<80 	7<chiso range<12 	51.1087	5.63964	28.1957	6.48342	28.3862	0.396896	0.0303803
60 <pt<80 	7<chiso range<13 	51.1087	5.63964	28.1957	6.37711	28.5228	0.351243	0.0521652
60 <pt<80 	8<chiso range<13 	51.1087	5.63964	28.1957	6.29646	28.6481	0.315371	0.0721047
#######################################################################################
80 <pt<400 	3<chiso range<8 	51.1087	5.63964	28.1957	4.64455	32.9117	0.60143	0.751718
80 <pt<400 	3<chiso range<9 	51.1087	5.63964	28.1957	4.37914	33.1988	0.806312	0.800386
80 <pt<400 	3<chiso range<10 	51.1087	5.63964	28.1957	4.44873	33.0651	0.750033	0.780029
80 <pt<400 	3<chiso range<11 	51.1087	5.63964	28.1957	4.25518	33.2777	0.915763	0.815952
80 <pt<400 	3<chiso range<12 	51.1087	5.63964	28.1957	4.33368	33.2263	0.84601	0.806015
80 <pt<400 	3<chiso range<13 	51.1087	5.63964	28.1957	4.31019	33.2499	0.865544	0.809938
80 <pt<400 	4<chiso range<9 	51.1087	5.63964	28.1957	4.10604	33.4593	1.04725	0.846018
80 <pt<400 	4<chiso range<10 	51.1087	5.63964	28.1957	4.23528	33.3311	0.92999	0.823826
80 <pt<400 	4<chiso range<11 	51.1087	5.63964	28.1957	4.04185	33.4279	1.11358	0.844747
80 <pt<400 	4<chiso range<12 	51.1087	5.63964	28.1957	4.16149	33.3889	0.997968	0.834576
80 <pt<400 	4<chiso range<13 	51.1087	5.63964	28.1957	4.15991	33.392	0.998832	0.834886
80 <pt<400 	5<chiso range<10 	51.1087	5.63964	28.1957	4.27008	33.3122	0.898956	0.820279
80 <pt<400 	5<chiso range<11 	51.1087	5.63964	28.1957	4.03526	33.4305	1.12052	0.845673
80 <pt<400 	5<chiso range<12 	51.1087	5.63964	28.1957	4.17328	33.3851	0.987096	0.83387
80 <pt<400 	5<chiso range<13 	51.1087	5.63964	28.1957	4.17001	33.388	0.989377	0.834096
80 <pt<400 	6<chiso range<11 	51.1087	5.63964	28.1957	3.8915	33.6201	1.26759	0.876625
80 <pt<400 	6<chiso range<12 	51.1087	5.63964	28.1957	4.0623	33.4503	1.09081	0.847213
80 <pt<400 	6<chiso range<13 	51.1087	5.63964	28.1957	4.08464	33.4697	1.06896	0.848408
80 <pt<400 	7<chiso range<12 	51.1087	5.63964	28.1957	4.16297	33.3959	0.996726	0.835841
80 <pt<400 	7<chiso range<13 	51.1087	5.63964	28.1957	4.16096	33.3972	0.997585	0.835675
80 <pt<400 	8<chiso range<13 	51.1087	5.63964	28.1957	4.01907	33.4919	1.13083	0.854179
#######################################################################################
