pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
40 <pt<50 	6<chiso range<13 	13.1859	11.3633	3.49904	0.520886
40 <pt<50 	7<chiso range<12 	13.1859	11.3644	3.49869	0.520623
40 <pt<50 	7<chiso range<13 	13.1859	11.0088	3.3903	0.642156
40 <pt<50 	8<chiso range<13 	13.1859	11.0341	3.39827	0.633205
#######################################################################################
50 <pt<65 	3<chiso range<8 	7.14823	6.78328	2.71445	0.134447
50 <pt<65 	3<chiso range<9 	7.14823	6.84094	2.73701	0.112272
50 <pt<65 	3<chiso range<10 	7.14823	6.6701	2.66981	0.179088
50 <pt<65 	3<chiso range<11 	7.14823	6.42859	2.57369	0.279614
50 <pt<65 	3<chiso range<12 	7.14823	6.21728	2.48922	0.373993
50 <pt<65 	3<chiso range<13 	7.14823	6.27867	2.51403	0.345883
50 <pt<65 	4<chiso range<9 	7.14823	6.36024	2.54565	0.309544
50 <pt<65 	4<chiso range<10 	7.14823	6.24125	2.49908	0.362926
50 <pt<65 	4<chiso range<11 	7.14823	6.029	2.41474	0.463499
50 <pt<65 	4<chiso range<12 	7.14823	5.84871	2.34269	0.554713
50 <pt<65 	4<chiso range<13 	7.14823	5.95031	2.38337	0.502616
50 <pt<65 	5<chiso range<10 	7.14823	6.20648	2.48536	0.378919
50 <pt<65 	5<chiso range<11 	7.14823	5.95984	2.3873	0.497797
50 <pt<65 	5<chiso range<12 	7.14823	5.76167	2.30808	0.600742
50 <pt<65 	5<chiso range<13 	7.14823	5.88682	2.35816	0.534913
50 <pt<65 	6<chiso range<11 	7.14823	6.00106	2.40385	0.477222
50 <pt<65 	6<chiso range<12 	7.14823	5.76096	2.30799	0.601073
50 <pt<65 	6<chiso range<13 	7.14823	5.90525	2.36563	0.525433
50 <pt<65 	7<chiso range<12 	7.14823	5.79719	2.32208	0.581823
50 <pt<65 	7<chiso range<13 	7.14823	5.96671	2.39003	0.494354
50 <pt<65 	8<chiso range<13 	7.14823	5.71784	2.29117	0.624305
#######################################################################################
65 <pt<400 	3<chiso range<8 	5.75177	5.20355	1.96453	0.279059
65 <pt<400 	3<chiso range<9 	5.75177	4.91229	1.85498	0.452555
65 <pt<400 	3<chiso range<10 	5.75177	4.91771	1.857	0.449144
65 <pt<400 	3<chiso range<11 	5.75177	4.95149	1.86971	0.428024
65 <pt<400 	3<chiso range<12 	5.75177	4.80373	1.81411	0.522592
65 <pt<400 	3<chiso range<13 	5.75177	4.79076	1.80928	0.531156
65 <pt<400 	4<chiso range<9 	5.75177	4.80317	1.81383	0.522982
65 <pt<400 	4<chiso range<10 	5.75177	4.82764	1.82289	0.506959
65 <pt<400 	4<chiso range<11 	5.75177	4.87948	1.84251	0.473425
65 <pt<400 	4<chiso range<12 	5.75177	4.73036	1.78612	0.57186
65 <pt<400 	4<chiso range<13 	5.75177	4.72565	1.78437	0.57506
65 <pt<400 	5<chiso range<10 	5.75177	4.77175	1.80122	0.544087
65 <pt<400 	5<chiso range<11 	5.75177	4.83924	1.82725	0.499401
65 <pt<400 	5<chiso range<12 	5.75177	4.67631	1.76564	0.609105
65 <pt<400 	5<chiso range<13 	5.75177	4.67848	1.76648	0.607587
65 <pt<400 	6<chiso range<11 	5.75177	4.57591	1.72809	0.680439
65 <pt<400 	6<chiso range<12 	5.75177	4.4305	1.6735	0.789525
65 <pt<400 	6<chiso range<13 	5.75177	4.47034	1.68855	0.758894
65 <pt<400 	7<chiso range<12 	5.75177	4.41385	1.66727	0.802462
65 <pt<400 	7<chiso range<13 	5.75177	4.46383	1.68615	0.763835
65 <pt<400 	8<chiso range<13 	5.75177	4.43405	1.67497	0.786713
#######################################################################################
