pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
40  <pt<50 	8<chiso range<13 	71.2284	72.5974	9.97205	0.137284
#######################################################################################
50  <pt<65 	3<chiso range<8 	51.1704	50.4652	8.32539	0.0847047
50  <pt<65 	3<chiso range<9 	51.1704	50.4894	8.32002	0.0818508
50  <pt<65 	3<chiso range<10 	51.1704	50.736	8.2705	0.052524
50  <pt<65 	3<chiso range<11 	51.1704	51.0594	8.21398	0.0135135
50  <pt<65 	3<chiso range<12 	51.1704	51.3564	8.16533	0.0227792
50  <pt<65 	3<chiso range<13 	51.1704	51.3292	8.1684	0.0194408
50  <pt<65 	4<chiso range<9 	51.1704	51.2409	8.18715	0.00861106
50  <pt<65 	4<chiso range<10 	51.1704	51.3984	8.1528	0.0279659
50  <pt<65 	4<chiso range<11 	51.1704	51.6622	8.10662	0.0606665
50  <pt<65 	4<chiso range<12 	51.1704	51.8998	8.06807	0.0904058
50  <pt<65 	4<chiso range<13 	51.1704	51.821	8.08047	0.0805151
50  <pt<65 	5<chiso range<10 	51.1704	51.4679	8.13869	0.0365538
50  <pt<65 	5<chiso range<11 	51.1704	51.7698	8.08549	0.0741328
50  <pt<65 	5<chiso range<12 	51.1704	52.0261	8.04415	0.106375
50  <pt<65 	5<chiso range<13 	51.1704	51.9237	8.06075	0.0934528
50  <pt<65 	6<chiso range<11 	51.1704	51.8177	8.07855	0.0801258
50  <pt<65 	6<chiso range<12 	51.1704	52.1077	8.03187	0.116698
50  <pt<65 	6<chiso range<13 	51.1704	51.9813	8.05203	0.100708
50  <pt<65 	7<chiso range<12 	51.1704	52.1584	8.0242	0.123128
50  <pt<65 	7<chiso range<13 	51.1704	51.9965	8.05009	0.10262
50  <pt<65 	8<chiso range<13 	51.1704	52.246	7.99951	0.134458
#######################################################################################
65  <pt<100 	3<chiso range<8 	40.1363	39.5332	6.96731	0.0865614
65  <pt<100 	3<chiso range<9 	40.1363	39.8384	6.91433	0.0430844
65  <pt<100 	3<chiso range<10 	40.1363	40.0064	6.90579	0.0188103
65  <pt<100 	3<chiso range<11 	40.1363	40.0952	6.89332	0.00596229
65  <pt<100 	3<chiso range<12 	40.1363	40.3	6.86466	0.0238468
65  <pt<100 	3<chiso range<13 	40.1363	40.3827	6.83688	0.0360398
65  <pt<100 	4<chiso range<9 	40.1363	40.0853	6.89506	0.0073966
65  <pt<100 	4<chiso range<10 	40.1363	40.1896	6.87703	0.00775044
65  <pt<100 	4<chiso range<11 	40.1363	40.2622	6.86769	0.0183322
65  <pt<100 	4<chiso range<12 	40.1363	40.4137	6.82749	0.0406299
65  <pt<100 	4<chiso range<13 	40.1363	40.5335	6.81168	0.0583116
65  <pt<100 	5<chiso range<10 	40.1363	40.3787	6.83007	0.0354901
65  <pt<100 	5<chiso range<11 	40.1363	40.4204	6.82483	0.0416274
65  <pt<100 	5<chiso range<12 	40.1363	40.6061	6.79635	0.0691253
65  <pt<100 	5<chiso range<13 	40.1363	40.7538	6.79127	0.0909256
65  <pt<100 	6<chiso range<11 	40.1363	40.8363	6.78393	0.103185
65  <pt<100 	6<chiso range<12 	40.1363	41.011	6.77005	0.129201
65  <pt<100 	6<chiso range<13 	40.1363	41.0896	6.76598	0.140896
65  <pt<100 	7<chiso range<12 	40.1363	41.1085	6.76039	0.143808
65  <pt<100 	7<chiso range<13 	40.1363	41.184	6.75653	0.155065
65  <pt<100 	8<chiso range<13 	40.1363	41.2295	6.75796	0.161765
#######################################################################################
100  <pt<400 	3<chiso range<8 	23.2182	23.2349	4.83616	0.00345315
100  <pt<400 	3<chiso range<9 	23.2182	23.3292	4.81615	0.0230475
100  <pt<400 	3<chiso range<10 	23.2182	23.3505	4.81417	0.0274814
100  <pt<400 	3<chiso range<11 	23.2182	23.323	4.8155	0.0217631
100  <pt<400 	3<chiso range<12 	23.2182	23.3355	4.81513	0.0243607
100  <pt<400 	3<chiso range<13 	23.2182	23.2894	4.82323	0.0147619
100  <pt<400 	4<chiso range<9 	23.2182	23.447	4.79003	0.0477659
