20 <pt<25 	0.389367	0.00852342	14.2986
25 <pt<30 	0.390758	0.0120128	20.0772
30 <pt<40 	0.361874	0.0116124	1.98023
40 <pt<50 	0.274953	0.0140717	4.17523
50 <pt<60 	0.277721	0.020686	4.83075
60 <pt<80 	0.156401	0.0130464	6.09888
80 <pt<120 	0.176351	0.0213247	2.74745
120 <pt<400 	0.140431	0.033573	1.47642
