pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
30 <pt<40 	6<chiso range<11 	58.8411	5.8979	52.7521	14.094	42.1674	1.82287	1.18838
30 <pt<40 	6<chiso range<12 	58.8411	5.8979	52.7521	13.3885	42.9327	1.74843	1.1175
30 <pt<40 	6<chiso range<13 	58.8411	5.8979	52.7521	11.8445	44.6651	1.55168	0.945734
30 <pt<40 	7<chiso range<12 	58.8411	5.8979	52.7521	11.9881	44.325	1.58496	0.985499
30 <pt<40 	7<chiso range<13 	58.8411	5.8979	52.7521	10.5222	45.9859	1.35347	0.810462
30 <pt<40 	8<chiso range<13 	58.8411	5.8979	52.7521	9.86113	46.6062	1.24045	0.746259
#######################################################################################
40 <pt<50 	3<chiso range<8 	31.3663	2.63295	28.6141	4.32154	25.7411	0.81964	0.49276
40 <pt<50 	3<chiso range<9 	31.3663	2.63295	28.6141	4.29153	25.6795	0.820645	0.505625
40 <pt<50 	3<chiso range<10 	31.3663	2.63295	28.6141	4.43155	25.4427	0.867832	0.546318
40 <pt<50 	3<chiso range<11 	31.3663	2.63295	28.6141	4.19944	25.7363	0.796058	0.498169
40 <pt<50 	3<chiso range<12 	31.3663	2.63295	28.6141	4.08651	25.8804	0.755744	0.474413
40 <pt<50 	3<chiso range<13 	31.3663	2.63295	28.6141	3.8967	26.1637	0.680247	0.426444
40 <pt<50 	4<chiso range<9 	31.3663	2.63295	28.6141	3.5975	26.3077	0.569927	0.407071
40 <pt<50 	4<chiso range<10 	31.3663	2.63295	28.6141	3.87132	26.0186	0.685227	0.454446
40 <pt<50 	4<chiso range<11 	31.3663	2.63295	28.6141	3.6814	26.1949	0.608414	0.426471
40 <pt<50 	4<chiso range<12 	31.3663	2.63295	28.6141	3.60969	26.3013	0.57522	0.408163
40 <pt<50 	4<chiso range<13 	31.3663	2.63295	28.6141	3.43696	26.5736	0.490232	0.360878
40 <pt<50 	5<chiso range<10 	31.3663	2.63295	28.6141	3.68309	26.1494	0.612455	0.435037
40 <pt<50 	5<chiso range<11 	31.3663	2.63295	28.6141	3.48701	26.3667	0.523892	0.398764
40 <pt<50 	5<chiso range<12 	31.3663	2.63295	28.6141	3.42722	26.4692	0.4928	0.380769
40 <pt<50 	5<chiso range<13 	31.3663	2.63295	28.6141	3.24376	26.8166	0.393789	0.31899
40 <pt<50 	6<chiso range<11 	31.3663	2.63295	28.6141	3.3025	26.5938	0.432596	0.359445
40 <pt<50 	6<chiso range<12 	31.3663	2.63295	28.6141	3.26022	26.6885	0.407819	0.342515
