pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
40  <pt<50 	7<chiso range<12 	28.7333	26.9831	5.58263	0.313508
40  <pt<50 	7<chiso range<13 	28.7333	27.3458	5.57748	0.248768
40  <pt<50 	8<chiso range<13 	28.7333	26.7383	5.65373	0.352864
#######################################################################################
50  <pt<65 	3<chiso range<8 	22.6746	18.7825	5.66086	0.687546
50  <pt<65 	3<chiso range<9 	22.6746	19.2566	5.52534	0.618604
50  <pt<65 	3<chiso range<10 	22.6746	19.4361	5.40213	0.599486
50  <pt<65 	3<chiso range<11 	22.6746	19.9216	5.22514	0.526876
50  <pt<65 	3<chiso range<12 	22.6746	20.5092	5.07617	0.426581
50  <pt<65 	3<chiso range<13 	22.6746	20.723	5.0206	0.388718
50  <pt<65 	4<chiso range<9 	22.6746	20.1077	5.24797	0.489122
50  <pt<65 	4<chiso range<10 	22.6746	20.2376	5.16385	0.471935
50  <pt<65 	4<chiso range<11 	22.6746	20.6788	5.02811	0.396928
50  <pt<65 	4<chiso range<12 	22.6746	21.1632	4.91775	0.307336
50  <pt<65 	4<chiso range<13 	22.6746	21.2608	4.85772	0.291042
50  <pt<65 	5<chiso range<10 	22.6746	19.8945	5.2851	0.526026
50  <pt<65 	5<chiso range<11 	22.6746	20.5275	5.09745	0.421211
50  <pt<65 	5<chiso range<12 	22.6746	21.1482	4.93667	0.309196
50  <pt<65 	5<chiso range<13 	22.6746	21.2954	4.86131	0.28371
50  <pt<65 	6<chiso range<11 	22.6746	20.9617	4.94121	0.346656
50  <pt<65 	6<chiso range<12 	22.6746	21.5137	4.8165	0.241026
50  <pt<65 	6<chiso range<13 	22.6746	21.6955	4.78527	0.204607
50  <pt<65 	7<chiso range<12 	22.6746	21.7833	4.75509	0.187441
50  <pt<65 	7<chiso range<13 	22.6746	21.8805	4.74337	0.167413
50  <pt<65 	8<chiso range<13 	22.6746	22.2036	4.70427	0.100122
#######################################################################################
65  <pt<400 	3<chiso range<8 	34.8255	34.1294	5.69835	0.122158
65  <pt<400 	3<chiso range<9 	34.8255	34.2731	5.65693	0.0976501
65  <pt<400 	3<chiso range<10 	34.8255	34.2981	5.61715	0.093891
65  <pt<400 	3<chiso range<11 	34.8255	34.407	5.62909	0.0743459
65  <pt<400 	3<chiso range<12 	34.8255	34.4044	5.62115	0.0749135
65  <pt<400 	3<chiso range<13 	34.8255	34.4446	5.60715	0.0679311
65  <pt<400 	4<chiso range<9 	34.8255	34.3675	5.62724	0.0813898
65  <pt<400 	4<chiso range<10 	34.8255	34.4277	5.61204	0.0708833
65  <pt<400 	4<chiso range<11 	34.8255	34.4849	5.59912	0.060831
65  <pt<400 	4<chiso range<12 	34.8255	34.4772	5.59697	0.0622301
65  <pt<400 	4<chiso range<13 	34.8255	34.5234	5.58378	0.0541031
65  <pt<400 	5<chiso range<10 	34.8255	34.5495	5.5694	0.0495565
65  <pt<400 	5<chiso range<11 	34.8255	34.5817	5.55311	0.0439033
65  <pt<400 	5<chiso range<12 	34.8255	34.5555	5.55623	0.0485941
65  <pt<400 	5<chiso range<13 	34.8255	34.5831	5.54576	0.0437091
65  <pt<400 	6<chiso range<11 	34.8255	34.9362	5.49338	0.0201515
65  <pt<400 	6<chiso range<12 	34.8255	34.7932	5.53223	0.00583851
65  <pt<400 	6<chiso range<13 	34.8255	34.7898	5.52751	0.0064586
65  <pt<400 	7<chiso range<12 	34.8255	35.1764	5.44938	0.0643926
65  <pt<400 	7<chiso range<13 	34.8255	34.8481	5.51395	0.0040987
65  <pt<400 	8<chiso range<13 	34.8255	34.7185	5.51682	0.0193952
#######################################################################################
