pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
40 <pt<50 	6<chiso range<13 	13.1377	11.9784	3.83234	0.302504
40 <pt<50 	7<chiso range<12 	13.1377	11.8445	3.78317	0.34183
40 <pt<50 	7<chiso range<13 	13.1377	11.5119	3.68568	0.441113
40 <pt<50 	8<chiso range<13 	13.1377	11.4442	3.6667	0.461859
#######################################################################################
50 <pt<65 	3<chiso range<8 	6.98887	7.40705	3.08373	0.135609
50 <pt<65 	3<chiso range<9 	6.98887	7.44019	3.09647	0.145753
50 <pt<65 	3<chiso range<10 	6.98887	7.24672	3.01115	0.0856317
50 <pt<65 	3<chiso range<11 	6.98887	6.97237	2.89751	0.00569454
50 <pt<65 	3<chiso range<12 	6.98887	6.73399	2.80087	0.0910003
50 <pt<65 	3<chiso range<13 	6.98887	6.7714	2.81559	0.0772378
50 <pt<65 	4<chiso range<9 	6.98887	6.7841	2.82426	0.0725039
50 <pt<65 	4<chiso range<10 	6.98887	6.66634	2.76996	0.116439
50 <pt<65 	4<chiso range<11 	6.98887	6.43103	2.6731	0.208687
50 <pt<65 	4<chiso range<12 	6.98887	6.23951	2.59588	0.288673
50 <pt<65 	4<chiso range<13 	6.98887	6.32684	2.6313	0.251598
50 <pt<65 	5<chiso range<10 	6.98887	6.59688	2.73937	0.143095
50 <pt<65 	5<chiso range<11 	6.98887	6.32714	2.62877	0.251726
50 <pt<65 	5<chiso range<12 	6.98887	6.12089	2.54589	0.340934
50 <pt<65 	5<chiso range<13 	6.98887	6.23357	2.59181	0.291418
50 <pt<65 	6<chiso range<11 	6.98887	6.32949	2.63089	0.25063
50 <pt<65 	6<chiso range<12 	6.98887	6.08666	2.53338	0.356129
50 <pt<65 	6<chiso range<13 	6.98887	6.22078	2.5877	0.296823
50 <pt<65 	7<chiso range<12 	6.98887	6.16746	2.5673	0.319951
50 <pt<65 	7<chiso range<13 	6.98887	6.31947	2.62882	0.254639
50 <pt<65 	8<chiso range<13 	6.98887	6.04827	2.51283	0.374319
#######################################################################################
65 <pt<100 	3<chiso range<8 	4.38286	4.72178	2.16982	0.156197
65 <pt<100 	3<chiso range<9 	4.38286	4.47825	2.06356	0.0462259
65 <pt<100 	3<chiso range<10 	4.38286	4.40906	2.02961	0.0129089
65 <pt<100 	3<chiso range<11 	4.38286	4.34861	2.00157	0.0171116
65 <pt<100 	3<chiso range<12 	4.38286	4.11902	1.89908	0.13893
65 <pt<100 	3<chiso range<13 	4.38286	4.01597	1.85464	0.197823
65 <pt<100 	4<chiso range<9 	4.38286	4.35056	2.00429	0.0161154
65 <pt<100 	4<chiso range<10 	4.38286	4.29074	1.97426	0.0466605
65 <pt<100 	4<chiso range<11 	4.38286	4.22794	1.9465	0.079589
65 <pt<100 	4<chiso range<12 	4.38286	3.99864	1.84345	0.208424
65 <pt<100 	4<chiso range<13 	4.38286	3.89904	1.80078	0.268672
65 <pt<100 	5<chiso range<10 	4.38286	4.0624	1.87038	0.171334
65 <pt<100 	5<chiso range<11 	4.38286	4.02813	1.85573	0.191154
65 <pt<100 	5<chiso range<12 	4.38286	3.80063	1.75352	0.332035
65 <pt<100 	5<chiso range<13 	4.38286	3.71625	1.71797	0.388022
65 <pt<100 	6<chiso range<11 	4.38286	3.67648	1.69344	0.417127
65 <pt<100 	6<chiso range<12 	4.38286	3.48441	1.60755	0.558894
65 <pt<100 	6<chiso range<13 	4.38286	3.43912	1.59008	0.593517
65 <pt<100 	7<chiso range<12 	4.38286	3.45764	1.59565	0.579839
65 <pt<100 	7<chiso range<13 	4.38286	3.40888	1.57716	0.617553
65 <pt<100 	8<chiso range<13 	4.38286	3.38502	1.57129	0.635045
#######################################################################################
100 <pt<400 	3<chiso range<8 	1.42556	1.37214	0.972611	0.0549243
100 <pt<400 	3<chiso range<9 	1.42556	1.24389	0.881048	0.206198
100 <pt<400 	3<chiso range<10 	1.42556	1.2317	0.873583	0.221914
100 <pt<400 	3<chiso range<11 	1.42556	1.27169	0.898736	0.171207
100 <pt<400 	3<chiso range<12 	1.42556	1.27687	0.903398	0.16459
100 <pt<400 	3<chiso range<13 	1.42556	1.30968	0.925906	0.125153
100 <pt<400 	4<chiso range<9 	1.42556	1.12072	0.792549	0.384632
100 <pt<400 	4<chiso range<10 	1.42556	1.12861	0.799557	0.371393
100 <pt<400 	4<chiso range<11 	1.42556	1.18815	0.838578	0.28311
100 <pt<400 	4<chiso range<12 	1.42556	1.20471	0.851401	0.259396
100 <pt<400 	4<chiso range<13 	1.42556	1.24913	0.882283	0.19997
100 <pt<400 	5<chiso range<10 	1.42556	1.20641	0.8565	0.255867
100 <pt<400 	5<chiso range<11 	1.42556	1.26468	0.893172	0.180122
100 <pt<400 	5<chiso range<12 	1.42556	1.27219	0.899915	0.170427
100 <pt<400 	5<chiso range<13 	1.42556	1.31407	0.92876	0.120042
100 <pt<400 	6<chiso range<11 	1.42556	1.2885	0.908146	0.150923
100 <pt<400 	6<chiso range<12 	1.42556	1.29366	0.913562	0.14438
100 <pt<400 	6<chiso range<13 	1.42556	1.33808	0.944292	0.0926408
100 <pt<400 	7<chiso range<12 	1.42556	1.25996	0.890789	0.185903
100 <pt<400 	7<chiso range<13 	1.42556	1.31827	0.931117	0.115227
100 <pt<400 	8<chiso range<13 	1.42556	1.25633	0.88637	0.190925
#######################################################################################
