pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
40  <pt<50 	7<chiso range<12 	45.2641	46.6742	8.52636	0.165381
40  <pt<50 	7<chiso range<13 	45.2641	47.0273	8.48538	0.207793
40  <pt<50 	8<chiso range<13 	45.2641	47.1029	8.47789	0.216894
#######################################################################################
50  <pt<65 	3<chiso range<8 	36.2908	35.9173	7.20542	0.051836
50  <pt<65 	3<chiso range<9 	36.2908	35.883	7.21104	0.0565522
50  <pt<65 	3<chiso range<10 	36.2908	36.0573	7.16847	0.0325732
50  <pt<65 	3<chiso range<11 	36.2908	36.394	7.13396	0.014466
50  <pt<65 	3<chiso range<12 	36.2908	36.6351	7.09442	0.0485311
50  <pt<65 	3<chiso range<13 	36.2908	36.597	7.09999	0.0431268
50  <pt<65 	4<chiso range<9 	36.2908	36.5916	7.10555	0.0423331
50  <pt<65 	4<chiso range<10 	36.2908	36.6977	7.07965	0.0574746
50  <pt<65 	4<chiso range<11 	36.2908	36.9334	7.04042	0.091273
50  <pt<65 	4<chiso range<12 	36.2908	37.1268	7.01101	0.119241
50  <pt<65 	4<chiso range<13 	36.2908	37.0401	7.02452	0.106669
50  <pt<65 	5<chiso range<10 	36.2908	36.7638	7.06584	0.0669418
50  <pt<65 	5<chiso range<11 	36.2908	37.0348	7.0218	0.105956
50  <pt<65 	5<chiso range<12 	36.2908	37.2422	6.99079	0.136093
50  <pt<65 	5<chiso range<13 	36.2908	37.1311	7.00821	0.119902
50  <pt<65 	6<chiso range<11 	36.2908	37.0397	7.02255	0.106642
50  <pt<65 	6<chiso range<12 	36.2908	37.2814	6.98672	0.141783
50  <pt<65 	6<chiso range<13 	36.2908	37.1492	7.00686	0.122509
50  <pt<65 	7<chiso range<12 	36.2908	37.2009	7.00041	0.130007
50  <pt<65 	7<chiso range<13 	36.2908	37.0494	7.02377	0.108005
50  <pt<65 	8<chiso range<13 	36.2908	37.3079	6.976	0.1458
#######################################################################################
65  <pt<100 	3<chiso range<8 	31.5046	31.3488	6.27162	0.0248421
65  <pt<100 	3<chiso range<9 	31.5046	31.5951	6.23549	0.0145137
65  <pt<100 	3<chiso range<10 	31.5046	31.6547	6.22195	0.0241243
65  <pt<100 	3<chiso range<11 	31.5046	31.7086	6.21065	0.0328468
65  <pt<100 	3<chiso range<12 	31.5046	31.9589	6.18179	0.07349
65  <pt<100 	3<chiso range<13 	31.5046	32.0689	6.1692	0.0914705
65  <pt<100 	4<chiso range<9 	31.5046	31.7143	6.21347	0.0337493
65  <pt<100 	4<chiso range<10 	31.5046	31.7782	6.20462	0.0440962
65  <pt<100 	4<chiso range<11 	31.5046	31.8427	6.19607	0.0545668
65  <pt<100 	4<chiso range<12 	31.5046	32.0768	6.16368	0.0928342
65  <pt<100 	4<chiso range<13 	31.5046	32.1848	6.152	0.110566
65  <pt<100 	5<chiso range<10 	31.5046	32.0087	6.17064	0.0816933
65  <pt<100 	5<chiso range<11 	31.5046	32.0443	6.16678	0.0875173
65  <pt<100 	5<chiso range<12 	31.5046	32.2768	6.13594	0.125849
65  <pt<100 	5<chiso range<13 	31.5046	32.3706	6.12705	0.14134
65  <pt<100 	6<chiso range<11 	31.5046	32.3911	6.11558	0.144958
65  <pt<100 	6<chiso range<12 	31.5046	32.5874	6.09086	0.177775
65  <pt<100 	6<chiso range<13 	31.5046	32.6437	6.08818	0.1871
65  <pt<100 	7<chiso range<12 	31.5046	32.6158	6.08775	0.18253
65  <pt<100 	7<chiso range<13 	31.5046	32.6774	6.08523	0.192729
