pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
40 <pt<50 	6<chiso range<13 	14.0178	17.6865	4.14061	0.886029
40 <pt<50 	7<chiso range<12 	14.0178	15.5849	3.67279	0.426678
40 <pt<50 	7<chiso range<13 	14.0178	16.2634	3.81093	0.589252
40 <pt<50 	8<chiso range<13 	14.0178	16.3964	3.83761	0.619813
#######################################################################################
50 <pt<65 	3<chiso range<8 	8.33178	8.08463	2.87452	0.0859796
50 <pt<65 	3<chiso range<9 	8.33178	7.06353	2.51934	0.503406
50 <pt<65 	3<chiso range<10 	8.33178	7.08605	2.52132	0.494078
50 <pt<65 	3<chiso range<11 	8.33178	6.58581	2.36517	0.738201
50 <pt<65 	3<chiso range<12 	8.33178	6.22703	2.24897	0.935873
50 <pt<65 	3<chiso range<13 	8.33178	6.01756	2.1844	1.05943
50 <pt<65 	4<chiso range<9 	8.33178	6.21533	2.24082	0.944498
50 <pt<65 	4<chiso range<10 	8.33178	6.34492	2.27764	0.872333
50 <pt<65 	4<chiso range<11 	8.33178	5.91308	2.14273	1.12879
50 <pt<65 	4<chiso range<12 	8.33178	5.59818	2.03983	1.34011
50 <pt<65 	4<chiso range<13 	8.33178	5.43027	1.98868	1.45901
50 <pt<65 	5<chiso range<10 	8.33178	6.72088	2.38131	0.676476
50 <pt<65 	5<chiso range<11 	8.33178	6.11582	2.19574	1.00921
50 <pt<65 	5<chiso range<12 	8.33178	5.71048	2.06578	1.26892
50 <pt<65 	5<chiso range<13 	8.33178	5.50212	2.00329	1.41251
50 <pt<65 	6<chiso range<11 	8.33178	5.56983	2.01647	1.3697
50 <pt<65 	6<chiso range<12 	8.33178	5.17621	1.8895	1.67006
50 <pt<65 	6<chiso range<13 	8.33178	5.0022	1.8386	1.81093
50 <pt<65 	7<chiso range<12 	8.33178	4.98905	1.82475	1.83188
50 <pt<65 	7<chiso range<13 	8.33178	4.82331	1.7775	1.97382
50 <pt<65 	8<chiso range<13 	8.33178	3.93963	1.46794	2.99205
#######################################################################################
65 <pt<100 	3<chiso range<8 	5.19989	6.28561	2.31597	0.468797
65 <pt<100 	3<chiso range<9 	5.19989	6.3346	2.34762	0.483345
