pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
40  <pt<50 	8<chiso range<13 	73.7001	68.8957	10.0948	0.475928
#######################################################################################
50  <pt<65 	3<chiso range<8 	55.6017	53.9132	8.49487	0.198767
50  <pt<65 	3<chiso range<9 	55.6017	54.9392	8.34994	0.0793419
50  <pt<65 	3<chiso range<10 	55.6017	54.8916	8.34717	0.0850707
50  <pt<65 	3<chiso range<11 	55.6017	55.5999	8.32385	0.000216246
50  <pt<65 	3<chiso range<12 	55.6017	55.9931	8.28356	0.0472502
50  <pt<65 	3<chiso range<13 	55.6017	56.2613	8.26704	0.0797867
50  <pt<65 	4<chiso range<9 	55.6017	55.9867	8.27802	0.0465087
50  <pt<65 	4<chiso range<10 	55.6017	55.8091	8.28524	0.0250325
50  <pt<65 	4<chiso range<11 	55.6017	56.3464	8.24997	0.090267
50  <pt<65 	4<chiso range<12 	55.6017	56.723	8.22151	0.136386
50  <pt<65 	4<chiso range<13 	55.6017	56.9498	8.21028	0.164197
50  <pt<65 	5<chiso range<10 	55.6017	55.3358	8.31728	0.0319696
50  <pt<65 	5<chiso range<11 	55.6017	56.0325	8.25701	0.0521738
50  <pt<65 	5<chiso range<12 	55.6017	56.5231	8.2218	0.112068
50  <pt<65 	5<chiso range<13 	55.6017	56.8066	8.20855	0.146786
50  <pt<65 	6<chiso range<11 	55.6017	56.6732	8.2059	0.130577
50  <pt<65 	6<chiso range<12 	55.6017	57.164	8.17504	0.191106
50  <pt<65 	6<chiso range<13 	55.6017	57.4196	8.16664	0.222601
50  <pt<65 	7<chiso range<12 	55.6017	57.3843	8.15541	0.218579
50  <pt<65 	7<chiso range<13 	55.6017	57.6381	8.14941	0.249883
50  <pt<65 	8<chiso range<13 	55.6017	58.6162	8.0629	0.373873
#######################################################################################
65  <pt<100 	3<chiso range<8 	40.8635	39.2478	7.14752	0.22605
65  <pt<100 	3<chiso range<9 	40.8635	39.243	7.17032	0.226001
65  <pt<100 	3<chiso range<10 	40.8635	39.8456	7.13521	0.142659
65  <pt<100 	3<chiso range<11 	40.8635	40.1095	7.10702	0.106092
65  <pt<100 	3<chiso range<12 	40.8635	40.1516	7.07598	0.100608
65  <pt<100 	3<chiso range<13 	40.8635	40.3758	7.05639	0.0691147
65  <pt<100 	4<chiso range<9 	40.8635	39.785	7.10262	0.151845
65  <pt<100 	4<chiso range<10 	40.8635	40.4245	7.0837	0.0619733
65  <pt<100 	4<chiso range<11 	40.8635	40.7119	7.0735	0.0214321
65  <pt<100 	4<chiso range<12 	40.8635	40.6898	7.04505	0.0246556
65  <pt<100 	4<chiso range<13 	40.8635	40.829	7.01624	0.00491716
65  <pt<100 	5<chiso range<10 	40.8635	41.0437	7.08448	0.0254359
65  <pt<100 	5<chiso range<11 	40.8635	41.239	7.06	0.053187
65  <pt<100 	5<chiso range<12 	40.8635	41.1127	7.0285	0.0354556
65  <pt<100 	5<chiso range<13 	40.8635	41.2076	6.99801	0.0491711
65  <pt<100 	6<chiso range<11 	40.8635	41.5211	7.04003	0.0934087
65  <pt<100 	6<chiso range<12 	40.8635	41.3204	7.00753	0.0652013
65  <pt<100 	6<chiso range<13 	40.8635	41.3936	6.97745	0.0759733
65  <pt<100 	7<chiso range<12 	40.8635	41.5718	6.97849	0.101498
65  <pt<100 	7<chiso range<13 	40.8635	41.6135	6.94937	0.107923
65  <pt<100 	8<chiso range<13 	40.8635	41.6331	6.96911	0.11043
#######################################################################################
100  <pt<400 	3<chiso range<8 	23.1821	22.9925	4.77639	0.0396953
100  <pt<400 	3<chiso range<9 	23.1821	23.0184	4.77092	0.034312
100  <pt<400 	3<chiso range<10 	23.1821	22.6372	4.8272	0.112881
100  <pt<400 	3<chiso range<11 	23.1821	22.7222	4.82902	0.0952367
100  <pt<400 	3<chiso range<12 	23.1821	22.783	4.80931	0.0829849
100  <pt<400 	3<chiso range<13 	23.1821	22.7398	4.82308	0.0917049
100  <pt<400 	4<chiso range<9 	23.1821	23.1098	4.75355	0.0152097
