pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
40  <pt<50 	7<chiso range<12 	46.3082	43.019	8.09386	0.406382
40  <pt<50 	7<chiso range<13 	46.3082	44.0132	7.96635	0.288087
40  <pt<50 	8<chiso range<13 	46.3082	44.6282	7.8921	0.212871
#######################################################################################
50  <pt<65 	3<chiso range<8 	36.4382	35.0785	6.95388	0.195531
50  <pt<65 	3<chiso range<9 	36.4382	35.3858	6.93287	0.151799
50  <pt<65 	3<chiso range<10 	36.4382	35.272	6.94644	0.167885
50  <pt<65 	3<chiso range<11 	36.4382	35.6128	6.91357	0.119388
50  <pt<65 	3<chiso range<12 	36.4382	35.738	6.90937	0.101341
50  <pt<65 	3<chiso range<13 	36.4382	36.1564	6.85334	0.0411186
50  <pt<65 	4<chiso range<9 	36.4382	35.8076	6.87243	0.0917579
50  <pt<65 	4<chiso range<10 	36.4382	35.6349	6.8937	0.116527
50  <pt<65 	4<chiso range<11 	36.4382	35.9604	6.86505	0.0695989
50  <pt<65 	4<chiso range<12 	36.4382	36.0599	6.8655	0.0551016
50  <pt<65 	4<chiso range<13 	36.4382	36.5382	6.82738	0.0146469
50  <pt<65 	5<chiso range<10 	36.4382	35.3687	6.92341	0.154476
50  <pt<65 	5<chiso range<11 	36.4382	35.7952	6.88421	0.0934021
50  <pt<65 	5<chiso range<12 	36.4382	35.9303	6.88234	0.0737976
50  <pt<65 	5<chiso range<13 	36.4382	36.4819	6.83347	0.00639499
50  <pt<65 	6<chiso range<11 	36.4382	36.1187	6.85771	0.0465899
50  <pt<65 	6<chiso range<12 	36.4382	36.2362	6.8607	0.0294431
50  <pt<65 	6<chiso range<13 	36.4382	36.8337	6.80902	0.0580847
50  <pt<65 	7<chiso range<12 	36.4382	36.4791	6.88561	0.00593992
50  <pt<65 	7<chiso range<13 	36.4382	37.0957	6.80463	0.0966254
50  <pt<65 	8<chiso range<13 	36.4382	37.4915	6.76401	0.155721
#######################################################################################
65  <pt<400 	3<chiso range<8 	51.6218	53.3569	7.62818	0.227459
65  <pt<400 	3<chiso range<9 	51.6218	53.3789	7.62575	0.230417
65  <pt<400 	3<chiso range<10 	51.6218	53.0786	7.65059	0.190417
65  <pt<400 	3<chiso range<11 	51.6218	52.8778	7.65109	0.16416
65  <pt<400 	3<chiso range<12 	51.6218	52.6635	7.66509	0.135902
65  <pt<400 	3<chiso range<13 	51.6218	52.7416	7.65832	0.14622
65  <pt<400 	4<chiso range<9 	51.6218	53.4337	7.61871	0.237822
65  <pt<400 	4<chiso range<10 	51.6218	53.0782	7.64853	0.190416
65  <pt<400 	4<chiso range<11 	51.6218	52.858	7.65076	0.161579
65  <pt<400 	4<chiso range<12 	51.6218	52.6201	7.66799	0.130191
65  <pt<400 	4<chiso range<13 	51.6218	52.712	7.66015	0.142321
65  <pt<400 	5<chiso range<10 	51.6218	52.881	7.64502	0.164709
65  <pt<400 	5<chiso range<11 	51.6218	52.6802	7.65244	0.138309
65  <pt<400 	5<chiso range<12 	51.6218	52.4315	7.68425	0.105371
65  <pt<400 	5<chiso range<13 	51.6218	52.5657	7.67291	0.123017
65  <pt<400 	6<chiso range<11 	51.6218	52.3065	7.69689	0.088958
65  <pt<400 	6<chiso range<12 	51.6218	52.0457	7.72979	0.0548398
65  <pt<400 	6<chiso range<13 	51.6218	52.2644	7.71232	0.0833212
65  <pt<400 	7<chiso range<12 	51.6218	51.7032	7.76901	0.0104775
65  <pt<400 	7<chiso range<13 	51.6218	52.0227	7.74242	0.0517797
65  <pt<400 	8<chiso range<13 	51.6218	52.1446	7.74294	0.0675196
#######################################################################################
