
Processing asymmErrorsEff.c...
eff_50_120_barrel.root
eleTruthEta
OK
eff_50_120_barrel.root; UnSeed endcap: eleTruthNrgy; eff = 1; errorLow = 0.601684; errorHigh = 0; xbin 900
eff_50_120_barrel.root; Seed barrel: eleTruthNrgy; eff = 0; errorLow = 0; errorHigh = 1; xbin 940
eff_50_120_barrel.root; UnSeed barrel: eleTruthNrgy; eff =  0; errorLow = 0; errorHigh =  1; xbin 940
eff_50_120_barrel.root; Seed endcap: eleTruthNrgy; eff =  1; errorLow = 0.841345; errorHigh = 0; xbin 940
eff_50_120_barrel.root; UnSeed endcap: eleTruthNrgy; eff = 1; errorLow = 0.841345; errorHigh = 0; xbin 940
eff_50_120_barrel.root; Seed barrel: eleTruthNrgy; eff = 0; errorLow = 0; errorHigh = 1; xbin 980
eff_50_120_barrel.root; UnSeed barrel: eleTruthNrgy; eff =  0; errorLow = 0; errorHigh =  1; xbin 980
eff_50_120_barrel.root; Seed endcap: eleTruthNrgy; eff =  1; errorLow = 0.841345; errorHigh = 0; xbin 980
eff_50_120_barrel.root; UnSeed endcap: eleTruthNrgy; eff = 1; errorLow = 0.841345; errorHigh = 0; xbin 980
OK
eff_50_120_barrel.root
eleTruthEt
OK
eff_50_120_barrel.root; Seed barrel: eleTruthEt; eff = 0.000895656; errorLow = 0.0004286; errorHigh = 0.000707617; xbin 6.66667
eff_50_120_barrel.root; UnSeed barrel: eleTruthEt; eff =  0.644648; errorLow = 0.00730602; errorHigh =  0.00724024; xbin 6.66667
eff_50_120_barrel.root; Seed endcap: eleTruthEt; eff =  0.00136302; errorLow = 0.000741712; errorHigh = 0.00132406; xbin 6.66667
eff_50_120_barrel.root; UnSeed endcap: eleTruthEt; eff = 0.751931; errorLow = 0.00954858; errorHigh = 0.00931407; xbin 6.66667
eff_50_120_barrel.root; Seed barrel: eleTruthEt; eff = 0.101894; errorLow = 0.00234782; errorHigh = 0.00239615; xbin 20
eff_50_120_barrel.root; UnSeed barrel: eleTruthEt; eff =  0.966375; errorLow = 0.00145424; errorHigh =  0.00139714; xbin 20
eff_50_120_barrel.root; Seed endcap: eleTruthEt; eff =  0.192571; errorLow = 0.00416059; errorHigh = 0.00422927; xbin 20
eff_50_120_barrel.root; UnSeed endcap: eleTruthEt; eff = 0.96649; errorLow = 0.00199783; errorHigh = 0.00189199; xbin 20
eff_50_120_barrel.root; Seed barrel: eleTruthEt; eff = 0.855019; errorLow = 0.00210507; errorHigh = 0.0020802; xbin 33.3333
eff_50_120_barrel.root; UnSeed barrel: eleTruthEt; eff =  0.977417; errorLow = 0.000910087; errorHigh =  0.000876255; xbin 33.3333
eff_50_120_barrel.root; Seed endcap: eleTruthEt; eff =  0.871344; errorLow = 0.00266978; errorHigh = 0.00262391; xbin 33.3333
eff_50_120_barrel.root; UnSeed endcap: eleTruthEt; eff = 0.977591; errorLow = 0.00121725; errorHigh = 0.00115739; xbin 33.3333
eff_50_120_barrel.root; Seed barrel: eleTruthEt; eff = 0.923196; errorLow = 0.00169098; errorHigh = 0.0016579; xbin 46.6667
eff_50_120_barrel.root; UnSeed barrel: eleTruthEt; eff =  0.981494; errorLow = 0.000876153; errorHigh =  0.000838091; xbin 46.6667
eff_50_120_barrel.root; Seed endcap: eleTruthEt; eff =  0.934276; errorLow = 0.00212287; errorHigh = 0.00206196; xbin 46.6667
eff_50_120_barrel.root; UnSeed endcap: eleTruthEt; eff = 0.982207; errorLow = 0.00116693; errorHigh = 0.00109833; xbin 46.6667
eff_50_120_barrel.root; Seed barrel: eleTruthEt; eff = 0.943634; errorLow = 0.00361121; errorHigh = 0.00341196; xbin 60
eff_50_120_barrel.root; UnSeed barrel: eleTruthEt; eff =  0.985637; errorLow = 0.00197822; errorHigh =  0.00175374; xbin 60
eff_50_120_barrel.root; Seed endcap: eleTruthEt; eff =  0.947196; errorLow = 0.00492213; errorHigh = 0.00453954; xbin 60
eff_50_120_barrel.root; UnSeed endcap: eleTruthEt; eff = 0.984855; errorLow = 0.00289518; errorHigh = 0.0024654; xbin 60
eff_50_120_barrel.root; Seed barrel: eleTruthEt; eff = 0.959946; errorLow = 0.00578582; errorHigh = 0.00512003; xbin 73.3333
eff_50_120_barrel.root; UnSeed barrel: eleTruthEt; eff =  0.987101; errorLow = 0.00365923; errorHigh =  0.00292166; xbin 73.3333
eff_50_120_barrel.root; Seed endcap: eleTruthEt; eff =  0.952444; errorLow = 0.00905326; errorHigh = 0.00775672; xbin 73.3333
eff_50_120_barrel.root; UnSeed endcap: eleTruthEt; eff = 0.981506; errorLow = 0.00630144; errorHigh = 0.00485869; xbin 73.3333
eff_50_120_barrel.root; Seed barrel: eleTruthEt; eff = 0.970238; errorLow = 0.00809626; errorHigh = 0.00653908; xbin 86.6667
eff_50_120_barrel.root; UnSeed barrel: eleTruthEt; eff =  0.994048; errorLow = 0.0046814; errorHigh =  0.0028466; xbin 86.6667
eff_50_120_barrel.root; Seed endcap: eleTruthEt; eff =  0.955357; errorLow = 0.0143177; errorHigh = 0.0112547; xbin 86.6667
eff_50_120_barrel.root; UnSeed endcap: eleTruthEt; eff = 0.97619; errorLow = 0.0115326; errorHigh = 0.0081979; xbin 86.6667
eff_50_120_barrel.root; Seed barrel: eleTruthEt; eff = 0.962099; errorLow = 0.0133409; errorHigh = 0.010271; xbin 100
eff_50_120_barrel.root; UnSeed barrel: eleTruthEt; eff =  0.991254; errorLow = 0.00843452; errorHigh =  0.00475638; xbin 100
eff_50_120_barrel.root; Seed endcap: eleTruthEt; eff =  0.958824; errorLow = 0.0214747; errorHigh = 0.0150623; xbin 100
eff_50_120_barrel.root; UnSeed endcap: eleTruthEt; eff = 1; errorLow = 0.0107711; errorHigh = 0; xbin 100
eff_50_120_barrel.root; Seed barrel: eleTruthEt; eff = 0.965517; errorLow = 0.0180796; errorHigh = 0.0126307; xbin 113.333
eff_50_120_barrel.root; UnSeed barrel: eleTruthEt; eff =  1; errorLow = 0.00902807; errorHigh =  0; xbin 113.333
eff_50_120_barrel.root; Seed endcap: eleTruthEt; eff =  0.963855; errorLow = 0.0339112; errorHigh = 0.0196074; xbin 113.333
eff_50_120_barrel.root; UnSeed endcap: eleTruthEt; eff = 0.987952; errorLow = 0.0271583; errorHigh = 0.00996899; xbin 113.333
eff_50_120_barrel.root; Seed barrel: eleTruthEt; eff = 0.97; errorLow = 0.0283217; errorHigh = 0.0162832; xbin 126.667
eff_50_120_barrel.root; UnSeed barrel: eleTruthEt; eff =  0.99; errorLow = 0.0226181; errorHigh =  0.00827395; xbin 126.667
eff_50_120_barrel.root; Seed endcap: eleTruthEt; eff =  0.93617; errorLow = 0.0582116; errorHigh = 0.0345373; xbin 126.667
eff_50_120_barrel.root; UnSeed endcap: eleTruthEt; eff = 1; errorLow = 0.0384134; errorHigh = 0; xbin 126.667
eff_50_120_barrel.root; Seed barrel: eleTruthEt; eff = 0.984615; errorLow = 0.0344875; errorHigh = 0.0127304; xbin 140
eff_50_120_barrel.root; UnSeed barrel: eleTruthEt; eff =  1; errorLow = 0.0279261; errorHigh =  0; xbin 140
eff_50_120_barrel.root; Seed endcap: eleTruthEt; eff =  0.945946; errorLow = 0.066885; errorHigh = 0.0348365; xbin 140
eff_50_120_barrel.root; UnSeed endcap: eleTruthEt; eff = 1; errorLow = 0.0485397; errorHigh = 0; xbin 140
eff_50_120_barrel.root; Seed barrel: eleTruthEt; eff = 1; errorLow = 0.0527078; errorHigh = 0; xbin 153.333
eff_50_120_barrel.root; UnSeed barrel: eleTruthEt; eff =  1; errorLow = 0.0527078; errorHigh =  0; xbin 153.333
eff_50_120_barrel.root; Seed endcap: eleTruthEt; eff =  1; errorLow = 0.108691; errorHigh = 0; xbin 153.333
eff_50_120_barrel.root; UnSeed endcap: eleTruthEt; eff = 1; errorLow = 0.108691; errorHigh = 0; xbin 153.333
eff_50_120_barrel.root; Seed barrel: eleTruthEt; eff = 0.933333; errorLow = 0.0812434; errorHigh = 0.0429421; xbin 166.667
eff_50_120_barrel.root; UnSeed barrel: eleTruthEt; eff =  0.966667; errorLow = 0.072517; errorHigh =  0.0275914; xbin 166.667
eff_50_120_barrel.root; Seed endcap: eleTruthEt; eff =  1; errorLow = 0.184992; errorHigh = 0; xbin 166.667
eff_50_120_barrel.root; UnSeed endcap: eleTruthEt; eff = 1; errorLow = 0.184992; errorHigh = 0; xbin 166.667
eff_50_120_barrel.root; Seed barrel: eleTruthEt; eff = 0.913043; errorLow = 0.103371; errorHigh = 0.0559625; xbin 180
eff_50_120_barrel.root; UnSeed barrel: eleTruthEt; eff =  0.956522; errorLow = 0.0929875; errorHigh =  0.0359954; xbin 180
eff_50_120_barrel.root; Seed endcap: eleTruthEt; eff =  0.888889; errorLow = 0.211558; errorHigh = 0.0920993; xbin 180
eff_50_120_barrel.root; UnSeed endcap: eleTruthEt; eff = 1; errorLow = 0.184992; errorHigh = 0; xbin 180
eff_50_120_barrel.root; Seed barrel: eleTruthEt; eff = 1; errorLow = 0.108691; errorHigh = 0; xbin 193.333
eff_50_120_barrel.root; UnSeed barrel: eleTruthEt; eff =  1; errorLow = 0.108691; errorHigh =  0; xbin 193.333
eff_50_120_barrel.root; Seed endcap: eleTruthEt; eff =  1; errorLow = 0.184992; errorHigh = 0; xbin 193.333
eff_50_120_barrel.root; UnSeed endcap: eleTruthEt; eff = 1; errorLow = 0.184992; errorHigh = 0; xbin 193.333
OK
eff_120_200_barrel.root
eleTruthEta
OK
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0.852174; errorLow = 0.00598784; errorHigh = 0.00579802; xbin 0.0625
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0.972069; errorLow = 0.00293859; errorHigh =  0.00267757; xbin 0.0625
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0; errorLow = 0; errorHigh = 0; xbin 0.0625
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 0.0625
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0.868501; errorLow = 0.00559016; errorHigh = 0.0053998; xbin 0.1875
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0.973751; errorLow = 0.00279318; errorHigh =  0.00254217; xbin 0.1875
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0; errorLow = 0; errorHigh = 0; xbin 0.1875
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 0.1875
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0.862917; errorLow = 0.0056682; errorHigh = 0.0054818; xbin 0.3125
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0.976902; errorLow = 0.00263342; errorHigh =  0.00238134; xbin 0.3125
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0; errorLow = 0; errorHigh = 0; xbin 0.3125
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 0.3125
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0.855919; errorLow = 0.0057908; errorHigh = 0.00560747; xbin 0.4375
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0.975063; errorLow = 0.00272809; errorHigh =  0.0024766; xbin 0.4375
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0; errorLow = 0; errorHigh = 0; xbin 0.4375
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 0.4375
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0.86603; errorLow = 0.00569813; errorHigh = 0.00550473; xbin 0.5625
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0.975478; errorLow = 0.00274474; errorHigh =  0.00248653; xbin 0.5625
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0; errorLow = 0; errorHigh = 0; xbin 0.5625
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 0.5625
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0.871292; errorLow = 0.0056826; errorHigh = 0.00548119; xbin 0.6875
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0.980138; errorLow = 0.00253961; errorHigh =  0.00227049; xbin 0.6875
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0; errorLow = 0; errorHigh = 0; xbin 0.6875
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 0.6875
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0.861823; errorLow = 0.00583881; errorHigh = 0.00564315; xbin 0.8125
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0.979657; errorLow = 0.00256275; errorHigh =  0.00229472; xbin 0.8125
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0; errorLow = 0; errorHigh = 0; xbin 0.8125
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 0.8125
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0.86366; errorLow = 0.00580227; errorHigh = 0.00560596; xbin 0.9375
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0.970464; errorLow = 0.00301268; errorHigh =  0.00275266; xbin 0.9375
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0; errorLow = 0; errorHigh = 0; xbin 0.9375
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 0.9375
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0.862434; errorLow = 0.00583256; errorHigh = 0.0056363; xbin 1.0625
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0.97381; errorLow = 0.00286317; errorHigh =  0.00259973; xbin 1.0625
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0; errorLow = 0; errorHigh = 0; xbin 1.0625
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 1.0625
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0.843811; errorLow = 0.00630588; errorHigh = 0.00610936; xbin 1.1875
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0.975971; errorLow = 0.00284164; errorHigh =  0.00256116; xbin 1.1875
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0; errorLow = 0; errorHigh = 0; xbin 1.1875
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 1.1875
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0.835504; errorLow = 0.0064762; errorHigh = 0.00628194; xbin 1.3125
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0.976217; errorLow = 0.00284962; errorHigh =  0.0025651; xbin 1.3125
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0; errorLow = 0; errorHigh = 0; xbin 1.3125
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 1.3125
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0.828657; errorLow = 0.00885296; errorHigh = 0.00851396; xbin 1.4375
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0.970942; errorLow = 0.00426563; errorHigh =  0.00376239; xbin 1.4375
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0; errorLow = 0; errorHigh = 0; xbin 1.4375
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 1.4375
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 1.5625
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0; errorLow = 0; errorHigh =  0; xbin 1.5625
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0.874172; errorLow = 0.00867169; errorHigh = 0.00820465; xbin 1.5625
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0.97351; errorLow = 0.00455354; errorHigh = 0.00393997; xbin 1.5625
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 1.6875
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0; errorLow = 0; errorHigh =  0; xbin 1.6875
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0.880742; errorLow = 0.00582359; errorHigh = 0.00559346; xbin 1.6875
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0.966726; errorLow = 0.00337045; errorHigh = 0.00308246; xbin 1.6875
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 1.8125
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0; errorLow = 0; errorHigh =  0; xbin 1.8125
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0.884293; errorLow = 0.00580626; errorHigh = 0.00556967; xbin 1.8125
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0.968225; errorLow = 0.00333559; errorHigh = 0.00304106; xbin 1.8125
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 1.9375
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0; errorLow = 0; errorHigh =  0; xbin 1.9375
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0.891144; errorLow = 0.00573905; errorHigh = 0.00549177; xbin 1.9375
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0.98278; errorLow = 0.00259625; errorHigh = 0.00227934; xbin 1.9375
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 2.0625
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0; errorLow = 0; errorHigh =  0; xbin 2.0625
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0.899504; errorLow = 0.00557786; errorHigh = 0.00532282; xbin 2.0625
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0.976117; errorLow = 0.00300256; errorHigh = 0.00269019; xbin 2.0625
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 2.1875
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0; errorLow = 0; errorHigh =  0; xbin 2.1875
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0.889664; errorLow = 0.00601101; errorHigh = 0.00574453; xbin 2.1875
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0.980724; errorLow = 0.0028459; errorHigh = 0.00250521; xbin 2.1875
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 2.3125
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0; errorLow = 0; errorHigh =  0; xbin 2.3125
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0.882431; errorLow = 0.00614827; errorHigh = 0.00588859; xbin 2.3125
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0.983157; errorLow = 0.00267763; errorHigh = 0.00233599; xbin 2.3125
eff_120_200_barrel.root; Seed barrel: eleTruthEta; eff = 0; errorLow = 0; errorHigh = 0; xbin 2.4375
eff_120_200_barrel.root; UnSeed barrel: eleTruthEta; eff =  0; errorLow = 0; errorHigh =  0; xbin 2.4375
eff_120_200_barrel.root; Seed endcap: eleTruthEta; eff =  0.766279; errorLow = 0.00821043; errorHigh = 0.00801886; xbin 2.4375
eff_120_200_barrel.root; UnSeed endcap: eleTruthEta; eff = 0.983809; errorLow = 0.00273041; errorHigh = 0.00236452; xbin 2.4375
OK
eff_120_200_barrel.root
eleTruthPhi
OK
eff_120_200_barrel.root; Seed barrel: eleTruthPhi; eff = 0.853868; errorLow = 0.00488105; errorHigh = 0.00475192; xbin 0.2
eff_120_200_barrel.root; UnSeed barrel: eleTruthPhi; eff =  0.969198; errorLow = 0.00248981; errorHigh =  0.00231526; xbin 0.2
eff_120_200_barrel.root; Seed endcap: eleTruthPhi; eff =  0.878405; errorLow = 0.00617306; errorHigh = 0.00592094; xbin 0.2
eff_120_200_barrel.root; UnSeed endcap: eleTruthPhi; eff = 0.981193; errorLow = 0.00277745; errorHigh = 0.00244473; xbin 0.2
eff_120_200_barrel.root; Seed barrel: eleTruthPhi; eff = 0.860859; errorLow = 0.00477399; errorHigh = 0.00464294; xbin 0.6
eff_120_200_barrel.root; UnSeed barrel: eleTruthPhi; eff =  0.971495; errorLow = 0.00239847; errorHigh =  0.00222374; xbin 0.6
eff_120_200_barrel.root; Seed endcap: eleTruthPhi; eff =  0.860588; errorLow = 0.00658273; errorHigh = 0.00633827; xbin 0.6
eff_120_200_barrel.root; UnSeed endcap: eleTruthPhi; eff = 0.973902; errorLow = 0.00323065; errorHigh = 0.00289972; xbin 0.6
eff_120_200_barrel.root; Seed barrel: eleTruthPhi; eff = 0.85266; errorLow = 0.0049147; errorHigh = 0.00478511; xbin 1
eff_120_200_barrel.root; UnSeed barrel: eleTruthPhi; eff =  0.974391; errorLow = 0.00230163; errorHigh =  0.00212326; xbin 1
eff_120_200_barrel.root; Seed endcap: eleTruthPhi; eff =  0.883147; errorLow = 0.00612245; errorHigh = 0.00586313; xbin 1
eff_120_200_barrel.root; UnSeed endcap: eleTruthPhi; eff = 0.979921; errorLow = 0.00288045; errorHigh = 0.00254409; xbin 1
eff_120_200_barrel.root; Seed barrel: eleTruthPhi; eff = 0.846753; errorLow = 0.00494274; errorHigh = 0.00481776; xbin 1.4
eff_120_200_barrel.root; UnSeed barrel: eleTruthPhi; eff =  0.974518; errorLow = 0.0022732; errorHigh =  0.00209817; xbin 1.4
eff_120_200_barrel.root; Seed endcap: eleTruthPhi; eff =  0.868343; errorLow = 0.00643986; errorHigh = 0.00618966; xbin 1.4
eff_120_200_barrel.root; UnSeed endcap: eleTruthPhi; eff = 0.978829; errorLow = 0.00295469; errorHigh = 0.00261791; xbin 1.4
eff_120_200_barrel.root; Seed barrel: eleTruthPhi; eff = 0.861337; errorLow = 0.00469121; errorHigh = 0.00456405; xbin 1.8
eff_120_200_barrel.root; UnSeed barrel: eleTruthPhi; eff =  0.974616; errorLow = 0.00223952; errorHigh =  0.00206876; xbin 1.8
eff_120_200_barrel.root; Seed endcap: eleTruthPhi; eff =  0.872082; errorLow = 0.00634656; errorHigh = 0.00609525; xbin 1.8
eff_120_200_barrel.root; UnSeed endcap: eleTruthPhi; eff = 0.975337; errorLow = 0.00314471; errorHigh = 0.00281385; xbin 1.8
eff_120_200_barrel.root; Seed barrel: eleTruthPhi; eff = 0.859717; errorLow = 0.00474444; errorHigh = 0.00461622; xbin 2.2
eff_120_200_barrel.root; UnSeed barrel: eleTruthPhi; eff =  0.973413; errorLow = 0.0023022; errorHigh =  0.00212978; xbin 2.2
eff_120_200_barrel.root; Seed endcap: eleTruthPhi; eff =  0.886349; errorLow = 0.00602867; errorHigh = 0.00576919; xbin 2.2
eff_120_200_barrel.root; UnSeed endcap: eleTruthPhi; eff = 0.984324; errorLow = 0.00258107; errorHigh = 0.00224173; xbin 2.2
eff_120_200_barrel.root; Seed barrel: eleTruthPhi; eff = 0.85389; errorLow = 0.00488347; errorHigh = 0.00475419; xbin 2.6
eff_120_200_barrel.root; UnSeed barrel: eleTruthPhi; eff =  0.971674; errorLow = 0.00239978; errorHigh =  0.00222384; xbin 2.6
eff_120_200_barrel.root; Seed endcap: eleTruthPhi; eff =  0.867078; errorLow = 0.00658378; errorHigh = 0.00632547; xbin 2.6
eff_120_200_barrel.root; UnSeed endcap: eleTruthPhi; eff = 0.976362; errorLow = 0.00315888; errorHigh = 0.00281265; xbin 2.6
eff_120_200_barrel.root; Seed barrel: eleTruthPhi; eff = 0.85762; errorLow = 0.00522938; errorHigh = 0.00507699; xbin 3
eff_120_200_barrel.root; UnSeed barrel: eleTruthPhi; eff =  0.976618; errorLow = 0.00239331; errorHigh =  0.0021848; xbin 3
eff_120_200_barrel.root; Seed endcap: eleTruthPhi; eff =  0.876511; errorLow = 0.00672839; errorHigh = 0.00643568; xbin 3
eff_120_200_barrel.root; UnSeed endcap: eleTruthPhi; eff = 0.973943; errorLow = 0.00347727; errorHigh = 0.00309752; xbin 3
OK
eff_120_200_barrel.root
eleTruthNrgy
OK
eff_120_200_barrel.root; Seed barrel: eleTruthNrgy; eff = 0.385355; errorLow = 0.00452325; errorHigh = 0.00454296; xbin 20
eff_120_200_barrel.root; UnSeed barrel: eleTruthNrgy; eff =  0.929842; errorLow = 0.00243667; errorHigh =  0.00236216; xbin 20
eff_120_200_barrel.root; Seed endcap: eleTruthNrgy; eff =  0.00378788; errorLow = 0.00244625; errorHigh = 0.00497403; xbin 20
eff_120_200_barrel.root; UnSeed endcap: eleTruthNrgy; eff = 0.619318; errorLow = 0.0222928; errorHigh = 0.0218212; xbin 20
eff_120_200_barrel.root; Seed barrel: eleTruthNrgy; eff = 0.909141; errorLow = 0.00146076; errorHigh = 0.0014401; xbin 60
eff_120_200_barrel.root; UnSeed barrel: eleTruthNrgy; eff =  0.977723; errorLow = 0.000763084; errorHigh =  0.000738764; xbin 60
eff_120_200_barrel.root; Seed endcap: eleTruthNrgy; eff =  0.14434; errorLow = 0.00769492; errorHigh = 0.00804072; xbin 60
eff_120_200_barrel.root; UnSeed endcap: eleTruthNrgy; eff = 0.958019; errorLow = 0.00482155; errorHigh = 0.00436615; xbin 60
eff_120_200_barrel.root; Seed barrel: eleTruthNrgy; eff = 0.946598; errorLow = 0.00146866; errorHigh = 0.00143202; xbin 100
eff_120_200_barrel.root; UnSeed barrel: eleTruthNrgy; eff =  0.983534; errorLow = 0.000849848; errorHigh =  0.000809746; xbin 100
eff_120_200_barrel.root; Seed endcap: eleTruthNrgy; eff =  0.731493; errorLow = 0.00710625; errorHigh = 0.00699116; xbin 100
eff_120_200_barrel.root; UnSeed endcap: eleTruthNrgy; eff = 0.972636; errorLow = 0.00279457; errorHigh = 0.00255257; xbin 100
eff_120_200_barrel.root; Seed barrel: eleTruthNrgy; eff = 0.949672; errorLow = 0.00252753; errorHigh = 0.00241545; xbin 140
eff_120_200_barrel.root; UnSeed barrel: eleTruthNrgy; eff =  0.986628; errorLow = 0.00139005; errorHigh =  0.00126606; xbin 140
eff_120_200_barrel.root; Seed endcap: eleTruthNrgy; eff =  0.911778; errorLow = 0.00365114; errorHigh = 0.00352225; xbin 140
eff_120_200_barrel.root; UnSeed endcap: eleTruthNrgy; eff = 0.976107; errorLow = 0.00204325; errorHigh = 0.0018915; xbin 140
eff_120_200_barrel.root; Seed barrel: eleTruthNrgy; eff = 0.951591; errorLow = 0.00505955; errorHigh = 0.00462241; xbin 180
eff_120_200_barrel.root; UnSeed barrel: eleTruthNrgy; eff =  0.984786; errorLow = 0.00310742; errorHigh =  0.00262125; xbin 180
eff_120_200_barrel.root; Seed endcap: eleTruthNrgy; eff =  0.943605; errorLow = 0.00266235; errorHigh = 0.00255171; xbin 180
eff_120_200_barrel.root; UnSeed endcap: eleTruthNrgy; eff = 0.979537; errorLow = 0.00168472; errorHigh = 0.00156335; xbin 180
eff_120_200_barrel.root; Seed barrel: eleTruthNrgy; eff = 0.972006; errorLow = 0.0081247; errorHigh = 0.00648241; xbin 220
eff_120_200_barrel.root; UnSeed barrel: eleTruthNrgy; eff =  0.993779; errorLow = 0.00489136; errorHigh =  0.00297489; xbin 220
