25 <pt<30 	0.388085	0.00924943	20.7649
30 <pt<35 	0.344835	0.0116856	4.7469
35 <pt<40 	0.269587	0.0119074	5.49849
40 <pt<45 	0.211566	0.012439	6.67094
45 <pt<50 	0.245739	0.0164634	0.849572
50 <pt<60 	0.156637	0.0101653	2.46685
60 <pt<80 	0.137895	0.00861295	4.65464
80 <pt<120 	0.0992009	0.0085415	2.90231
120 <pt<400 	0.0524644	0.00682249	0.413803
