pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
30 <pt<35 	6<chiso range<12 	44.8924	16.0952	28.7857	12.1632	32.6643	1.58719	0.53121
30 <pt<35 	6<chiso range<13 	44.8924	16.0952	28.7857	11.5642	33.2378	1.92483	0.614399
30 <pt<35 	7<chiso range<12 	44.8924	16.0952	28.7857	10.2479	34.7002	2.78492	0.824608
30 <pt<35 	7<chiso range<13 	44.8924	16.0952	28.7857	9.71044	35.1958	3.21375	0.899873
30 <pt<35 	8<chiso range<13 	44.8924	16.0952	28.7857	10.0492	34.7068	2.95816	0.831725
#######################################################################################
35 <pt<50 	3<chiso range<8 	65.455	17.3895	48.0683	15.9258	49.4958	0.419889	0.157861
35 <pt<50 	3<chiso range<9 	65.455	17.3895	48.0683	14.5269	50.8712	0.898807	0.314705
35 <pt<50 	3<chiso range<10 	65.455	17.3895	48.0683	14.3254	51.0948	0.975791	0.340428
35 <pt<50 	3<chiso range<11 	65.455	17.3895	48.0683	13.8805	51.56	1.15214	0.394389
35 <pt<50 	3<chiso range<12 	65.455	17.3895	48.0683	13.9113	51.4959	1.14111	0.387334
35 <pt<50 	3<chiso range<13 	65.455	17.3895	48.0683	13.282	52.0862	1.41354	0.457408
35 <pt<50 	4<chiso range<9 	65.455	17.3895	48.0683	13.8034	51.7684	1.17741	0.416938
35 <pt<50 	4<chiso range<10 	65.455	17.3895	48.0683	13.6968	51.8308	1.22414	0.4249
35 <pt<50 	4<chiso range<11 	65.455	17.3895	48.0683	13.2387	52.2973	1.4227	0.479714
35 <pt<50 	4<chiso range<12 	65.455	17.3895	48.0683	13.3347	52.1501	1.38283	0.463122
35 <pt<50 	4<chiso range<13 	65.455	17.3895	48.0683	12.6577	52.7693	1.70388	0.537754
35 <pt<50 	5<chiso range<10 	65.455	17.3895	48.0683	12.4825	52.9088	1.79448	0.555148
35 <pt<50 	5<chiso range<11 	65.455	17.3895	48.0683	12.1209	53.3016	1.98133	0.601886
35 <pt<50 	5<chiso range<12 	65.455	17.3895	48.0683	12.3469	53.0318	1.86518	0.570161
35 <pt<50 	5<chiso range<13 	65.455	17.3895	48.0683	11.6855	53.6428	2.23358	0.645166
35 <pt<50 	6<chiso range<11 	65.455	17.3895	48.0683	10.3434	55.0729	3.10394	0.819112
35 <pt<50 	6<chiso range<12 	65.455	17.3895	48.0683	10.8077	54.5612	2.78097	0.756901
35 <pt<50 	6<chiso range<13 	65.455	17.3895	48.0683	10.2712	55.0419	3.17154	0.817803
35 <pt<50 	7<chiso range<12 	65.455	17.3895	48.0683	12.0687	53.2898	2.01507	0.601707
35 <pt<50 	7<chiso range<13 	65.455	17.3895	48.0683	11.19	54.1022	2.53867	0.702153
35 <pt<50 	8<chiso range<13 	65.455	17.3895	48.0683	9.84233	55.478	3.50733	0.872026
#######################################################################################
50 <pt<60 	3<chiso range<8 	18.8258	4.79861	14.0272	3.03546	15.7693	1.36323	0.386701
50 <pt<60 	3<chiso range<9 	18.8258	4.79861	14.0272	2.99348	15.7899	1.42004	0.392447
50 <pt<60 	3<chiso range<10 	18.8258	4.79861	14.0272	3.02325	15.7805	1.37834	0.389364
50 <pt<60 	3<chiso range<11 	18.8258	4.79861	14.0272	2.89407	15.8949	1.54748	0.416928
50 <pt<60 	3<chiso range<12 	18.8258	4.79861	14.0272	3.07552	15.7266	1.3157	0.37681
50 <pt<60 	3<chiso range<13 	18.8258	4.79861	14.0272	3.50342	15.2773	0.87287	0.273752
50 <pt<60 	4<chiso range<9 	18.8258	4.79861	14.0272	3.11801	15.6382	1.27574	0.358023
50 <pt<60 	4<chiso range<10 	18.8258	4.79861	14.0272	3.12624	15.6587	1.26014	0.361654
50 <pt<60 	4<chiso range<11 	18.8258	4.79861	14.0272	2.96034	15.8109	1.46499	0.3979
50 <pt<60 	4<chiso range<12 	18.8258	4.79861	14.0272	3.16681	15.62	1.21366	0.352559
