pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
#######################################################################################
20 <pt<25 	3<chiso range<8 	54.7099	54.8949	5.13325	0.0360395
20 <pt<25 	3<chiso range<9 	54.7099	54.5282	5.09926	0.0356326
20 <pt<25 	3<chiso range<10 	54.7099	51.5823	4.82579	0.648101
20 <pt<25 	3<chiso range<11 	54.7099	52.01	4.86556	0.5549
20 <pt<25 	3<chiso range<12 	54.7099	51.3582	4.805	0.697544
20 <pt<25 	3<chiso range<13 	54.7099	49.8699	4.66661	1.03716
20 <pt<25 	4<chiso range<9 	54.7099	56.2969	5.2626	0.301562
20 <pt<25 	4<chiso range<10 	54.7099	52.4275	4.90434	0.465384
20 <pt<25 	4<chiso range<11 	54.7099	52.8712	4.94557	0.371787
20 <pt<25 	4<chiso range<12 	54.7099	52.0315	4.86759	0.550252
20 <pt<25 	4<chiso range<13 	54.7099	50.233	4.7004	0.952451
20 <pt<25 	5<chiso range<10 	54.7099	52.8685	4.94532	0.372352
20 <pt<25 	5<chiso range<11 	54.7099	53.3724	4.99213	0.267922
20 <pt<25 	5<chiso range<12 	54.7099	52.304	4.89294	0.491708
20 <pt<25 	5<chiso range<13 	54.7099	50.1245	4.69034	0.977626
20 <pt<25 	6<chiso range<11 	54.7099	49.2142	4.60578	1.19322
20 <pt<25 	6<chiso range<12 	54.7099	48.3992	4.52992	1.39312
20 <pt<25 	6<chiso range<13 	54.7099	46.2615	4.33083	1.95076
20 <pt<25 	7<chiso range<12 	54.7099	46.4969	4.3528	1.88683
20 <pt<25 	7<chiso range<13 	54.7099	44.0632	4.12599	2.5804
20 <pt<25 	8<chiso range<13 	54.7099	41.9067	3.92485	3.26209
#######################################################################################
25 <pt<30 	3<chiso range<8 	26.058	25.7817	3.81309	0.0724609
25 <pt<30 	3<chiso range<9 	26.058	26.3697	3.89917	0.0799401
25 <pt<30 	3<chiso range<10 	26.058	25.6962	3.80062	0.095195
25 <pt<30 	3<chiso range<11 	26.058	24.5003	3.62381	0.429851
25 <pt<30 	3<chiso range<12 	26.058	24.5952	3.63765	0.402128
25 <pt<30 	3<chiso range<13 	26.058	25.1849	3.72573	0.234343
25 <pt<30 	4<chiso range<9 	26.058	26.1723	3.87026	0.0295329
25 <pt<30 	4<chiso range<10 	26.058	25.4089	3.75851	0.172701
25 <pt<30 	4<chiso range<11 	26.058	24.0785	3.5621	0.555712
25 <pt<30 	4<chiso range<12 	26.058	24.2236	3.58329	0.511932
25 <pt<30 	4<chiso range<13 	26.058	24.876	3.67865	0.321314
25 <pt<30 	5<chiso range<10 	26.058	26.4413	3.90969	0.0980385
25 <pt<30 	5<chiso range<11 	26.058	24.6461	3.64516	0.387336
25 <pt<30 	5<chiso range<12 	26.058	24.7601	3.66177	0.354446
25 <pt<30 	5<chiso range<13 	26.058	25.5389	3.7776	0.137415
25 <pt<30 	6<chiso range<11 	26.058	25.3627	3.75183	0.185323
25 <pt<30 	6<chiso range<12 	26.058	25.4149	3.75942	0.171064
25 <pt<30 	6<chiso range<13 	26.058	26.3202	3.89191	0.0673705
25 <pt<30 	7<chiso range<12 	26.058	24.3101	3.596	0.486068
