pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
35  <pt<50 	6<chiso range<13 	27.3818	34.5576	6.94648	1.03301
35  <pt<50 	7<chiso range<12 	27.3818	32.7434	7.06471	0.758927
35  <pt<50 	7<chiso range<13 	27.3818	33.5918	7.00269	0.886802
35  <pt<50 	8<chiso range<13 	27.3818	34.8833	6.92646	1.08302
#######################################################################################
50  <pt<60 	3<chiso range<8 	9.49381	10.0598	8.46502	0.0668622
50  <pt<60 	3<chiso range<9 	9.49381	11.3508	3.8328	0.4845
50  <pt<60 	3<chiso range<10 	9.49381	11.2772	3.84261	0.464109
50  <pt<60 	3<chiso range<11 	9.49381	11.3924	3.82808	0.495964
50  <pt<60 	3<chiso range<12 	9.49381	11.2021	3.85162	0.443525
50  <pt<60 	3<chiso range<13 	9.49381	10.7955	3.90184	0.333609
50  <pt<60 	4<chiso range<9 	9.49381	11.1726	3.85293	0.435718
50  <pt<60 	4<chiso range<10 	9.49381	11.1242	3.86031	0.422347
50  <pt<60 	4<chiso range<11 	9.49381	11.2802	3.84071	0.46512
50  <pt<60 	4<chiso range<12 	9.49381	11.0667	3.86749	0.406695
50  <pt<60 	4<chiso range<13 	9.49381	10.6011	3.92684	0.28198
50  <pt<60 	5<chiso range<10 	9.49381	11.2507	3.84594	0.456817
50  <pt<60 	5<chiso range<11 	9.49381	11.4238	3.82407	0.504695
50  <pt<60 	5<chiso range<12 	9.49381	11.1498	3.85805	0.42923
50  <pt<60 	5<chiso range<13 	9.49381	10.5791	3.93039	0.276128
50  <pt<60 	6<chiso range<11 	9.49381	11.051	3.87002	0.402373
50  <pt<60 	6<chiso range<12 	9.49381	10.7637	3.90794	0.324951
50  <pt<60 	6<chiso range<13 	9.49381	10.1126	3.99832	0.154763
50  <pt<60 	7<chiso range<12 	9.49381	10.7371	3.91092	0.317902
50  <pt<60 	7<chiso range<13 	9.49381	9.92875	4.02506	0.108058
50  <pt<60 	8<chiso range<13 	9.49381	10.075	4.00225	0.145216
#######################################################################################
60  <pt<400 	3<chiso range<8 	20.6795	22.3611	4.91162	0.342372
60  <pt<400 	3<chiso range<9 	20.6795	22.0224	4.97947	0.269687
60  <pt<400 	3<chiso range<10 	20.6795	21.941	4.99265	0.252671
60  <pt<400 	3<chiso range<11 	20.6795	21.9893	4.98485	0.262756
60  <pt<400 	3<chiso range<12 	20.6795	22.1342	4.96458	0.293016
60  <pt<400 	3<chiso range<13 	20.6795	22.1959	4.95026	0.306327
60  <pt<400 	4<chiso range<9 	20.6795	21.4647	5.06511	0.155021
60  <pt<400 	4<chiso range<10 	20.6795	21.4335	5.0717	0.148668
60  <pt<400 	4<chiso range<11 	20.6795	21.5773	5.05092	0.17775
60  <pt<400 	4<chiso range<12 	20.6795	21.7985	5.01603	0.223085
60  <pt<400 	4<chiso range<13 	20.6795	21.9051	4.99817	0.24521
60  <pt<400 	5<chiso range<10 	20.6795	21.4419	5.07007	0.150373
60  <pt<400 	5<chiso range<11 	20.6795	21.6066	5.04595	0.183732
60  <pt<400 	5<chiso range<12 	20.6795	21.8553	5.00715	0.234824
60  <pt<400 	5<chiso range<13 	20.6795	21.9698	4.98819	0.258671
60  <pt<400 	6<chiso range<11 	20.6795	21.6054	5.04569	0.183503
60  <pt<400 	6<chiso range<12 	20.6795	21.8983	5.00031	0.243745
60  <pt<400 	6<chiso range<13 	20.6795	22.0251	4.97926	0.270241
60  <pt<400 	7<chiso range<12 	20.6795	21.7778	5.02531	0.218554
60  <pt<400 	7<chiso range<13 	20.6795	21.9467	4.9957	0.253658
60  <pt<400 	8<chiso range<13 	20.6795	21.9129	4.9994	0.24671
#######################################################################################
