pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
#######################################################################################
20 <pt<25 	3<chiso range<8 	128.137	54.7099	35.4272	54.8949	47.962	0.0360395	1.1043
20 <pt<25 	3<chiso range<9 	128.137	54.7099	35.4272	54.5282	48.3308	0.0356326	1.13832
20 <pt<25 	3<chiso range<10 	128.137	54.7099	35.4272	51.5823	51.2866	0.648101	1.41399
20 <pt<25 	3<chiso range<11 	128.137	54.7099	35.4272	52.01	50.8584	0.5549	1.37371
20 <pt<25 	3<chiso range<12 	128.137	54.7099	35.4272	51.3582	51.5119	0.697544	1.4352
20 <pt<25 	3<chiso range<13 	128.137	54.7099	35.4272	49.8699	53.0031	1.03716	1.57646
20 <pt<25 	4<chiso range<9 	128.137	54.7099	35.4272	56.2969	46.5545	0.301562	0.975343
20 <pt<25 	4<chiso range<10 	128.137	54.7099	35.4272	52.4275	50.4396	0.465384	1.33444
20 <pt<25 	4<chiso range<11 	128.137	54.7099	35.4272	52.8712	49.9954	0.371787	1.29288
20 <pt<25 	4<chiso range<12 	128.137	54.7099	35.4272	52.0315	50.8375	0.550252	1.37173
20 <pt<25 	4<chiso range<13 	128.137	54.7099	35.4272	50.233	52.6399	0.952451	1.54193
20 <pt<25 	5<chiso range<10 	128.137	54.7099	35.4272	52.8685	49.998	0.372352	1.29312
20 <pt<25 	5<chiso range<11 	128.137	54.7099	35.4272	53.3724	49.4934	0.267922	1.24606
20 <pt<25 	5<chiso range<12 	128.137	54.7099	35.4272	52.304	50.565	0.491708	1.34616
20 <pt<25 	5<chiso range<13 	128.137	54.7099	35.4272	50.1245	52.7491	0.977626	1.55228
20 <pt<25 	6<chiso range<11 	128.137	54.7099	35.4272	49.2142	53.6635	1.19322	1.63934
20 <pt<25 	6<chiso range<12 	128.137	54.7099	35.4272	48.3992	54.4795	1.39312	1.71748
20 <pt<25 	6<chiso range<13 	128.137	54.7099	35.4272	46.2615	56.6187	1.95076	1.92412
20 <pt<25 	7<chiso range<12 	128.137	54.7099	35.4272	46.4969	56.3843	1.88683	1.90132
20 <pt<25 	7<chiso range<13 	128.137	54.7099	35.4272	44.0632	58.8151	2.5804	2.13885
20 <pt<25 	8<chiso range<13 	128.137	54.7099	35.4272	41.9067	60.9732	3.26209	2.35211
#######################################################################################
25 <pt<30 	3<chiso range<8 	71.4077	26.058	22.8623	25.7817	30.5297	0.0724609	0.91417
25 <pt<30 	3<chiso range<9 	71.4077	26.058	22.8623	26.3697	29.9423	0.0799401	0.840195
25 <pt<30 	3<chiso range<10 	71.4077	26.058	22.8623	25.6962	30.6156	0.095195	0.925024
