pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
#######################################################################################
20 <pt<25 	3<chiso range<8 	59.2399	77.086	8.14828	2.19017
20 <pt<25 	3<chiso range<9 	59.2399	71.0992	7.47413	1.58671
20 <pt<25 	3<chiso range<10 	59.2399	72.3983	7.62523	1.72564
20 <pt<25 	3<chiso range<11 	59.2399	69.2349	7.26735	1.37533
20 <pt<25 	3<chiso range<12 	59.2399	70.4403	7.42886	1.50769
20 <pt<25 	3<chiso range<13 	59.2399	67.7253	7.14335	1.18787
20 <pt<25 	4<chiso range<9 	59.2399	66.3803	6.9991	1.02019
20 <pt<25 	4<chiso range<10 	59.2399	68.4905	7.23277	1.27898
20 <pt<25 	4<chiso range<11 	59.2399	65.4305	6.87882	0.899951
20 <pt<25 	4<chiso range<12 	59.2399	67.0824	7.0913	1.10593
20 <pt<25 	4<chiso range<13 	59.2399	64.3562	6.7998	0.752419
20 <pt<25 	5<chiso range<10 	59.2399	62.005	6.52782	0.423587
20 <pt<25 	5<chiso range<11 	59.2399	59.5595	6.24219	0.0512
20 <pt<25 	5<chiso range<12 	59.2399	61.9732	6.53661	0.418153
20 <pt<25 	5<chiso range<13 	59.2399	59.5004	6.27383	0.0415217
20 <pt<25 	6<chiso range<11 	59.2399	56.9135	5.94829	0.391104
20 <pt<25 	6<chiso range<12 	59.2399	59.9927	6.31701	0.11917
20 <pt<25 	6<chiso range<13 	59.2399	57.4407	6.04807	0.297483
20 <pt<25 	7<chiso range<12 	59.2399	61.9937	6.53643	0.4213
20 <pt<25 	7<chiso range<13 	59.2399	58.6111	6.17497	0.10183
20 <pt<25 	8<chiso range<13 	59.2399	56.6091	5.93829	0.443023
#######################################################################################
25 <pt<30 	3<chiso range<8 	26.3814	32.7319	5.59986	1.13405
25 <pt<30 	3<chiso range<9 	26.3814	29.8061	5.12743	0.667917
25 <pt<30 	3<chiso range<10 	26.3814	29.3391	5.03637	0.587268
25 <pt<30 	3<chiso range<11 	26.3814	28.6491	4.9305	0.459933
25 <pt<30 	3<chiso range<12 	26.3814	28.3949	4.86726	0.413682
25 <pt<30 	3<chiso range<13 	26.3814	28.6205	4.88852	0.458032
25 <pt<30 	4<chiso range<9 	26.3814	27.929	4.80962	0.321772
25 <pt<30 	4<chiso range<10 	26.3814	27.6308	4.74517	0.263299
25 <pt<30 	4<chiso range<11 	26.3814	27.0655	4.65851	0.14685
25 <pt<30 	4<chiso range<12 	26.3814	26.9009	4.61093	0.112667
25 <pt<30 	4<chiso range<13 	26.3814	27.2626	4.65474	0.189312
25 <pt<30 	5<chiso range<10 	26.3814	26.6572	4.57047	0.0603439
25 <pt<30 	5<chiso range<11 	26.3814	26.1183	4.49122	0.058581
25 <pt<30 	5<chiso range<12 	26.3814	26.049	4.45832	0.0745572
25 <pt<30 	5<chiso range<13 	26.3814	26.5013	4.51744	0.0265416
25 <pt<30 	6<chiso range<11 	26.3814	25.5612	4.38436	0.187074
25 <pt<30 	6<chiso range<12 	26.3814	25.5565	4.36324	0.189057
25 <pt<30 	6<chiso range<13 	26.3814	26.1703	4.44776	0.0474621
25 <pt<30 	7<chiso range<12 	26.3814	20.4624	3.50105	1.69064
25 <pt<30 	7<chiso range<13 	26.3814	21.7324	3.69834	1.25705
25 <pt<30 	8<chiso range<13 	26.3814	23.4062	3.9891	0.745832
#######################################################################################
30 <pt<40 	3<chiso range<8 	19.5765	28.8607	5.48362	1.69308
30 <pt<40 	3<chiso range<9 	19.5765	26.6474	5.09741	1.38716
30 <pt<40 	3<chiso range<10 	19.5765	26.0787	4.96871	1.30863
30 <pt<40 	3<chiso range<11 	19.5765	25.9134	4.92853	1.28576
30 <pt<40 	3<chiso range<12 	19.5765	25.6272	4.88221	1.23934
30 <pt<40 	3<chiso range<13 	19.5765	24.719	4.71884	1.08978
30 <pt<40 	4<chiso range<9 	19.5765	26.9188	5.15907	1.42318
30 <pt<40 	4<chiso range<10 	19.5765	26.2043	4.99652	1.32648
30 <pt<40 	4<chiso range<11 	19.5765	25.9989	4.94666	1.29833
30 <pt<40 	4<chiso range<12 	19.5765	25.6573	4.89064	1.24335
30 <pt<40 	4<chiso range<13 	19.5765	24.6252	4.70444	1.07318
30 <pt<40 	5<chiso range<10 	19.5765	27.5414	5.24619	1.51823
30 <pt<40 	5<chiso range<11 	19.5765	27.1143	5.15232	1.46299
30 <pt<40 	5<chiso range<12 	19.5765	26.5772	5.06228	1.38291
30 <pt<40 	5<chiso range<13 	19.5765	25.3139	4.83463	1.18673
30 <pt<40 	6<chiso range<11 	19.5765	28.022	5.33336	1.58352
30 <pt<40 	6<chiso range<12 	19.5765	27.1899	5.1918	1.46643
30 <pt<40 	6<chiso range<13 	19.5765	25.6111	4.90515	1.23026
30 <pt<40 	7<chiso range<12 	19.5765	25.0832	4.77121	1.15415
30 <pt<40 	7<chiso range<13 	19.5765	23.5467	4.49783	0.882692
30 <pt<40 	8<chiso range<13 	19.5765	20.4226	3.91607	0.216058
#######################################################################################
40 <pt<50 	3<chiso range<8 	7.41096	9.98957	3.01916	0.854082
40 <pt<50 	3<chiso range<9 	7.41096	10.1898	3.05918	0.908361
40 <pt<50 	3<chiso range<10 	7.41096	9.96671	2.99271	0.853992
40 <pt<50 	3<chiso range<11 	7.41096	9.71483	2.92503	0.78764
40 <pt<50 	3<chiso range<12 	7.41096	10.0765	3.0401	0.876794
40 <pt<50 	3<chiso range<13 	7.41096	9.98887	3.01763	0.854283
40 <pt<50 	4<chiso range<9 	7.41096	9.70587	2.91115	0.788317
40 <pt<50 	4<chiso range<10 	7.41096	9.49947	2.85114	0.732518
40 <pt<50 	4<chiso range<11 	7.41096	9.27524	2.79293	0.6675
40 <pt<50 	4<chiso range<12 	7.41096	9.73475	2.93806	0.790927
40 <pt<50 	4<chiso range<13 	7.41096	9.65638	2.91857	0.769356
40 <pt<50 	5<chiso range<10 	7.41096	9.21481	2.76973	0.651273
40 <pt<50 	5<chiso range<11 	7.41096	8.98291	2.71008	0.580038
40 <pt<50 	5<chiso range<12 	7.41096	9.56209	2.89238	0.743723
40 <pt<50 	5<chiso range<13 	7.41096	9.48413	2.87344	0.721494
40 <pt<50 	6<chiso range<11 	7.41096	9.54874	2.88884	0.740013
40 <pt<50 	6<chiso range<12 	7.41096	10.1893	3.0919	0.898587
40 <pt<50 	6<chiso range<13 	7.41096	10.0336	3.05002	0.859876
40 <pt<50 	7<chiso range<12 	7.41096	9.1762	2.78056	0.634851
40 <pt<50 	7<chiso range<13 	7.41096	9.11023	2.76629	0.614278
40 <pt<50 	8<chiso range<13 	7.41096	9.98008	3.01516	0.852068
#######################################################################################
50 <pt<65 	3<chiso range<8 	5.63101	3.86096	1.97587	0.895833
50 <pt<65 	3<chiso range<9 	5.63101	4.14115	2.16631	0.687741
50 <pt<65 	3<chiso range<10 	5.63101	4.21601	2.19847	0.643629
50 <pt<65 	3<chiso range<11 	5.63101	3.84607	1.98979	0.897049
50 <pt<65 	3<chiso range<12 	5.63101	3.8261	1.95599	0.92276
50 <pt<65 	3<chiso range<13 	5.63101	3.52386	1.79216	1.17576
50 <pt<65 	4<chiso range<9 	5.63101	3.60382	1.89601	1.06919
50 <pt<65 	4<chiso range<10 	5.63101	3.74338	1.9633	0.961458
50 <pt<65 	4<chiso range<11 	5.63101	3.39707	1.76687	1.26435
50 <pt<65 	4<chiso range<12 	5.63101	3.43672	1.76141	1.24576
50 <pt<65 	4<chiso range<13 	5.63101	3.15767	1.61027	1.53598
50 <pt<65 	5<chiso range<10 	5.63101	3.79549	2.03166	0.903458
50 <pt<65 	5<chiso range<11 	5.63101	3.39324	1.78844	1.25124
50 <pt<65 	5<chiso range<12 	5.63101	3.44993	1.78065	1.22488
50 <pt<65 	5<chiso range<13 	5.63101	3.12562	1.60099	1.5649
50 <pt<65 	6<chiso range<11 	5.63101	3.28419	1.70592	1.37569
50 <pt<65 	6<chiso range<12 	5.63101	3.34778	1.70599	1.33836
50 <pt<65 	6<chiso range<13 	5.63101	2.99721	1.51924	1.73363
50 <pt<65 	7<chiso range<12 	5.63101	3.26226	1.65497	1.43129
50 <pt<65 	7<chiso range<13 	5.63101	2.8555	1.4406	1.92663
50 <pt<65 	8<chiso range<13 	5.63101	3.1893	1.6129	1.51386
#######################################################################################
65 <pt<400 	3<chiso range<8 	3.98422	4.27406	2.00637	0.14446
65 <pt<400 	3<chiso range<9 	3.98422	3.84271	1.79989	0.0786215
65 <pt<400 	3<chiso range<10 	3.98422	3.50056	1.64007	0.294902
65 <pt<400 	3<chiso range<11 	3.98422	3.20421	1.51837	0.513715
