pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
#######################################################################################
20  <pt<25 	3<chiso range<8 	22.6124	22.3544	8.57193	0.0300982
20  <pt<25 	3<chiso range<9 	22.6124	23.2076	8.52998	0.0697774
20  <pt<25 	3<chiso range<10 	22.6124	23.0193	8.53987	0.0476471
20  <pt<25 	3<chiso range<11 	22.6124	25.1471	8.43945	0.300339
20  <pt<25 	3<chiso range<12 	22.6124	26.0797	8.39634	0.412954
20  <pt<25 	3<chiso range<13 	22.6124	27.3179	8.34032	0.564187
20  <pt<25 	4<chiso range<9 	22.6124	22.3051	8.57699	0.0358284
20  <pt<25 	4<chiso range<10 	22.6124	22.1804	8.58432	0.0503243
20  <pt<25 	4<chiso range<11 	22.6124	24.8142	8.45815	0.260317
20  <pt<25 	4<chiso range<12 	22.6124	25.9371	8.40562	0.395533
20  <pt<25 	4<chiso range<13 	22.6124	27.3762	8.34025	0.571182
20  <pt<25 	5<chiso range<10 	22.6124	21.957	8.61452	0.0760808
20  <pt<25 	5<chiso range<11 	22.6124	25.3384	8.44052	0.322966
20  <pt<25 	5<chiso range<12 	22.6124	26.6746	8.37766	0.484885
20  <pt<25 	5<chiso range<13 	22.6124	28.402	8.3001	0.697534
20  <pt<25 	6<chiso range<11 	22.6124	24.9702	8.46218	0.278628
20  <pt<25 	6<chiso range<12 	22.6124	26.7089	8.37928	0.488884
20  <pt<25 	6<chiso range<13 	22.6124	28.8344	8.28397	0.751089
20  <pt<25 	7<chiso range<12 	22.6124	29.2499	8.26219	0.803358
20  <pt<25 	7<chiso range<13 	22.6124	31.4848	8.16862	1.08616
20  <pt<25 	8<chiso range<13 	22.6124	34.8638	8.0349	1.52477
#######################################################################################
25  <pt<30 	3<chiso range<8 	14.7097	15.7235	6.24991	0.16221
25  <pt<30 	3<chiso range<9 	14.7097	15.98	6.22818	0.20396
25  <pt<30 	3<chiso range<10 	14.7097	15.4464	6.265	0.11759
25  <pt<30 	3<chiso range<11 	14.7097	15.5889	6.25604	0.140536
25  <pt<30 	3<chiso range<12 	14.7097	16.3574	6.19482	0.26598
25  <pt<30 	3<chiso range<13 	14.7097	16.7631	6.16274	0.333196
25  <pt<30 	4<chiso range<9 	14.7097	16.961	6.15997	0.365473
25  <pt<30 	4<chiso range<10 	14.7097	16.1461	6.21431	0.231144
25  <pt<30 	4<chiso range<11 	14.7097	16.2487	6.20888	0.247871
25  <pt<30 	4<chiso range<12 	14.7097	17.1004	6.14228	0.38922
25  <pt<30 	4<chiso range<13 	14.7097	17.5248	6.10972	0.460758
25  <pt<30 	5<chiso range<10 	14.7097	15.8322	6.23535	0.180022
25  <pt<30 	5<chiso range<11 	14.7097	15.9965	6.22591	0.206685
25  <pt<30 	5<chiso range<12 	14.7097	17.0401	6.14437	0.379274
25  <pt<30 	5<chiso range<13 	14.7097	17.5413	6.10619	0.463726
25  <pt<30 	6<chiso range<11 	14.7097	15.7945	6.24773	0.173631
25  <pt<30 	6<chiso range<12 	14.7097	17.0609	6.14696	0.382498
25  <pt<30 	6<chiso range<13 	14.7097	17.6413	6.10217	0.480419
25  <pt<30 	7<chiso range<12 	14.7097	17.9704	6.07873	0.536411
25  <pt<30 	7<chiso range<13 	14.7097	18.5298	6.03731	0.632749
25  <pt<30 	8<chiso range<13 	14.7097	18.5105	6.02881	0.63044
#######################################################################################
30  <pt<35 	3<chiso range<8 	10.0509	11.2661	4.70949	0.258032
30  <pt<35 	3<chiso range<9 	10.0509	11.5022	4.6885	0.309545
30  <pt<35 	3<chiso range<10 	10.0509	11.4705	4.69293	0.302498
30  <pt<35 	3<chiso range<11 	10.0509	11.2172	4.71814	0.247195
30  <pt<35 	3<chiso range<12 	10.0509	11.3262	4.70933	0.270803
30  <pt<35 	3<chiso range<13 	10.0509	11.4651	4.69323	0.301328
30  <pt<35 	4<chiso range<9 	10.0509	11.6734	4.67701	0.34691
30  <pt<35 	4<chiso range<10 	10.0509	11.6153	4.68391	0.333994
30  <pt<35 	4<chiso range<11 	10.0509	11.2872	4.7161	0.262145
30  <pt<35 	4<chiso range<12 	10.0509	11.4158	4.70557	0.290061
30  <pt<35 	4<chiso range<13 	10.0509	11.5751	4.68632	0.325245
30  <pt<35 	5<chiso range<10 	10.0509	11.2055	4.72423	0.2444
30  <pt<35 	5<chiso range<11 	10.0509	10.8406	4.76162	0.165847
30  <pt<35 	5<chiso range<12 	10.0509	11.0425	4.74372	0.209034
30  <pt<35 	5<chiso range<13 	10.0509	11.2707	4.71584	0.25866
30  <pt<35 	6<chiso range<11 	10.0509	10.9733	4.75965	0.193796
30  <pt<35 	6<chiso range<12 	10.0509	11.2074	4.738	0.24409
30  <pt<35 	6<chiso range<13 	10.0509	11.4584	4.70451	0.299181
30  <pt<35 	7<chiso range<12 	10.0509	11.9744	4.66297	0.412505
30  <pt<35 	7<chiso range<13 	10.0509	12.1631	4.63697	0.455513
30  <pt<35 	8<chiso range<13 	10.0509	11.8061	4.66623	0.376149
#######################################################################################
35  <pt<60 	3<chiso range<8 	22.3923	25.6724	6.24134	0.525544
35  <pt<60 	3<chiso range<9 	22.3923	25.7033	6.23868	0.530721
35  <pt<60 	3<chiso range<10 	22.3923	26.1039	6.20749	0.597923
35  <pt<60 	3<chiso range<11 	22.3923	26.2767	6.1941	0.627113
35  <pt<60 	3<chiso range<12 	22.3923	25.8496	6.22699	0.555212
35  <pt<60 	3<chiso range<13 	22.3923	25.817	6.22777	0.549908
35  <pt<60 	4<chiso range<9 	22.3923	25.6707	6.24068	0.525327
35  <pt<60 	4<chiso range<10 	22.3923	26.1508	6.20342	0.605875
35  <pt<60 	4<chiso range<11 	22.3923	26.3459	6.18827	0.638886
35  <pt<60 	4<chiso range<12 	22.3923	25.8495	6.2266	0.555231
35  <pt<60 	4<chiso range<13 	22.3923	25.8125	6.22754	0.549206
35  <pt<60 	5<chiso range<10 	22.3923	26.355	6.18733	0.640454
35  <pt<60 	5<chiso range<11 	22.3923	26.5615	6.17079	0.675635
35  <pt<60 	5<chiso range<12 	22.3923	25.9501	6.21846	0.572135
35  <pt<60 	5<chiso range<13 	22.3923	25.899	6.22023	0.563757
35  <pt<60 	6<chiso range<11 	22.3923	26.6694	6.16438	0.693841
35  <pt<60 	6<chiso range<12 	22.3923	25.9412	6.22171	0.570406
35  <pt<60 	6<chiso range<13 	22.3923	25.882	6.22339	0.560739
35  <pt<60 	7<chiso range<12 	22.3923	25.6265	6.24647	0.517764
35  <pt<60 	7<chiso range<13 	22.3923	25.5871	6.24572	0.511518
35  <pt<60 	8<chiso range<13 	22.3923	26.0209	6.20901	0.584409
#######################################################################################
60  <pt<400 	3<chiso range<8 	13.5146	12.8021	4.29209	0.166003
60  <pt<400 	3<chiso range<9 	13.5146	13.402	4.17439	0.026974
60  <pt<400 	3<chiso range<10 	13.5146	13.4971	4.15538	0.00421141
60  <pt<400 	3<chiso range<11 	13.5146	13.4745	4.15937	0.00964088
60  <pt<400 	3<chiso range<12 	13.5146	13.4981	4.15517	0.00397096
60  <pt<400 	3<chiso range<13 	13.5146	13.2468	4.20089	0.0637484
60  <pt<400 	4<chiso range<9 	13.5146	13.9744	4.07452	0.112848
60  <pt<400 	4<chiso range<10 	13.5146	13.9486	4.07721	0.106445
60  <pt<400 	4<chiso range<11 	13.5146	13.8732	4.08986	0.0876803
60  <pt<400 	4<chiso range<12 	13.5146	13.8421	4.09518	0.0799721
60  <pt<400 	4<chiso range<13 	13.5146	13.5591	4.14401	0.0107384
60  <pt<400 	5<chiso range<10 	13.5146	13.6163	4.13508	0.0245944
