pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
40 <pt<50 	6<chiso range<13 	2.63295	3.0606	1.4726	0.290405
40 <pt<50 	7<chiso range<12 	2.63295	2.9796	1.41111	0.245658
40 <pt<50 	7<chiso range<13 	2.63295	2.7882	1.35052	0.114956
40 <pt<50 	8<chiso range<13 	2.63295	3.35096	1.59806	0.449301
#######################################################################################
50 <pt<65 	3<chiso range<8 	1.74382	4.86478	3.13064	0.996908
50 <pt<65 	3<chiso range<9 	1.74382	4.45633	2.90437	0.933941
50 <pt<65 	3<chiso range<10 	1.74382	4.17085	2.67345	0.907827
50 <pt<65 	3<chiso range<11 	1.74382	3.64043	2.32573	0.81549
50 <pt<65 	3<chiso range<12 	1.74382	3.07405	1.95821	0.679309
50 <pt<65 	3<chiso range<13 	1.74382	2.86702	1.83307	0.612743
50 <pt<65 	4<chiso range<9 	1.74382	3.60373	2.3441	0.793443
50 <pt<65 	4<chiso range<10 	1.74382	3.37767	2.16165	0.755835
50 <pt<65 	4<chiso range<11 	1.74382	2.9005	1.85299	0.624224
50 <pt<65 	4<chiso range<12 	1.74382	2.4227	1.54328	0.439894
50 <pt<65 	4<chiso range<13 	1.74382	2.26913	1.44964	0.362373
50 <pt<65 	5<chiso range<10 	1.74382	3.76667	2.44466	0.827457
50 <pt<65 	5<chiso range<11 	1.74382	3.11349	2.00579	0.682858
50 <pt<65 	5<chiso range<12 	1.74382	2.48153	1.58761	0.464667
50 <pt<65 	5<chiso range<13 	1.74382	2.28264	1.46412	0.368016
50 <pt<65 	6<chiso range<11 	1.74382	2.57877	1.63418	0.510929
50 <pt<65 	6<chiso range<12 	1.74382	2.01676	1.27841	0.2135
50 <pt<65 	6<chiso range<13 	1.74382	1.86592	1.18746	0.102825
50 <pt<65 	7<chiso range<12 	1.74382	1.72594	1.0896	0.0164097
50 <pt<65 	7<chiso range<13 	1.74382	1.65205	1.04761	0.0875994
50 <pt<65 	8<chiso range<13 	1.74382	1.38051	0.88878	0.408774
#######################################################################################
65 <pt<400 	3<chiso range<8 	1.17526	1.33721	1.16619	0.138871
65 <pt<400 	3<chiso range<9 	1.17526	1.18729	1.03396	0.0116349
65 <pt<400 	3<chiso range<10 	1.17526	1.12563	0.98548	0.0503612
65 <pt<400 	3<chiso range<11 	1.17526	1.09052	0.959194	0.088345
65 <pt<400 	3<chiso range<12 	1.17526	1.0772	0.943856	0.103893
65 <pt<400 	3<chiso range<13 	1.17526	1.03361	0.906697	0.156226
65 <pt<400 	4<chiso range<9 	1.17526	1.08555	0.945306	0.0949005
65 <pt<400 	4<chiso range<10 	1.17526	1.03935	0.910308	0.149301
65 <pt<400 	4<chiso range<11 	1.17526	1.00495	0.888105	0.191768
65 <pt<400 	4<chiso range<12 	1.17526	1.00115	0.880358	0.197772
65 <pt<400 	4<chiso range<13 	1.17526	0.955661	0.841932	0.260827
65 <pt<400 	5<chiso range<10 	1.17526	0.929587	0.821567	0.29903
65 <pt<400 	5<chiso range<11 	1.17526	0.907268	0.808262	0.331566
65 <pt<400 	5<chiso range<12 	1.17526	0.916837	0.811468	0.318464
65 <pt<400 	5<chiso range<13 	1.17526	0.88393	0.781489	0.372788
65 <pt<400 	6<chiso range<11 	1.17526	0.689205	0.65493	0.742148
65 <pt<400 	6<chiso range<12 	1.17526	0.762252	0.687226	0.600978
65 <pt<400 	6<chiso range<13 	1.17526	0.747533	0.666628	0.641628
65 <pt<400 	7<chiso range<12 	1.17526	0.607592	0.599221	0.947343
65 <pt<400 	7<chiso range<13 	1.17526	0.691144	0.617241	0.784322
65 <pt<400 	8<chiso range<13 	1.17526	0.772057	0.693929	0.581044
#######################################################################################
