pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
40 <pt<50 	6<chiso range<13 	14.3005	11.5219	3.40619	0.81575
40 <pt<50 	7<chiso range<12 	14.3005	11.6023	3.42431	0.787954
40 <pt<50 	7<chiso range<13 	14.3005	11.0915	3.27987	0.978392
40 <pt<50 	8<chiso range<13 	14.3005	11.0254	3.25996	1.00464
#######################################################################################
50 <pt<65 	3<chiso range<8 	9.37584	8.21854	3.23334	0.357927
50 <pt<65 	3<chiso range<9 	9.37584	8.07394	3.17586	0.409936
50 <pt<65 	3<chiso range<10 	9.37584	8.13297	3.19759	0.38869
50 <pt<65 	3<chiso range<11 	9.37584	8.05655	3.1745	0.41559
50 <pt<65 	3<chiso range<12 	9.37584	8.0047	3.15471	0.434633
50 <pt<65 	3<chiso range<13 	9.37584	7.68597	3.03197	0.557351
50 <pt<65 	4<chiso range<9 	9.37584	7.73106	3.04243	0.540614
50 <pt<65 	4<chiso range<10 	9.37584	7.84765	3.08649	0.495122
50 <pt<65 	4<chiso range<11 	9.37584	7.80293	3.07635	0.511291
50 <pt<65 	4<chiso range<12 	9.37584	7.7732	3.06511	0.522865
50 <pt<65 	4<chiso range<13 	9.37584	7.42232	2.93122	0.666453
50 <pt<65 	5<chiso range<10 	9.37584	8.02383	3.1509	0.429087
50 <pt<65 	5<chiso range<11 	9.37584	7.94236	3.12893	0.458137
50 <pt<65 	5<chiso range<12 	9.37584	7.89031	3.1093	0.47777
50 <pt<65 	5<chiso range<13 	9.37584	7.48184	2.95344	0.641286
50 <pt<65 	6<chiso range<11 	9.37584	7.549	2.99048	0.610885
50 <pt<65 	6<chiso range<12 	9.37584	7.54705	2.98837	0.611969
50 <pt<65 	6<chiso range<13 	9.37584	7.1282	2.82603	0.795335
50 <pt<65 	7<chiso range<12 	9.37584	7.66432	3.02605	0.565595
50 <pt<65 	7<chiso range<13 	9.37584	7.14288	2.82549	0.790291
50 <pt<65 	8<chiso range<13 	9.37584	7.05249	2.79173	0.832226
#######################################################################################
65 <pt<100 	3<chiso range<8 	5.01648	4.53775	2.5302	0.189206
65 <pt<100 	3<chiso range<9 	5.01648	4.45202	2.48924	0.22676
65 <pt<100 	3<chiso range<10 	5.01648	4.71432	2.62695	0.115023
65 <pt<100 	3<chiso range<11 	5.01648	4.56591	2.54555	0.177003
65 <pt<100 	3<chiso range<12 	5.01648	4.8614	2.70097	0.0574164
65 <pt<100 	3<chiso range<13 	5.01648	4.88813	2.71192	0.0473281
65 <pt<100 	4<chiso range<9 	5.01648	4.46877	2.50462	0.21868
65 <pt<100 	4<chiso range<10 	5.01648	4.79692	2.67711	0.0820138
65 <pt<100 	4<chiso range<11 	5.01648	4.60376	2.57028	0.160574
65 <pt<100 	4<chiso range<12 	5.01648	4.95218	2.75358	0.0233514
65 <pt<100 	4<chiso range<13 	5.01648	4.97211	2.75995	0.0160764
65 <pt<100 	5<chiso range<10 	5.01648	4.77416	2.66103	0.0910625
65 <pt<100 	5<chiso range<11 	5.01648	4.55411	2.54006	0.182031
65 <pt<100 	5<chiso range<12 	5.01648	4.95654	2.7515	0.0217845
65 <pt<100 	5<chiso range<13 	5.01648	4.97718	2.75802	0.0142494
65 <pt<100 	6<chiso range<11 	5.01648	4.50009	2.51121	0.205634
65 <pt<100 	6<chiso range<12 	5.01648	4.9819	2.76444	0.0125089
65 <pt<100 	6<chiso range<13 	5.01648	5.00111	2.76952	0.0055497
65 <pt<100 	7<chiso range<12 	5.01648	5.17138	2.86063	0.0541489
65 <pt<100 	7<chiso range<13 	5.01648	5.15461	2.8459	0.0485365
65 <pt<100 	8<chiso range<13 	5.01648	5.26665	2.90435	0.0861363
#######################################################################################
100 <pt<400 	3<chiso range<8 	1.23381	1.8851	3.04713	0.213739
100 <pt<400 	3<chiso range<9 	1.23381	1.83458	2.96546	0.202589
100 <pt<400 	3<chiso range<10 	1.23381	1.75183	2.83171	0.182935
100 <pt<400 	3<chiso range<11 	1.23381	1.76505	2.85307	0.186199
100 <pt<400 	3<chiso range<12 	1.23381	1.80824	2.92289	0.196528
100 <pt<400 	3<chiso range<13 	1.23381	1.78153	2.87971	0.1902
100 <pt<400 	4<chiso range<9 	1.23381	1.85295	2.99515	0.206714
100 <pt<400 	4<chiso range<10 	1.23381	1.75451	2.83604	0.183601
100 <pt<400 	4<chiso range<11 	1.23381	1.76898	2.85943	0.18716
100 <pt<400 	4<chiso range<12 	1.23381	1.8167	2.93656	0.198494
100 <pt<400 	4<chiso range<13 	1.23381	1.78629	2.88741	0.191341
100 <pt<400 	5<chiso range<10 	1.23381	1.70386	2.75417	0.170668
100 <pt<400 	5<chiso range<11 	1.23381	1.73271	2.80081	0.178127
100 <pt<400 	5<chiso range<12 	1.23381	1.79625	2.90351	0.19371
100 <pt<400 	5<chiso range<13 	1.23381	1.76268	2.84925	0.185617
100 <pt<400 	6<chiso range<11 	1.23381	1.78556	2.88622	0.191167
100 <pt<400 	6<chiso range<12 	1.23381	1.84903	2.98882	0.20584
100 <pt<400 	6<chiso range<13 	1.23381	1.80379	2.9157	0.195487
100 <pt<400 	7<chiso range<12 	1.23381	1.84063	2.97525	0.203956
100 <pt<400 	7<chiso range<13 	1.23381	1.78999	2.8934	0.192224
100 <pt<400 	8<chiso range<13 	1.23381	1.68124	2.7176	0.164642
#######################################################################################
