pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
35 <pt<50 	7<chiso range<12 	17.3003	11.447	2.31218	2.53151
35 <pt<50 	7<chiso range<13 	17.3003	10.6127	2.14406	3.11913
35 <pt<50 	8<chiso range<13 	17.3003	9.25579	1.87127	4.29896
#######################################################################################
50 <pt<60 	3<chiso range<8 	4.75256	1.56472	2.52926	1.26038
50 <pt<60 	3<chiso range<9 	4.75256	2.58511	1.03709	2.08993
50 <pt<60 	3<chiso range<10 	4.75256	2.6974	1.08198	1.89944
50 <pt<60 	3<chiso range<11 	4.75256	2.59552	1.04133	2.07143
50 <pt<60 	3<chiso range<12 	4.75256	2.84225	1.13939	1.67661
50 <pt<60 	3<chiso range<13 	4.75256	3.2626	1.30482	1.14189
50 <pt<60 	4<chiso range<9 	4.75256	2.74584	1.10041	1.82361
50 <pt<60 	4<chiso range<10 	4.75256	2.84316	1.13946	1.67571
50 <pt<60 	4<chiso range<11 	4.75256	2.70519	1.08456	1.88774
50 <pt<60 	4<chiso range<12 	4.75256	2.98253	1.19458	1.48172
50 <pt<60 	4<chiso range<13 	4.75256	3.4606	1.3823	0.934645
50 <pt<60 	5<chiso range<10 	4.75256	2.83652	1.13724	1.68482
50 <pt<60 	5<chiso range<11 	4.75256	2.66494	1.06886	1.95313
50 <pt<60 	5<chiso range<12 	4.75256	3.00959	1.20561	1.44572
50 <pt<60 	5<chiso range<13 	4.75256	3.59206	1.43408	0.80923
50 <pt<60 	6<chiso range<11 	4.75256	3.03613	1.21592	1.41163
50 <pt<60 	6<chiso range<12 	4.75256	3.40665	1.36232	0.987954
50 <pt<60 	6<chiso range<13 	4.75256	4.06962	1.62079	0.421362
50 <pt<60 	7<chiso range<12 	4.75256	3.55081	1.41872	0.847066
50 <pt<60 	7<chiso range<13 	4.75256	4.36455	1.73467	0.223679
50 <pt<60 	8<chiso range<13 	4.75256	4.24774	1.68905	0.298878
#######################################################################################
60 <pt<400 	3<chiso range<8 	4.1047	2.03581	1.06956	1.93434
60 <pt<400 	3<chiso range<9 	4.1047	2.41944	1.27047	1.32649
60 <pt<400 	3<chiso range<10 	4.1047	2.49595	1.31068	1.22742
60 <pt<400 	3<chiso range<11 	4.1047	2.47495	1.29964	1.254
60 <pt<400 	3<chiso range<12 	4.1047	2.33774	1.22877	1.43799
60 <pt<400 	3<chiso range<13 	4.1047	2.26285	1.18898	1.5491
60 <pt<400 	4<chiso range<9 	4.1047	3.05325	1.60019	0.657078
60 <pt<400 	4<chiso range<10 	4.1047	3.06595	1.60729	0.646274
60 <pt<400 	4<chiso range<11 	4.1047	2.95256	1.5483	0.744132
60 <pt<400 	4<chiso range<12 	4.1047	2.73484	1.43607	0.953895
60 <pt<400 	4<chiso range<13 	4.1047	2.60887	1.3696	1.09217
60 <pt<400 	5<chiso range<10 	4.1047	3.00994	1.5771	0.69416
60 <pt<400 	5<chiso range<11 	4.1047	2.87989	1.51046	0.810885
60 <pt<400 	5<chiso range<12 	4.1047	2.64069	1.3871	1.05545
60 <pt<400 	5<chiso range<13 	4.1047	2.50856	1.31729	1.21168
60 <pt<400 	6<chiso range<11 	4.1047	2.91872	1.5301	0.7751
60 <pt<400 	6<chiso range<12 	4.1047	2.6286	1.38057	1.0692
60 <pt<400 	6<chiso range<13 	4.1047	2.47584	1.2999	1.25307
60 <pt<400 	7<chiso range<12 	4.1047	2.81967	1.48484	0.865433
60 <pt<400 	7<chiso range<13 	4.1047	2.60807	1.37205	1.0908
60 <pt<400 	8<chiso range<13 	4.1047	2.58641	1.35961	1.11671
#######################################################################################
