pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
40  <pt<50 	6<chiso range<13 	27.0687	26.2098	6.12333	0.140267
40  <pt<50 	7<chiso range<12 	27.0687	25.3276	6.2368	0.279166
40  <pt<50 	7<chiso range<13 	27.0687	26.1108	6.1334	0.156178
40  <pt<50 	8<chiso range<13 	27.0687	26.2686	6.12009	0.130733
#######################################################################################
50  <pt<65 	3<chiso range<8 	22.153	21.3935	5.34746	0.14203
50  <pt<65 	3<chiso range<9 	22.153	21.8834	5.27419	0.0511169
50  <pt<65 	3<chiso range<10 	22.153	21.9527	5.27311	0.0379852
50  <pt<65 	3<chiso range<11 	22.153	22.0354	5.26176	0.0223499
50  <pt<65 	3<chiso range<12 	22.153	21.9249	5.27481	0.0432433
50  <pt<65 	3<chiso range<13 	22.153	21.8848	5.28752	0.0507232
50  <pt<65 	4<chiso range<9 	22.153	22.4941	5.21902	0.0653571
50  <pt<65 	4<chiso range<10 	22.153	22.4599	5.23088	0.0586708
50  <pt<65 	4<chiso range<11 	22.153	22.49	5.22651	0.064479
50  <pt<65 	4<chiso range<12 	22.153	22.3335	5.24121	0.0344386
50  <pt<65 	4<chiso range<13 	22.153	22.2214	5.24434	0.0130426
50  <pt<65 	5<chiso range<10 	22.153	22.457	5.22442	0.0581883
50  <pt<65 	5<chiso range<11 	22.153	22.4937	5.22027	0.0652648
50  <pt<65 	5<chiso range<12 	22.153	22.3111	5.23828	0.0301817
50  <pt<65 	5<chiso range<13 	22.153	22.1883	5.24449	0.00673087
50  <pt<65 	6<chiso range<11 	22.153	22.5675	5.21444	0.0794908
50  <pt<65 	6<chiso range<12 	22.153	22.3469	5.23568	0.0370343
50  <pt<65 	6<chiso range<13 	22.153	15.6836	13.1973	0.490206
50  <pt<65 	7<chiso range<12 	22.153	22.76	5.16295	0.117568
50  <pt<65 	7<chiso range<13 	22.153	22.6417	5.20218	0.0939414
50  <pt<65 	8<chiso range<13 	22.153	15.6836	13.1973	0.490206
#######################################################################################
65  <pt<400 	3<chiso range<8 	33.1204	33.3387	6.18742	0.0352813
65  <pt<400 	3<chiso range<9 	33.1204	33.3602	6.18293	0.0387842
65  <pt<400 	3<chiso range<10 	33.1204	33.1109	6.19066	0.00153457
65  <pt<400 	3<chiso range<11 	33.1204	33.0354	6.19979	0.0137101
65  <pt<400 	3<chiso range<12 	33.1204	33.0169	6.19398	0.0167098
65  <pt<400 	3<chiso range<13 	33.1204	33.0488	6.18893	0.011569
65  <pt<400 	4<chiso range<9 	33.1204	33.2041	6.20203	0.0134956
65  <pt<400 	4<chiso range<10 	33.1204	32.9195	6.20842	0.0323593
65  <pt<400 	4<chiso range<11 	33.1204	32.8538	6.21758	0.0428784
65  <pt<400 	4<chiso range<12 	33.1204	32.8469	6.20964	0.0440444
65  <pt<400 	4<chiso range<13 	33.1204	32.9031	6.20179	0.0350383
65  <pt<400 	5<chiso range<10 	33.1204	33.1994	6.16297	0.0128185
65  <pt<400 	5<chiso range<11 	33.1204	33.0782	6.18002	0.00682846
65  <pt<400 	5<chiso range<12 	33.1204	33.0493	6.17625	0.0115118
65  <pt<400 	5<chiso range<13 	33.1204	33.0574	6.16842	0.0102133
65  <pt<400 	6<chiso range<11 	33.1204	32.7496	6.20924	0.0597175
65  <pt<400 	6<chiso range<12 	33.1204	32.7583	6.2013	0.058391
65  <pt<400 	6<chiso range<13 	33.1204	32.8483	6.19223	0.0439422
65  <pt<400 	7<chiso range<12 	33.1204	32.7411	6.2021	0.0611567
65  <pt<400 	7<chiso range<13 	33.1204	32.8496	6.19129	0.0437389
65  <pt<400 	8<chiso range<13 	33.1204	32.7176	6.19214	0.0650502
#######################################################################################
