pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
#######################################################################################
20 <pt<25 	3<chiso range<8 	193.198	52.7755	0.273168	0.416786	0.0464159	3.09416
20 <pt<25 	3<chiso range<9 	193.198	52.7755	0.273168	0.429387	0.0479519	3.25783
20 <pt<25 	3<chiso range<10 	193.198	52.7755	0.273168	0.431582	0.0482824	3.28099
20 <pt<25 	3<chiso range<11 	193.198	52.7755	0.273168	0.435237	0.0486796	3.3293
20 <pt<25 	3<chiso range<12 	193.198	52.7755	0.273168	0.429201	0.0480053	3.25033
20 <pt<25 	3<chiso range<13 	193.198	52.7755	0.273168	0.42135	0.0471003	3.1461
20 <pt<25 	4<chiso range<9 	193.198	52.7755	0.273168	0.416182	0.0463476	3.08568
20 <pt<25 	4<chiso range<10 	193.198	52.7755	0.273168	0.421264	0.0470522	3.14748
20 <pt<25 	4<chiso range<11 	193.198	52.7755	0.273168	0.426857	0.0476783	3.22346
20 <pt<25 	4<chiso range<12 	193.198	52.7755	0.273168	0.420923	0.0470247	3.14207
20 <pt<25 	4<chiso range<13 	193.198	52.7755	0.273168	0.412798	0.0460927	3.02933
20 <pt<25 	5<chiso range<10 	193.198	52.7755	0.273168	0.412856	0.0461469	3.02703
20 <pt<25 	5<chiso range<11 	193.198	52.7755	0.273168	0.420848	0.0470338	3.13987
20 <pt<25 	5<chiso range<12 	193.198	52.7755	0.273168	0.41461	0.0463426	3.0521
20 <pt<25 	5<chiso range<13 	193.198	52.7755	0.273168	0.405832	0.0453313	2.92654
20 <pt<25 	6<chiso range<11 	193.198	52.7755	0.273168	0.446511	0.0498617	3.47648
20 <pt<25 	6<chiso range<12 	193.198	52.7755	0.273168	0.434999	0.0485892	3.3306
20 <pt<25 	6<chiso range<13 	193.198	52.7755	0.273168	0.422158	0.0471235	3.16169
20 <pt<25 	7<chiso range<12 	193.198	52.7755	0.273168	0.451319	0.0505201	3.52634
20 <pt<25 	7<chiso range<13 	193.198	52.7755	0.273168	0.433713	0.0484927	3.31071
20 <pt<25 	8<chiso range<13 	193.198	52.7755	0.273168	0.425572	0.0477033	3.19483
#######################################################################################
25 <pt<30 	3<chiso range<8 	107.19	22.6181	0.211009	0.329864	0.0572036	2.07775
25 <pt<30 	3<chiso range<9 	107.19	22.6181	0.211009	0.324188	0.0563028	2.01018
25 <pt<30 	3<chiso range<10 	107.19	22.6181	0.211009	0.367259	0.0637482	2.45104
25 <pt<30 	3<chiso range<11 	107.19	22.6181	0.211009	0.351956	0.0612817	2.29998
25 <pt<30 	3<chiso range<12 	107.19	22.6181	0.211009	0.355021	0.0618266	2.32928
25 <pt<30 	3<chiso range<13 	107.19	22.6181	0.211009	0.357245	0.0621891	2.35147
25 <pt<30 	4<chiso range<9 	107.19	22.6181	0.211009	0.327314	0.0568478	2.04589
25 <pt<30 	4<chiso range<10 	107.19	22.6181	0.211009	0.379109	0.065836	2.55331
25 <pt<30 	4<chiso range<11 	107.19	22.6181	0.211009	0.359918	0.0627983	2.37122
25 <pt<30 	4<chiso range<12 	107.19	22.6181	0.211009	0.362764	0.0633034	2.39726
25 <pt<30 	4<chiso range<13 	107.19	22.6181	0.211009	0.364674	0.0635967	2.41624
25 <pt<30 	5<chiso range<10 	107.19	22.6181	0.211009	0.360957	0.0626607	2.39301
25 <pt<30 	5<chiso range<11 	107.19	22.6181	0.211009	0.341154	0.0595265	2.18633
25 <pt<30 	5<chiso range<12 	107.19	22.6181	0.211009	0.346507	0.0604659	2.24089
25 <pt<30 	5<chiso range<13 	107.19	22.6181	0.211009	0.350337	0.0610895	2.28071
25 <pt<30 	6<chiso range<11 	107.19	22.6181	0.211009	0.352581	0.0614371	2.30433
25 <pt<30 	6<chiso range<12 	107.19	22.6181	0.211009	0.357508	0.0623067	2.35125
25 <pt<30 	6<chiso range<13 	107.19	22.6181	0.211009	0.360653	0.0628081	2.38255
25 <pt<30 	7<chiso range<12 	107.19	22.6181	0.211009	0.382266	0.0665864	2.57195
25 <pt<30 	7<chiso range<13 	107.19	22.6181	0.211009	0.382238	0.0665263	2.57385
25 <pt<30 	8<chiso range<13 	107.19	22.6181	0.211009	0.392865	0.0686929	2.64737
#######################################################################################
30 <pt<40 	3<chiso range<8 	105.098	20.5096	0.195147	0.279948	0.0597449	1.41938
30 <pt<40 	3<chiso range<9 	105.098	20.5096	0.195147	0.270734	0.0575529	1.31334
30 <pt<40 	3<chiso range<10 	105.098	20.5096	0.195147	0.257584	0.0546768	1.14192
30 <pt<40 	3<chiso range<11 	105.098	20.5096	0.195147	0.253852	0.0537781	1.09161
