pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
#######################################################################################
20 <pt<25 	3<chiso range<8 	193.198	52.7755	70.765	48.1249	66.5215	0.883318	0.354983
20 <pt<25 	3<chiso range<9 	193.198	52.7755	70.765	49.5798	65.1293	0.587478	0.46662
20 <pt<25 	3<chiso range<10 	193.198	52.7755	70.765	49.8333	64.7989	0.53714	0.491944
20 <pt<25 	3<chiso range<11 	193.198	52.7755	70.765	50.2554	64.307	0.45633	0.53151
20 <pt<25 	3<chiso range<12 	193.198	52.7755	70.765	49.5584	64.9771	0.590722	0.477794
20 <pt<25 	3<chiso range<13 	193.198	52.7755	70.765	48.6519	65.8305	0.771737	0.409258
20 <pt<25 	4<chiso range<9 	193.198	52.7755	70.765	48.0552	66.7029	0.897879	0.34009
20 <pt<25 	4<chiso range<10 	193.198	52.7755	70.765	48.642	65.9613	0.774403	0.399121
20 <pt<25 	4<chiso range<11 	193.198	52.7755	70.765	49.2878	65.2309	0.644833	0.458288
20 <pt<25 	4<chiso range<12 	193.198	52.7755	70.765	48.6025	65.8864	0.782255	0.405075
20 <pt<25 	4<chiso range<13 	193.198	52.7755	70.765	47.6644	66.7716	0.977499	0.333139
20 <pt<25 	5<chiso range<10 	193.198	52.7755	70.765	47.6711	66.9264	0.975034	0.319958
20 <pt<25 	5<chiso range<11 	193.198	52.7755	70.765	48.5939	65.9103	0.783705	0.402913
20 <pt<25 	5<chiso range<12 	193.198	52.7755	70.765	47.8737	66.6008	0.93238	0.346601
20 <pt<25 	5<chiso range<13 	193.198	52.7755	70.765	46.8601	67.5535	1.15031	0.268689
20 <pt<25 	6<chiso range<11 	193.198	52.7755	70.765	51.5571	62.8281	0.215405	0.650352
20 <pt<25 	6<chiso range<12 	193.198	52.7755	70.765	50.2279	64.1449	0.462189	0.545515
20 <pt<25 	6<chiso range<13 	193.198	52.7755	70.765	48.7452	65.5686	0.753943	0.43138
20 <pt<25 	7<chiso range<12 	193.198	52.7755	70.765	52.1122	62.4751	0.115728	0.675712
20 <pt<25 	7<chiso range<13 	193.198	52.7755	70.765	50.0794	64.3996	0.490087	0.524372
20 <pt<25 	8<chiso range<13 	193.198	52.7755	70.765	49.1394	65.4377	0.671833	0.439267
#######################################################################################
25 <pt<30 	3<chiso range<8 	107.19	22.6181	44.1904	20.8528	42.0372	0.494181	0.247162
25 <pt<30 	3<chiso range<9 	107.19	22.6181	44.1904	20.494	42.4689	0.604115	0.198014
25 <pt<30 	3<chiso range<10 	107.19	22.6181	44.1904	23.2168	39.7032	0.150391	0.503705
25 <pt<30 	3<chiso range<11 	107.19	22.6181	44.1904	22.2494	40.7053	0.0963362	0.393382
25 <pt<30 	3<chiso range<12 	107.19	22.6181	44.1904	22.4432	40.5101	0.045296	0.414573
25 <pt<30 	3<chiso range<13 	107.19	22.6181	44.1904	22.5837	40.3484	0.00885715	0.432348
25 <pt<30 	4<chiso range<9 	107.19	22.6181	44.1904	20.6916	42.629	0.542662	0.179843
25 <pt<30 	4<chiso range<10 	107.19	22.6181	44.1904	23.9659	39.2249	0.327822	0.554558
25 <pt<30 	4<chiso range<11 	107.19	22.6181	44.1904	22.7527	40.4149	0.0343181	0.423937
25 <pt<30 	4<chiso range<12 	107.19	22.6181	44.1904	22.9327	40.2045	0.079571	0.446607
25 <pt<30 	4<chiso range<13 	107.19	22.6181	44.1904	23.0534	40.0345	0.109594	0.46527
