pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
40 <pt<50 	6<chiso range<13 	2.94456	1.89171	1.47232	0.715096
40 <pt<50 	7<chiso range<12 	2.94456	1.76252	1.37047	0.862507
40 <pt<50 	7<chiso range<13 	2.94456	1.73952	1.35099	0.891968
40 <pt<50 	8<chiso range<13 	2.94456	1.82893	1.41697	0.787335
#######################################################################################
50 <pt<65 	3<chiso range<8 	1.19074	1.42382	1.34517	0.173272
50 <pt<65 	3<chiso range<9 	1.19074	1.56474	1.47012	0.254401
50 <pt<65 	3<chiso range<10 	1.19074	1.52638	1.43725	0.233529
50 <pt<65 	3<chiso range<11 	1.19074	1.45016	1.37078	0.18925
50 <pt<65 	3<chiso range<12 	1.19074	1.4251	1.34983	0.173622
50 <pt<65 	3<chiso range<13 	1.19074	1.36274	1.29264	0.133061
50 <pt<65 	4<chiso range<9 	1.19074	1.59798	1.50049	0.271405
50 <pt<65 	4<chiso range<10 	1.19074	1.55253	1.46173	0.247508
50 <pt<65 	4<chiso range<11 	1.19074	1.46331	1.38425	0.196908
50 <pt<65 	4<chiso range<12 	1.19074	1.43447	1.35993	0.179222
50 <pt<65 	4<chiso range<13 	1.19074	1.36643	1.29692	0.135467
50 <pt<65 	5<chiso range<10 	1.19074	1.45357	1.37169	0.19161
50 <pt<65 	5<chiso range<11 	1.19074	1.3639	1.29385	0.133833
50 <pt<65 	5<chiso range<12 	1.19074	1.34888	1.2813	0.123422
50 <pt<65 	5<chiso range<13 	1.19074	1.28595	1.22166	0.0779349
50 <pt<65 	6<chiso range<11 	1.19074	1.23496	1.17872	0.0375153
50 <pt<65 	6<chiso range<12 	1.19074	1.24145	1.18451	0.042811
50 <pt<65 	6<chiso range<13 	1.19074	1.18799	1.13291	0.00242738
50 <pt<65 	7<chiso range<12 	1.19074	1.36867	1.3042	0.136428
50 <pt<65 	7<chiso range<13 	1.19074	1.28577	1.2238	0.0776516
50 <pt<65 	8<chiso range<13 	1.19074	1.30122	1.23846	0.0892076
#######################################################################################
65 <pt<400 	3<chiso range<8 	1.1636	1.90249 	3.07524	0.240271
65 <pt<400 	3<chiso range<9 	1.1636	0.93767 	1.14847	0.196723
65 <pt<400 	3<chiso range<10 	1.1636	0.899998	1.10549	0.238448
65 <pt<400 	3<chiso range<11 	1.1636	0.92953 	1.1376	0.205758
65 <pt<400 	3<chiso range<12 	1.1636	0.880471	1.08096	0.261924
65 <pt<400 	3<chiso range<13 	1.1636	0.84778 	1.04307	0.302779
65 <pt<400 	4<chiso range<9 	1.1636	0.80474 	0.99269	0.361501
65 <pt<400 	4<chiso range<10 	1.1636	0.788477	0.97334	0.385398
65 <pt<400 	4<chiso range<11 	1.1636	0.833615	1.02446	0.322106
65 <pt<400 	4<chiso range<12 	1.1636	0.792301	0.9762	0.380351
65 <pt<400 	4<chiso range<13 	1.1636	0.772474	0.95347	0.41021
65 <pt<400 	5<chiso range<10 	1.1636	0.76909 	0.95579	0.412758
65 <pt<400 	5<chiso range<11 	1.1636	0.825073	1.01816	0.332489
65 <pt<400 	5<chiso range<12 	1.1636	0.77894 	0.96349	0.399232
65 <pt<400 	5<chiso range<13 	1.1636	0.759293	0.94050	0.429885
65 <pt<400 	6<chiso range<11 	1.1636	0.88487 	1.08358	0.257231
65 <pt<400 	6<chiso range<12 	1.1636	0.82167 	1.00975	0.338628
65 <pt<400 	6<chiso range<13 	1.1636	0.790488	0.97384	0.383134
65 <pt<400 	7<chiso range<12 	1.1636	0.906229	1.1101	0.231845
65 <pt<400 	7<chiso range<13 	1.1636	0.845599	1.04015	0.305726
65 <pt<400 	8<chiso range<13 	1.1636	0.877905	1.08108	0.264268
#######################################################################################
