pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
40  <pt<50 	7<chiso range<12 	9.39126	10.5788	3.54632	0.334865
40  <pt<50 	7<chiso range<13 	9.39126	10.5996	3.53716	0.341613
40  <pt<50 	8<chiso range<13 	9.39126	10.5089	3.56358	0.313628
#######################################################################################
50  <pt<65 	3<chiso range<8 	7.61272	7.34496	2.98166	0.0898023
50  <pt<65 	3<chiso range<9 	7.61272	7.2075	3.04016	0.133289
50  <pt<65 	3<chiso range<10 	7.61272	7.24728	3.02398	0.120847
50  <pt<65 	3<chiso range<11 	7.61272	7.32147	2.99375	0.097286
50  <pt<65 	3<chiso range<12 	7.61272	7.34723	2.98451	0.088956
50  <pt<65 	3<chiso range<13 	7.61272	7.40755	2.95884	0.0693414
50  <pt<65 	4<chiso range<9 	7.61272	7.17624	3.0549	0.142879
50  <pt<65 	4<chiso range<10 	7.61272	7.22218	3.03636	0.128621
50  <pt<65 	4<chiso range<11 	7.61272	7.30983	3.00055	0.100945
50  <pt<65 	4<chiso range<12 	7.61272	7.33924	2.98968	0.0914747
50  <pt<65 	4<chiso range<13 	7.61272	7.40444	2.96092	0.070343
50  <pt<65 	5<chiso range<10 	7.61272	7.31642	2.99329	0.0989881
50  <pt<65 	5<chiso range<11 	7.61272	7.40693	2.95803	0.06957
50  <pt<65 	5<chiso range<12 	7.61272	7.44246	2.95985	0.0575232
50  <pt<65 	5<chiso range<13 	7.61272	7.50336	2.93359	0.0372786
50  <pt<65 	6<chiso range<11 	7.61272	7.55738	2.9168	0.0189728
50  <pt<65 	6<chiso range<12 	7.61272	7.55594	2.92131	0.0194365
50  <pt<65 	6<chiso range<13 	7.61272	7.60431	2.89842	0.00290158
50  <pt<65 	7<chiso range<12 	7.61272	7.40696	2.96518	0.0693921
50  <pt<65 	7<chiso range<13 	7.61272	7.50511	2.93556	0.0366574
50  <pt<65 	8<chiso range<13 	7.61272	7.49007	2.9423	0.0416851
#######################################################################################
65  <pt<400 	3<chiso range<8 	11.4489	6.64481	5.59141	0.859191
65  <pt<400 	3<chiso range<9 	11.4489	11.6769	3.30887	0.0689057
65  <pt<400 	3<chiso range<10 	11.4489	11.7188	3.29273	0.0819685
65  <pt<400 	3<chiso range<11 	11.4489	11.6851	3.30564	0.0714536
65  <pt<400 	3<chiso range<12 	11.4489	11.737	3.283	0.0877551
65  <pt<400 	3<chiso range<13 	11.4489	11.7698	3.2667	0.0982337
65  <pt<400 	4<chiso range<9 	11.4489	11.8008	3.24092	0.10858
65  <pt<400 	4<chiso range<10 	11.4489	11.8292	3.23683	0.117491
65  <pt<400 	4<chiso range<11 	11.4489	11.783	3.25875	0.102524
65  <pt<400 	4<chiso range<12 	11.4489	11.824	3.23848	0.115826
65  <pt<400 	4<chiso range<13 	11.4489	11.8442	3.22871	0.122433
65  <pt<400 	5<chiso range<10 	11.4489	11.8523	3.22853	0.124949
65  <pt<400 	5<chiso range<11 	11.4489	11.7939	3.25574	0.105967
65  <pt<400 	5<chiso range<12 	11.4489	11.8395	3.23262	0.120831
65  <pt<400 	5<chiso range<13 	11.4489	11.8592	3.22271	0.127315
65  <pt<400 	6<chiso range<11 	11.4489	11.731	3.2844	0.0858909
65  <pt<400 	6<chiso range<12 	11.4489	11.7938	3.25305	0.106024
65  <pt<400 	6<chiso range<13 	11.4489	11.8255	3.23763	0.11632
65  <pt<400 	7<chiso range<12 	11.4489	11.7087	3.2953	0.0788396
65  <pt<400 	7<chiso range<13 	11.4489	11.7714	3.26571	0.0987534
65  <pt<400 	8<chiso range<13 	11.4489	11.7413	3.28322	0.0890589
#######################################################################################
