pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
30 <pt<40 	6<chiso range<13 	105.745	19.1044	86.6269	19.8273	86.7927	0.142509	0.0143408
30 <pt<40 	7<chiso range<12 	105.745	19.1044	86.6269	19.6572	86.9067	0.110216	0.0242728
30 <pt<40 	7<chiso range<13 	105.745	19.1044	86.6269	18.9584	87.593	0.0301657	0.0844072
30 <pt<40 	8<chiso range<13 	105.745	19.1044	86.6269	18.5315	88.1692	0.12077	0.134985
#######################################################################################
40 <pt<50 	3<chiso range<8 	46.2986	6.20321	40.0954	7.62425	39.1933	0.444047	0.120205
40 <pt<50 	3<chiso range<9 	46.2986	6.20321	40.0954	7.25223	39.5677	0.344767	0.0709969
40 <pt<50 	3<chiso range<10 	46.2986	6.20321	40.0954	7.33932	39.4747	0.369342	0.0833634
40 <pt<50 	3<chiso range<11 	46.2986	6.20321	40.0954	7.35417	39.4602	0.373339	0.0852708
40 <pt<50 	3<chiso range<12 	46.2986	6.20321	40.0954	7.18762	39.6337	0.326524	0.0622267
40 <pt<50 	3<chiso range<13 	46.2986	6.20321	40.0954	7.17508	39.6444	0.322967	0.0608045
40 <pt<50 	4<chiso range<9 	46.2986	6.20321	40.0954	7.00862	39.8128	0.274404	0.0382794
40 <pt<50 	4<chiso range<10 	46.2986	6.20321	40.0954	7.14702	39.6648	0.31561	0.0581552
40 <pt<50 	4<chiso range<11 	46.2986	6.20321	40.0954	7.1866	39.6254	0.326892	0.0634008
40 <pt<50 	4<chiso range<12 	46.2986	6.20321	40.0954	7.01889	39.805	0.277403	0.0393215
40 <pt<50 	4<chiso range<13 	46.2986	6.20321	40.0954	7.02318	39.799	0.278687	0.0401269
40 <pt<50 	5<chiso range<10 	46.2986	6.20321	40.0954	6.7782	40.0225	0.203266	0.00994331
40 <pt<50 	5<chiso range<11 	46.2986	6.20321	40.0954	6.8733	39.9301	0.233417	0.0224858
40 <pt<50 	5<chiso range<12 	46.2986	6.20321	40.0954	6.72927	40.0831	0.186969	0.00167848
40 <pt<50 	5<chiso range<13 	46.2986	6.20321	40.0954	6.76901	40.0429	0.199861	0.00715613
40 <pt<50 	6<chiso range<11 	46.2986	6.20321	40.0954	6.68895	40.1132	0.173765	0.00243115
40 <pt<50 	6<chiso range<12 	46.2986	6.20321	40.0954	6.54799	40.2649	0.125834	0.0232211
40 <pt<50 	6<chiso range<13 	46.2986	6.20321	40.0954	6.61951	40.1931	0.150267	0.0133599
40 <pt<50 	7<chiso range<12 	46.2986	6.20321	40.0954	6.5449	40.2824	0.124641	0.0256205
40 <pt<50 	7<chiso range<13 	46.2986	6.20321	40.0954	6.62936	40.1951	0.153443	0.0136283
40 <pt<50 	8<chiso range<13 	46.2986	6.20321	40.0954	6.7031	40.1238	0.17793	0.00387441
#######################################################################################
50 <pt<65 	3<chiso range<8 	34.5178	3.32728	31.1905	4.87306	29.8498	0.608335	0.212403
50 <pt<65 	3<chiso range<9 	34.5178	3.32728	31.1905	4.5457	30.1529	0.514833	0.16642
50 <pt<65 	3<chiso range<10 	34.5178	3.32728	31.1905	4.66533	30.0361	0.550962	0.184387
50 <pt<65 	3<chiso range<11 	34.5178	3.32728	31.1905	4.4897	30.2084	0.497177	0.157816
50 <pt<65 	3<chiso range<12 	34.5178	3.32728	31.1905	4.443	30.2382	0.484115	0.153472
50 <pt<65 	3<chiso range<13 	34.5178	3.32728	31.1905	4.37729	30.3014	0.462183	0.143577
50 <pt<65 	4<chiso range<9 	34.5178	3.32728	31.1905	4.17599	30.5227	0.3886	0.108341
50 <pt<65 	4<chiso range<10 	34.5178	3.32728	31.1905	4.35479	30.3505	0.451466	0.13546
50 <pt<65 	4<chiso range<11 	34.5178	3.32728	31.1905	4.20842	30.4888	0.400675	0.113735
50 <pt<65 	4<chiso range<12 	34.5178	3.32728	31.1905	4.18984	30.486	0.39596	0.114436
50 <pt<65 	4<chiso range<13 	34.5178	3.32728	31.1905	4.14787	30.5255	0.380412	0.10817
50 <pt<65 	5<chiso range<10 	34.5178	3.32728	31.1905	4.24878	30.4411	0.415794	0.121359
50 <pt<65 	5<chiso range<11 	34.5178	3.32728	31.1905	4.09464	30.5868	0.359224	0.0982855
50 <pt<65 	5<chiso range<12 	34.5178	3.32728	31.1905	4.08572	30.5739	0.35766	0.100566
50 <pt<65 	5<chiso range<13 	34.5178	3.32728	31.1905	4.05175	30.6068	0.344343	0.0952964
50 <pt<65 	6<chiso range<11 	34.5178	3.32728	31.1905	3.99088	30.6886	0.318338	0.0819786
50 <pt<65 	6<chiso range<12 	34.5178	3.32728	31.1905	3.9966	30.6564	0.322671	0.0873765
50 <pt<65 	6<chiso range<13 	34.5178	3.32728	31.1905	3.97104	30.682	0.312152	0.0832455
50 <pt<65 	7<chiso range<12 	34.5178	3.32728	31.1905	4.07635	30.5835	0.354013	0.0990301
50 <pt<65 	7<chiso range<13 	34.5178	3.32728	31.1905	4.03103	30.6278	0.336081	0.0919231
50 <pt<65 	8<chiso range<13 	34.5178	3.32728	31.1905	3.83261	30.8204	0.25484	0.0608655
#######################################################################################
65 <pt<100 	3<chiso range<8 	28.0335	2.29969	25.7338	2.66959	25.5483	0.196228	0.0341374
65 <pt<100 	3<chiso range<9 	28.0335	2.29969	25.7338	2.59311	25.6314	0.159925	0.0188916
65 <pt<100 	3<chiso range<10 	28.0335	2.29969	25.7338	2.603	25.6206	0.164582	0.0208681
65 <pt<100 	3<chiso range<11 	28.0335	2.29969	25.7338	2.42786	25.7959	0.0745105	0.011544
65 <pt<100 	3<chiso range<12 	28.0335	2.29969	25.7338	2.27752	25.953	0.0136631	0.0410243
65 <pt<100 	3<chiso range<13 	28.0335	2.29969	25.7338	2.15042	26.0819	0.0972532	0.0655146
65 <pt<100 	4<chiso range<9 	28.0335	2.29969	25.7338	2.48576	25.7484	0.10527	0.00270482
65 <pt<100 	4<chiso range<10 	28.0335	2.29969	25.7338	2.51433	25.7173	0.120068	0.00305228
65 <pt<100 	4<chiso range<11 	28.0335	2.29969	25.7338	2.32492	25.8992	0.0152556	0.03089
65 <pt<100 	4<chiso range<12 	28.0335	2.29969	25.7338	2.17511	26.0634	0.0800421	0.061935
65 <pt<100 	4<chiso range<13 	28.0335	2.29969	25.7338	2.05023	26.1895	0.169798	0.0861027
65 <pt<100 	5<chiso range<10 	28.0335	2.29969	25.7338	2.57001	25.6574	0.148164	0.0140977
65 <pt<100 	5<chiso range<11 	28.0335	2.29969	25.7338	2.34046	25.8798	0.0245193	0.0272514
65 <pt<100 	5<chiso range<12 	28.0335	2.29969	25.7338	2.16794	26.0683	0.0849446	0.0628746
65 <pt<100 	5<chiso range<13 	28.0335	2.29969	25.7338	2.02955	26.2085	0.185745	0.0897718
65 <pt<100 	6<chiso range<11 	28.0335	2.29969	25.7338	2.2384	25.9822	0.0385208	0.0465869
65 <pt<100 	6<chiso range<12 	28.0335	2.29969	25.7338	2.0632	26.177	0.160012	0.0836999
65 <pt<100 	6<chiso range<13 	28.0335	2.29969	25.7338	1.93175	26.3156	0.265613	0.110449
65 <pt<100 	7<chiso range<12 	28.0335	2.29969	25.7338	1.97519	26.2725	0.228814	0.102115
65 <pt<100 	7<chiso range<13 	28.0335	2.29969	25.7338	1.82776	26.3791	0.35883	0.12344
65 <pt<100 	8<chiso range<13 	28.0335	2.29969	25.7338	1.70314	26.5323	0.48598	0.153182
#######################################################################################
100 <pt<400 	3<chiso range<8 	15.7886	0.706204	15.0824	0.933534	14.8978	0.234199	0.0496646
100 <pt<400 	3<chiso range<9 	15.7886	0.706204	15.0824	0.837404	15.0125	0.150392	0.0189564
100 <pt<400 	3<chiso range<10 	15.7886	0.706204	15.0824	0.831599	15.0228	0.143878	0.0161689
100 <pt<400 	3<chiso range<11 	15.7886	0.706204	15.0824	0.761786	15.1149	0.0686817	0.00886752
100 <pt<400 	3<chiso range<12 	15.7886	0.706204	15.0824	0.751084	15.116	0.0567327	0.00918201
100 <pt<400 	3<chiso range<13 	15.7886	0.706204	15.0824	0.743728	15.124	0.0478569	0.0113768
100 <pt<400 	4<chiso range<9 	15.7886	0.706204	15.0824	0.759979	15.0992	0.0677555	0.0045886
100 <pt<400 	4<chiso range<10 	15.7886	0.706204	15.0824	0.767399	15.0986	0.0758501	0.00441972
100 <pt<400 	4<chiso range<11 	15.7886	0.706204	15.0824	0.699324	15.1795	0.00920797	0.0266707
100 <pt<400 	4<chiso range<12 	15.7886	0.706204	15.0824	0.698626	15.1798	0.0102707	0.0267387
100 <pt<400 	4<chiso range<13 	15.7886	0.706204	15.0824	0.694182	15.1849	0.0163833	0.0281515
100 <pt<400 	5<chiso range<10 	15.7886	0.706204	15.0824	0.749249	15.1136	0.0547904	0.00852962
100 <pt<400 	5<chiso range<11 	15.7886	0.706204	15.0824	0.677648	15.2105	0.0394764	0.0352358
100 <pt<400 	5<chiso range<12 	15.7886	0.706204	15.0824	0.679236	15.1975	0.0376424	0.0316646
100 <pt<400 	5<chiso range<13 	15.7886	0.706204	15.0824	0.675897	15.202	0.0424672	0.0329124
100 <pt<400 	6<chiso range<11 	15.7886	0.706204	15.0824	0.744294	15.1558	0.0471072	0.0200442
100 <pt<400 	6<chiso range<12 	15.7886	0.706204	15.0824	0.735365	15.142	0.0372955	0.0163076
100 <pt<400 	6<chiso range<13 	15.7886	0.706204	15.0824	0.726186	15.151	0.0258596	0.0187885
100 <pt<400 	7<chiso range<12 	15.7886	0.706204	15.0824	0.600272	15.2662	0.166758	0.0510506
100 <pt<400 	7<chiso range<13 	15.7886	0.706204	15.0824	0.602331	15.2794	0.162657	0.0546342
100 <pt<400 	8<chiso range<13 	15.7886	0.706204	15.0824	0.598167	15.2891	0.169453	0.057348
#######################################################################################
