pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
40  <pt<50 	6<chiso range<12 	24.5012	24.8513	5.82627	0.0600899
40  <pt<50 	6<chiso range<13 	24.5012	24.7236	5.85061	0.0380131
40  <pt<50 	7<chiso range<12 	24.5012	24.8821	5.82058	0.0654402
40  <pt<50 	7<chiso range<13 	24.5012	24.7276	5.84997	0.0387011
40  <pt<50 	8<chiso range<13 	24.5012	24.5719	5.87728	0.0120294
#######################################################################################
50  <pt<65 	3<chiso range<8 	19.7701	18.6677	5.08799	0.216667
50  <pt<65 	3<chiso range<9 	19.7701	19.0345	5.00688	0.146918
50  <pt<65 	3<chiso range<10 	19.7701	18.9789	5.01927	0.157632
50  <pt<65 	3<chiso range<11 	19.7701	19.1203	4.98856	0.130258
50  <pt<65 	3<chiso range<12 	19.7701	19.1491	4.98236	0.12464
50  <pt<65 	3<chiso range<13 	19.7701	19.1685	4.97813	0.120849
50  <pt<65 	4<chiso range<9 	19.7701	19.2686	4.95567	0.101197
50  <pt<65 	4<chiso range<10 	19.7701	19.1744	4.97639	0.119705
50  <pt<65 	4<chiso range<11 	19.7701	19.2996	4.94984	0.0950536
50  <pt<65 	4<chiso range<12 	19.7701	19.3512	4.9627	0.0844097
50  <pt<65 	4<chiso range<13 	19.7701	19.3543	4.96194	0.0837979
50  <pt<65 	5<chiso range<10 	19.7701	19.2689	4.95513	0.101148
50  <pt<65 	5<chiso range<11 	19.7701	19.4424	4.94518	0.0662665
50  <pt<65 	5<chiso range<12 	19.7701	19.4402	4.94619	0.0666978
50  <pt<65 	5<chiso range<13 	19.7701	19.4331	4.94712	0.0681204
50  <pt<65 	6<chiso range<11 	19.7701	19.5261	4.92883	0.0495046
50  <pt<65 	6<chiso range<12 	19.7701	19.5131	4.93305	0.0520976
50  <pt<65 	6<chiso range<13 	19.7701	19.4937	4.93616	0.0559949
50  <pt<65 	7<chiso range<12 	19.7701	19.4684	4.94117	0.0610584
50  <pt<65 	7<chiso range<13 	19.7701	19.4527	4.94365	0.0642036
50  <pt<65 	8<chiso range<13 	19.7701	19.7126	4.89622	0.0117438
#######################################################################################
65  <pt<400 	3<chiso range<8 	30.8277	31.0516	5.76586	0.038832
65  <pt<400 	3<chiso range<9 	30.8277	31.106	5.76569	0.0482683
65  <pt<400 	3<chiso range<10 	30.8277	30.9831	5.76049	0.0269769
65  <pt<400 	3<chiso range<11 	30.8277	31.2218	5.75697	0.0684561
65  <pt<400 	3<chiso range<12 	30.8277	31.3006	5.74501	0.0823149
65  <pt<400 	3<chiso range<13 	30.8277	31.3627	5.73558	0.0932774
65  <pt<400 	4<chiso range<9 	30.8277	31.0472	5.77159	0.0380311
65  <pt<400 	4<chiso range<10 	30.8277	30.9523	5.7752	0.021575
65  <pt<400 	4<chiso range<11 	30.8277	31.2043	5.75858	0.0653981
65  <pt<400 	4<chiso range<12 	30.8277	31.2964	5.74618	0.0815672
65  <pt<400 	4<chiso range<13 	30.8277	31.3648	5.73546	0.0936455
65  <pt<400 	5<chiso range<10 	30.8277	30.9586	5.77232	0.0226772
65  <pt<400 	5<chiso range<11 	30.8277	31.2431	5.75498	0.072181
65  <pt<400 	5<chiso range<12 	30.8277	31.332	5.73863	0.0878781
65  <pt<400 	5<chiso range<13 	30.8277	31.4065	5.72917	0.101027
65  <pt<400 	6<chiso range<11 	30.8277	31.1762	5.76068	0.0604963
65  <pt<400 	6<chiso range<12 	30.8277	31.3055	5.74436	0.0831772
65  <pt<400 	6<chiso range<13 	30.8277	31.3916	5.73145	0.098387
65  <pt<400 	7<chiso range<12 	30.8277	31.4755	5.71875	0.113277
65  <pt<400 	7<chiso range<13 	30.8277	31.5464	5.7082	0.125907
65  <pt<400 	8<chiso range<13 	30.8277	31.6046	5.70023	0.136293
#######################################################################################
