pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
40 <pt<50 	6<chiso range<13 	14.0952	11.2517	3.32559	0.855036
40 <pt<50 	7<chiso range<12 	14.0952	11.3541	3.34412	0.819678
40 <pt<50 	7<chiso range<13 	14.0952	10.8553	3.21057	1.00914
40 <pt<50 	8<chiso range<13 	14.0952	10.7994	3.19396	1.03189
#######################################################################################
50 <pt<65 	3<chiso range<8 	9.29369	7.95414	3.11546	0.429969
50 <pt<65 	3<chiso range<9 	9.29369	7.795	3.05473	0.490613
50 <pt<65 	3<chiso range<10 	9.29369	7.86558	3.08034	0.463621
50 <pt<65 	3<chiso range<11 	9.29369	7.87673	3.09241	0.458206
50 <pt<65 	3<chiso range<12 	9.29369	7.84316	3.07987	0.470971
50 <pt<65 	3<chiso range<13 	9.29369	7.54645	2.96827	0.588639
50 <pt<65 	4<chiso range<9 	9.29369	7.6018	2.98267	0.56724
50 <pt<65 	4<chiso range<10 	9.29369	7.72359	3.02716	0.518671
50 <pt<65 	4<chiso range<11 	9.29369	7.75549	3.0478	0.504692
50 <pt<65 	4<chiso range<12 	9.29369	7.73394	3.03961	0.513141
50 <pt<65 	4<chiso range<13 	9.29369	7.40664	2.91636	0.647057
50 <pt<65 	5<chiso range<10 	9.29369	7.8664	3.07752	0.463779
50 <pt<65 	5<chiso range<11 	9.29369	7.88172	3.09441	0.456297
50 <pt<65 	5<chiso range<12 	9.29369	7.83775	3.07797	0.47302
50 <pt<65 	5<chiso range<13 	9.29369	7.46268	2.93683	0.623465
50 <pt<65 	6<chiso range<11 	9.29369	7.54812	2.98644	0.584499
50 <pt<65 	6<chiso range<12 	9.29369	7.55119	2.98525	0.583703
50 <pt<65 	6<chiso range<13 	9.29369	7.15178	2.83164	0.75642
50 <pt<65 	7<chiso range<12 	9.29369	7.60328	2.99508	0.564396
50 <pt<65 	7<chiso range<13 	9.29369	7.11198	2.80841	0.776849
50 <pt<65 	8<chiso range<13 	9.29369	7.06543	2.79197	0.798096
#######################################################################################
65 <pt<100 	3<chiso range<8 	4.85219	4.27837	2.39119	0.239973
