pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
40 <pt<50 	6<chiso range<13 	8.95153	11.0036	3.87585	0.52945
40 <pt<50 	7<chiso range<12 	8.95153	8.4559	3.01658	0.164302
40 <pt<50 	7<chiso range<13 	8.95153	9.77041	3.50725	0.233482
40 <pt<50 	8<chiso range<13 	8.95153	9.98746	3.54686	0.29207
#######################################################################################
50 <pt<65 	3<chiso range<8 	6.59837	8.90729	4.27853	0.539653
50 <pt<65 	3<chiso range<9 	6.59837	9.5775	4.64928	0.640772
50 <pt<65 	3<chiso range<10 	6.59837	8.49597	4.05835	0.467579
50 <pt<65 	3<chiso range<11 	6.59837	6.80285	3.27065	0.0625197
50 <pt<65 	3<chiso range<12 	6.59837	6.21344	2.9622	0.129947
50 <pt<65 	3<chiso range<13 	6.59837	6.30824	3.01038	0.0963765
50 <pt<65 	4<chiso range<9 	6.59837	9.10424	4.60033	0.544715
50 <pt<65 	4<chiso range<10 	6.59837	8.12844	3.95615	0.386757
50 <pt<65 	4<chiso range<11 	6.59837	6.27971	3.06387	0.104006
50 <pt<65 	4<chiso range<12 	6.59837	5.71029	2.74937	0.323012
50 <pt<65 	4<chiso range<13 	6.59837	5.87712	2.82998	0.25486
50 <pt<65 	5<chiso range<10 	6.59837	8.93183	4.26095	0.547638
50 <pt<65 	5<chiso range<11 	6.59837	6.46555	3.10884	0.0427233
50 <pt<65 	5<chiso range<12 	6.59837	5.76294	2.74108	0.304781
50 <pt<65 	5<chiso range<13 	6.59837	5.94363	2.8314	0.231242
50 <pt<65 	6<chiso range<11 	6.59837	6.37751	3.00447	0.0735105
50 <pt<65 	6<chiso range<12 	6.59837	5.57593	2.61187	0.391459
50 <pt<65 	6<chiso range<13 	6.59837	5.81952	2.73596	0.284672
50 <pt<65 	7<chiso range<12 	6.59837	4.71527	2.19871	0.856457
50 <pt<65 	7<chiso range<13 	6.59837	5.10814	2.39166	0.623094
50 <pt<65 	8<chiso range<13 	6.59837	4.43952	2.11215	1.02211
#######################################################################################
65 <pt<100 	3<chiso range<8 	3.81131	3.83539	2.00201	0.0120279
65 <pt<100 	3<chiso range<9 	3.81131	4.17515	2.19672	0.165629
65 <pt<100 	3<chiso range<10 	3.81131	4.31283	2.30586	0.217498
65 <pt<100 	3<chiso range<11 	3.81131	4.23218	2.31045	0.182159
65 <pt<100 	3<chiso range<12 	3.81131	3.54316	1.96623	0.136378
65 <pt<100 	3<chiso range<13 	3.81131	3.35515	1.85606	0.245768
65 <pt<100 	4<chiso range<9 	3.81131	4.12385	2.19188	0.14259
65 <pt<100 	4<chiso range<10 	3.81131	4.26621	2.31169	0.196782
65 <pt<100 	4<chiso range<11 	3.81131	4.15995	2.30725	0.151106
65 <pt<100 	4<chiso range<12 	3.81131	3.40635	1.91976	0.210943
65 <pt<100 	4<chiso range<13 	3.81131	3.22998	1.80893	0.321367
65 <pt<100 	5<chiso range<10 	3.81131	4.24628	2.27715	0.191015
65 <pt<100 	5<chiso range<11 	3.81131	4.14009	2.2784	0.144303
65 <pt<100 	5<chiso range<12 	3.81131	3.34546	1.87417	0.248563
65 <pt<100 	5<chiso range<13 	3.81131	3.15606	1.76002	0.372297
65 <pt<100 	6<chiso range<11 	3.81131	4.271	2.48858	0.18472
65 <pt<100 	6<chiso range<12 	3.81131	3.23258	1.89941	0.304689
65 <pt<100 	6<chiso range<13 	3.81131	3.07909	1.77846	0.411716
65 <pt<100 	7<chiso range<12 	3.81131	2.98472	1.77944	0.464523
65 <pt<100 	7<chiso range<13 	3.81131	2.88693	1.68311	0.549209
65 <pt<100 	8<chiso range<13 	3.81131	2.81466	1.65421	0.602493
#######################################################################################
100 <pt<400 	3<chiso range<8 	1.27677	0.946295	1.0854	0.304473
100 <pt<400 	3<chiso range<9 	1.27677	0.673436	0.769034	0.784535
100 <pt<400 	3<chiso range<10 	1.27677	0.510689	0.580506	1.31968
100 <pt<400 	3<chiso range<11 	1.27677	0.562298	0.625115	1.14294
100 <pt<400 	3<chiso range<12 	1.27677	0.513697	0.573443	1.33069
100 <pt<400 	3<chiso range<13 	1.27677	0.555253	0.610914	1.18105
100 <pt<400 	4<chiso range<9 	1.27677	0.561752	0.625342	1.1434
100 <pt<400 	4<chiso range<10 	1.27677	0.37997	0.423049	2.11985
100 <pt<400 	4<chiso range<11 	1.27677	0.455099	0.497747	1.65078
100 <pt<400 	4<chiso range<12 	1.27677	0.413294	0.454629	1.8993
100 <pt<400 	4<chiso range<13 	1.27677	0.466354	0.507984	1.59536
100 <pt<400 	5<chiso range<10 	1.27677	0.28128	0.318824	3.12238
100 <pt<400 	5<chiso range<11 	1.27677	0.370424	0.411359	2.2033
100 <pt<400 	5<chiso range<12 	1.27677	0.339324	0.378511	2.47667
100 <pt<400 	5<chiso range<13 	1.27677	0.404429	0.444491	1.96256
100 <pt<400 	6<chiso range<11 	1.27677	0.453993	0.498203	1.65149
100 <pt<400 	6<chiso range<12 	1.27677	0.401016	0.443802	1.9733
100 <pt<400 	6<chiso range<13 	1.27677	0.474776	0.515255	1.5565
100 <pt<400 	7<chiso range<12 	1.27677	0.363639	0.408393	2.23591
100 <pt<400 	7<chiso range<13 	1.27677	0.42697	0.440303	1.93003
100 <pt<400 	8<chiso range<13 	1.27677	0.319145	0.345328	2.77309
#######################################################################################
