pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
40 <pt<50 	7<chiso range<12 	27.8946	21.3645	4.50667	1.44899
40 <pt<50 	7<chiso range<13 	27.8946	20.6368	4.3742	1.65923
40 <pt<50 	8<chiso range<13 	27.8946	20.3027	4.30909	1.76183
#######################################################################################
50 <pt<65 	3<chiso range<8 	18.0492	14.9569	4.20194	0.735922
50 <pt<65 	3<chiso range<9 	18.0492	14.5189	4.08835	0.863502
50 <pt<65 	3<chiso range<10 	18.0492	14.6727	4.13686	0.816199
50 <pt<65 	3<chiso range<11 	18.0492	14.7734	4.16903	0.785746
50 <pt<65 	3<chiso range<12 	18.0492	14.5645	4.11435	0.846962
50 <pt<65 	3<chiso range<13 	18.0492	14.0635	3.97837	1.00184
50 <pt<65 	4<chiso range<9 	18.0492	14.2182	4.01991	0.953006
50 <pt<65 	4<chiso range<10 	18.0492	14.4351	4.08448	0.884837
50 <pt<65 	4<chiso range<11 	18.0492	14.5774	4.12726	0.841188
50 <pt<65 	4<chiso range<12 	18.0492	14.3663	4.07066	0.904743
50 <pt<65 	4<chiso range<13 	18.0492	13.8356	3.92492	1.07355
50 <pt<65 	5<chiso range<10 	18.0492	14.7866	4.16907	0.782573
50 <pt<65 	5<chiso range<11 	18.0492	14.9012	4.20687	0.7483
50 <pt<65 	5<chiso range<12 	18.0492	14.6135	4.13111	0.831665
50 <pt<65 	5<chiso range<13 	18.0492	13.979	3.9579	1.02837
50 <pt<65 	6<chiso range<11 	18.0492	14.1806	4.03642	0.958424
50 <pt<65 	6<chiso range<12 	18.0492	13.9608	3.97465	1.02862
50 <pt<65 	6<chiso range<13 	18.0492	13.3293	3.79852	1.24256
50 <pt<65 	7<chiso range<12 	18.0492	13.9553	3.96797	1.03174
50 <pt<65 	7<chiso range<13 	18.0492	13.1948	3.75633	1.29233
50 <pt<65 	8<chiso range<13 	18.0492	13.0324	3.71282	1.35121
#######################################################################################
65 <pt<100 	3<chiso range<8 	9.65766	7.81455	3.12695	0.589427
65 <pt<100 	3<chiso range<9 	9.65766	7.74204	3.10419	0.617108
65 <pt<100 	3<chiso range<10 	9.65766	8.20454	3.27347	0.443908
65 <pt<100 	3<chiso range<11 	9.65766	8.03188	3.20117	0.507871
65 <pt<100 	3<chiso range<12 	9.65766	8.551	3.39309	0.326151
65 <pt<100 	3<chiso range<13 	9.65766	8.72504	3.45042	0.270292
65 <pt<100 	4<chiso range<9 	9.65766	7.6924	3.09039	0.635926
65 <pt<100 	4<chiso range<10 	9.65766	8.27986	3.30677	0.41666
65 <pt<100 	4<chiso range<11 	9.65766	8.06277	3.21582	0.495951
65 <pt<100 	4<chiso range<12 	9.65766	8.67123	3.44063	0.2867
65 <pt<100 	4<chiso range<13 	9.65766	8.88041	3.5094	0.221477
65 <pt<100 	5<chiso range<10 	9.65766	8.33081	3.3146	0.400305
65 <pt<100 	5<chiso range<11 	9.65766	8.05895	3.20202	0.499282
65 <pt<100 	5<chiso range<12 	9.65766	8.76795	3.46298	0.25692
65 <pt<100 	5<chiso range<13 	9.65766	8.96806	3.52644	0.195551
65 <pt<100 	6<chiso range<11 	9.65766	7.75592	3.07764	0.617922
65 <pt<100 	6<chiso range<12 	9.65766	8.6079	3.39249	0.309436
65 <pt<100 	6<chiso range<13 	9.65766	8.86488	3.47672	0.228025
65 <pt<100 	7<chiso range<12 	9.65766	9.12118	3.57567	0.150036
65 <pt<100 	7<chiso range<13 	9.65766	9.31786	3.63416	0.0935017
65 <pt<100 	8<chiso range<13 	9.65766	9.71329	3.77613	0.014732
#######################################################################################
100 <pt<400 	3<chiso range<8 	2.21791	2.42682	2.34713	0.0890066
100 <pt<400 	3<chiso range<9 	2.21791	2.27952	2.21734	0.0277855
100 <pt<400 	3<chiso range<10 	2.21791	2.0517	2.01175	0.0826196
100 <pt<400 	3<chiso range<11 	2.21791	2.04218	2.00338	0.0877168
100 <pt<400 	3<chiso range<12 	2.21791	2.18553	2.1267	0.0152255
100 <pt<400 	3<chiso range<13 	2.21791	2.01957	1.976	0.100374
100 <pt<400 	4<chiso range<9 	2.21791	2.26475	2.20266	0.0212652
100 <pt<400 	4<chiso range<10 	2.21791	2.0132	1.97504	0.103649
100 <pt<400 	4<chiso range<11 	2.21791	2.01025	1.97315	0.105243
100 <pt<400 	4<chiso range<12 	2.21791	2.16592	2.10656	0.02468
100 <pt<400 	4<chiso range<13 	2.21791	1.99105	1.94777	0.116472
100 <pt<400 	5<chiso range<10 	2.21791	1.7662	2.85493	0.158221
100 <pt<400 	5<chiso range<11 	2.21791	1.77999	2.87723	0.152202
100 <pt<400 	5<chiso range<12 	2.21791	1.83893	2.9725	0.127495
100 <pt<400 	5<chiso range<13 	2.21791	1.85691	1.81048	0.199395
100 <pt<400 	6<chiso range<11 	2.21791	1.8355	2.96695	0.12889
100 <pt<400 	6<chiso range<12 	2.21791	1.89338	3.06051	0.106038
100 <pt<400 	6<chiso range<13 	2.21791	1.98718	1.92544	0.119832
100 <pt<400 	7<chiso range<12 	2.21791	1.91515	3.0957	0.0978002
100 <pt<400 	7<chiso range<13 	2.21791	2.00945	1.93938	0.107488
100 <pt<400 	8<chiso range<13 	2.21791	1.70658	1.67834	0.304664
#######################################################################################
