pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
40  <pt<50 	7<chiso range<12 	16.8481	23.9589	7.9534	0.894058
40  <pt<50 	7<chiso range<13 	16.8481	24.6116	7.92268	0.979908
40  <pt<50 	8<chiso range<13 	16.8481	24.9237	7.89818	1.02246
#######################################################################################
50  <pt<65 	3<chiso range<8 	13.3197	16.4396	6.81197	0.458003
50  <pt<65 	3<chiso range<9 	13.3197	16.8519	6.75816	0.522657
50  <pt<65 	3<chiso range<10 	13.3197	16.6831	6.79824	0.494746
50  <pt<65 	3<chiso range<11 	13.3197	16.5741	6.82515	0.476825
50  <pt<65 	3<chiso range<12 	13.3197	16.7789	6.79719	0.508916
50  <pt<65 	3<chiso range<13 	13.3197	17.278	6.72093	0.588951
50  <pt<65 	4<chiso range<9 	13.3197	17.1229	6.74348	0.563982
50  <pt<65 	4<chiso range<10 	13.3197	16.8959	6.78983	0.526699
50  <pt<65 	4<chiso range<11 	13.3197	16.7504	6.8207	0.502984
50  <pt<65 	4<chiso range<12 	13.3197	16.9603	6.78973	0.536192
50  <pt<65 	4<chiso range<13 	13.3197	17.4892	6.70664	0.621697
50  <pt<65 	5<chiso range<10 	13.3197	16.5711	6.81833	0.476862
50  <pt<65 	5<chiso range<11 	13.3197	16.4466	6.85157	0.456377
50  <pt<65 	5<chiso range<12 	13.3197	16.7297	6.81176	0.500605
50  <pt<65 	5<chiso range<13 	13.3197	17.3607	6.71357	0.601915
50  <pt<65 	6<chiso range<11 	13.3197	17.1103	6.80014	0.55743
50  <pt<65 	6<chiso range<12 	13.3197	17.3341	6.76228	0.593646
50  <pt<65 	6<chiso range<13 	13.3197	17.9668	6.66038	0.697723
50  <pt<65 	7<chiso range<12 	13.3197	17.3502	6.74918	0.597184
50  <pt<65 	7<chiso range<13 	13.3197	18.1105	6.62831	0.722779
50  <pt<65 	8<chiso range<13 	13.3197	18.2638	6.6083	0.748165
#######################################################################################
65  <pt<100 	3<chiso range<8 	11.8948	13.9962	5.49752	0.382245
65  <pt<100 	3<chiso range<9 	11.8948	14.0528	5.49475	0.392739
65  <pt<100 	3<chiso range<10 	11.8948	13.6099	5.57373	0.307711
65  <pt<100 	3<chiso range<11 	11.8948	13.8	5.52262	0.344981
65  <pt<100 	3<chiso range<12 	11.8948	13.2889	5.61801	0.248148
65  <pt<100 	3<chiso range<13 	11.8948	13.1284	5.63556	0.218896
65  <pt<100 	4<chiso range<9 	11.8948	14.0905	5.49627	0.399489
65  <pt<100 	4<chiso range<10 	11.8948	13.523	5.59999	0.290751
65  <pt<100 	4<chiso range<11 	11.8948	13.7621	5.53566	0.337322
65  <pt<100 	4<chiso range<12 	11.8948	13.1599	5.64796	0.223992
65  <pt<100 	4<chiso range<13 	11.8948	12.9943	5.67349	0.193796
65  <pt<100 	5<chiso range<10 	11.8948	13.4978	5.58442	0.287049
65  <pt<100 	5<chiso range<11 	11.8948	13.796	5.50646	0.345267
65  <pt<100 	5<chiso range<12 	11.8948	13.1169	5.63878	0.216731
65  <pt<100 	5<chiso range<13 	11.8948	12.9454	5.65623	0.185742
65  <pt<100 	6<chiso range<11 	11.8948	14.1139	5.42431	0.409103
65  <pt<100 	6<chiso range<12 	11.8948	13.2852	5.57928	0.249208
65  <pt<100 	6<chiso range<13 	11.8948	13.0723	5.60851	0.209949
65  <pt<100 	7<chiso range<12 	11.8948	12.8154	5.67112	0.162331
65  <pt<100 	7<chiso range<13 	11.8948	12.6553	5.68134	0.133859
65  <pt<100 	8<chiso range<13 	11.8948	12.2807	5.75977	0.0669992
#######################################################################################
100  <pt<400 	3<chiso range<8 	7.0025	6.87684	3.55376	0.0353597
100  <pt<400 	3<chiso range<9 	7.0025	7.02567	3.47613	0.00666546
100  <pt<400 	3<chiso range<10 	7.0025	7.25024	3.35794	0.0737774
100  <pt<400 	3<chiso range<11 	7.0025	7.25985	3.35329	0.0767455
100  <pt<400 	3<chiso range<12 	7.0025	7.11601	3.42148	0.0331757
100  <pt<400 	3<chiso range<13 	7.0025	7.27991	3.33575	0.0831627
100  <pt<400 	4<chiso range<9 	7.0025	7.03931	3.46732	0.0106163
100  <pt<400 	4<chiso range<10 	7.0025	7.2877	3.33687	0.0854693
100  <pt<400 	4<chiso range<11 	7.0025	7.29066	3.33623	0.0863729
100  <pt<400 	4<chiso range<12 	7.0025	7.13556	3.40848	0.0390379
100  <pt<400 	4<chiso range<13 	7.0025	7.30821	3.31879	0.0921149
100  <pt<400 	5<chiso range<10 	7.0025	5.10648	4.29696	0.441247
100  <pt<400 	5<chiso range<11 	7.0025	5.10648	4.29696	0.441247
100  <pt<400 	5<chiso range<12 	7.0025	5.10648	4.29696	0.441247
100  <pt<400 	5<chiso range<13 	7.0025	7.4418	3.2354	0.135779
100  <pt<400 	6<chiso range<11 	7.0025	5.10648	4.29696	0.441247
100  <pt<400 	6<chiso range<12 	7.0025	5.10648	4.29696	0.441247
100  <pt<400 	6<chiso range<13 	7.0025	7.31495	3.29477	0.0948321
100  <pt<400 	7<chiso range<12 	7.0025	5.10648	4.29696	0.441247
100  <pt<400 	7<chiso range<13 	7.0025	7.29458	3.29822	0.0885569
100  <pt<400 	8<chiso range<13 	7.0025	7.58499	3.17216	0.183626
#######################################################################################
