
20<pt<25 	0.483344	0.00853421	23.5529
25<pt<30 	0.406558	0.0106093	6.41673
30<pt<40 	0.315994	0.00924679	4.49878
40<pt<50 	0.207497	0.0101263	3.96526
50<pt<70 	0.15492 	0.00822303	4.16641
70<pt<100 	0.120139	0.00909988	0.64051
100<pt<120 	0.0699199	0.0123001	1.3496
120<pt<400 	0.0529195	0.00761225	1.49999
