20<pt<25 	0.501495	0.00840267	9.08268
25<pt<30 	0.437388	0.0106284	6.75758
30<pt<40 	0.286044	0.0094514	14.9218
40<pt<50 	0.232902	0.0104457	5.94283
50<pt<70 	0.158241	0.00829935	4.42862
70<pt<100 	0.113888	0.00905338	0.942667
100<pt<125 	0.0606822	0.0103364	2.16342
125<pt<400 	0.0876174	0.141693	12.5801
