pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
30 <pt<40 	7<chiso range<12 	114.171	19.5424	94.3306	26.3012	84.4301	1.52795	0.860217
30 <pt<40 	7<chiso range<13 	114.171	19.5424	94.3306	24.7968	85.9754	1.25686	0.731302
30 <pt<40 	8<chiso range<13 	114.171	19.5424	94.3306	21.7069	89.1527	0.589602	0.460434
#######################################################################################
40 <pt<50 	3<chiso range<8 	54.4232	7.45045	46.8634	9.07739	43.265	0.641604	0.470934
40 <pt<50 	3<chiso range<9 	54.4232	7.45045	46.8634	9.30385	42.9515	0.716329	0.511236
40 <pt<50 	3<chiso range<10 	54.4232	7.45045	46.8634	9.21733	43.0506	0.689958	0.499293
40 <pt<50 	3<chiso range<11 	54.4232	7.45045	46.8634	9.01493	43.2849	0.623425	0.469536
40 <pt<50 	3<chiso range<12 	54.4232	7.45045	46.8634	9.27284	43.048	0.705205	0.4986
40 <pt<50 	3<chiso range<13 	54.4232	7.45045	46.8634	9.26466	43.0603	0.701933	0.496736
40 <pt<50 	4<chiso range<9 	54.4232	7.45045	46.8634	9.37368	42.839	0.738233	0.525322
40 <pt<50 	4<chiso range<10 	54.4232	7.45045	46.8634	9.26924	42.9547	0.706518	0.511295
40 <pt<50 	4<chiso range<11 	54.4232	7.45045	46.8634	9.02767	43.2368	0.627607	0.475524
40 <pt<50 	4<chiso range<12 	54.4232	7.45045	46.8634	9.32358	42.9681	0.720781	0.508414
40 <pt<50 	4<chiso range<13 	54.4232	7.45045	46.8634	9.30989	42.9898	0.715786	0.505369
40 <pt<50 	5<chiso range<10 	54.4232	7.45045	46.8634	9.27745	42.9878	0.709542	0.507419
40 <pt<50 	5<chiso range<11 	54.4232	7.45045	46.8634	8.97529	43.3366	0.610334	0.463094
40 <pt<50 	5<chiso range<12 	54.4232	7.45045	46.8634	9.33731	43.0024	0.724795	0.504089
40 <pt<50 	5<chiso range<13 	54.4232	7.45045	46.8634	9.32133	43.0224	0.71887	0.501146
