pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
#######################################################################################
20  <pt<25 	3<chiso range<8 	75.5489	62.1498	12.783	1.0482
20  <pt<25 	3<chiso range<9 	75.5489	66.0043	12.5839	0.758477
20  <pt<25 	3<chiso range<10 	75.5489	64.5143	12.6714	0.870827
20  <pt<25 	3<chiso range<11 	75.5489	66.573	12.5544	0.71496
20  <pt<25 	3<chiso range<12 	75.5489	65.0691	12.6458	0.828718
20  <pt<25 	3<chiso range<13 	75.5489	66.7756	12.5633	0.698328
20  <pt<25 	4<chiso range<9 	75.5489	67.5555	12.5328	0.637798
20  <pt<25 	4<chiso range<10 	75.5489	65.6804	12.631	0.781292
20  <pt<25 	4<chiso range<11 	75.5489	67.9755	12.4942	0.606153
20  <pt<25 	4<chiso range<12 	75.5489	66.1509	12.6012	0.745802
20  <pt<25 	4<chiso range<13 	75.5489	68.0684	12.504	0.598249
20  <pt<25 	5<chiso range<10 	75.5489	70.3034	12.4166	0.422459
20  <pt<25 	5<chiso range<11 	75.5489	72.16	12.3028	0.275458
20  <pt<25 	5<chiso range<12 	75.5489	69.7086	12.4358	0.469636
20  <pt<25 	5<chiso range<13 	75.5489	71.4783	12.3486	0.329641
20  <pt<25 	6<chiso range<11 	75.5489	73.8446	12.2173	0.139499
20  <pt<25 	6<chiso range<12 	75.5489	70.8827	12.3828	0.376829
20  <pt<25 	6<chiso range<13 	75.5489	72.7261	12.2816	0.22984
20  <pt<25 	7<chiso range<12 	75.5489	68.8002	12.4563	0.54179
20  <pt<25 	7<chiso range<13 	75.5489	71.4658	12.3179	0.331477
20  <pt<25 	8<chiso range<13 	75.5489	73.3275	12.1842	0.182318
#######################################################################################
25  <pt<30 	3<chiso range<8 	45.8338	39.8224	9.46673	0.635003
25  <pt<30 	3<chiso range<9 	45.8338	42.0131	9.31905	0.409988
25  <pt<30 	3<chiso range<10 	45.8338	42.3476	9.28244	0.375569
25  <pt<30 	3<chiso range<11 	45.8338	42.6647	9.26057	0.342214
25  <pt<30 	3<chiso range<12 	45.8338	42.7486	9.2305	0.33424
25  <pt<30 	3<chiso range<13 	45.8338	42.4267	9.2347	0.368945
25  <pt<30 	4<chiso range<9 	45.8338	42.8479	9.23582	0.323296
25  <pt<30 	4<chiso range<10 	45.8338	43.1672	9.19793	0.289913
25  <pt<30 	4<chiso range<11 	45.8338	43.5381	9.16175	0.250574
25  <pt<30 	4<chiso range<12 	45.8338	43.5066	9.14802	0.254394
25  <pt<30 	4<chiso range<13 	45.8338	43.0665	9.16484	0.301947
25  <pt<30 	5<chiso range<10 	45.8338	43.9046	9.14537	0.210948
25  <pt<30 	5<chiso range<11 	45.8338	44.163	9.12411	0.183119
25  <pt<30 	5<chiso range<12 	45.8338	44.0952	9.10703	0.190907
25  <pt<30 	5<chiso range<13 	45.8338	43.5594	9.12632	0.249213
25  <pt<30 	6<chiso range<11 	45.8338	45.0785	9.01903	0.0837451
25  <pt<30 	6<chiso range<12 	45.8338	44.7742	9.03471	0.117281
25  <pt<30 	6<chiso range<13 	45.8338	44.0389	9.07355	0.197817
25  <pt<30 	7<chiso range<12 	45.8338	49.0062	8.7933	0.360775
25  <pt<30 	7<chiso range<13 	45.8338	47.6428	8.85168	0.204368
25  <pt<30 	8<chiso range<13 	45.8338	45.8605	8.94726	0.00298415
#######################################################################################
30  <pt<40 	3<chiso range<8 	52.8183	45.3538	9.37582	0.796144
30  <pt<40 	3<chiso range<9 	52.8183	46.5938	9.29959	0.669331
30  <pt<40 	3<chiso range<10 	52.8183	46.8375	9.26769	0.645339
30  <pt<40 	3<chiso range<11 	52.8183	46.7319	9.26717	0.65677
30  <pt<40 	3<chiso range<12 	52.8183	46.7324	9.279	0.655879
30  <pt<40 	3<chiso range<13 	52.8183	47.3792	9.2256	0.589566
30  <pt<40 	4<chiso range<9 	52.8183	45.6182	9.4017	0.76583
30  <pt<40 	4<chiso range<10 	52.8183	46.0616	9.34568	0.722976
