pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
#######################################################################################
20 <pt<25 	3<chiso range<8 	58.8748	62.5459	6.02217	0.609598
20 <pt<25 	3<chiso range<9 	58.8748	58.3756	5.6176	0.0888636
20 <pt<25 	3<chiso range<10 	58.8748	59.8941	5.76837	0.176705
20 <pt<25 	3<chiso range<11 	58.8748	57.669	5.54888	0.217305
20 <pt<25 	3<chiso range<12 	58.8748	59.2945	5.71098	0.07349
20 <pt<25 	3<chiso range<13 	58.8748	57.5623	5.54373	0.236754
20 <pt<25 	4<chiso range<9 	58.8748	56.8132	5.47327	0.376667
20 <pt<25 	4<chiso range<10 	58.8748	58.7844	5.66585	0.0159552
20 <pt<25 	4<chiso range<11 	58.8748	56.3559	5.42397	0.464402
20 <pt<25 	4<chiso range<12 	58.8748	58.3061	5.6177	0.101234
20 <pt<25 	4<chiso range<13 	58.8748	56.4186	5.43388	0.452016
20 <pt<25 	5<chiso range<10 	58.8748	54.1061	5.21523	0.91438
20 <pt<25 	5<chiso range<11 	58.8748	52.104	5.01399	1.35038
20 <pt<25 	5<chiso range<12 	58.8748	54.7032	5.2707	0.79147
20 <pt<25 	5<chiso range<13 	58.8748	52.9723	5.10181	1.15694
20 <pt<25 	6<chiso range<11 	58.8748	50.3601	4.84317	1.75808
20 <pt<25 	6<chiso range<12 	58.8748	53.5528	5.1598	1.03144
20 <pt<25 	6<chiso range<13 	58.8748	51.6935	4.97573	1.44327
20 <pt<25 	7<chiso range<12 	58.8748	55.8513	5.37539	0.562471
20 <pt<25 	7<chiso range<13 	58.8748	53.2989	5.12485	1.08801
20 <pt<25 	8<chiso range<13 	58.8748	51.3964	4.92836	1.51742
#######################################################################################
25 <pt<30 	3<chiso range<8 	26.0812	28.2823	4.45951	0.493574
25 <pt<30 	3<chiso range<9 	26.0812	26.156	4.1335	0.018096
25 <pt<30 	3<chiso range<10 	26.0812	25.7658	4.0681	0.0775301
25 <pt<30 	3<chiso range<11 	26.0812	25.4891	4.02523	0.147097
25 <pt<30 	3<chiso range<12 	26.0812	25.2878	3.98535	0.199079
25 <pt<30 	3<chiso range<13 	26.0812	25.5321	4.01687	0.136698
25 <pt<30 	4<chiso range<9 	26.0812	25.2466	3.98325	0.209527
25 <pt<30 	4<chiso range<10 	26.0812	24.9031	3.9243	0.300206
25 <pt<30 	4<chiso range<11 	26.0812	24.6524	3.88179	0.368078
25 <pt<30 	4<chiso range<12 	26.0812	24.5192	3.85539	0.405147
25 <pt<30 	4<chiso range<13 	26.0812	24.8614	3.90393	0.312454
25 <pt<30 	5<chiso range<10 	26.0812	24.1134	3.80045	0.517781
