
20<pt<25 	0.467506	0.00817396	21.967
25<pt<30 	0.385952	0.0101781	6.81463
30<pt<40 	0.292626	0.00873244	5.1658
40<pt<50 	0.19842 	0.00947814	2.92023
50<pt<70 	0.142426	0.00749008	2.42087
70<pt<100 	0.103941	0.00811626	0.696243
100<pt<120 	0.0632903	0.0109114	1.82988
120<pt<400 	0.0441088	0.00620569	1.28183
