20<pt<25 	0.414754	0.00734714	13.4867
25<pt<30 	0.347631	0.00925238	6.51286
30<pt<40 	0.248225	0.00727725	3.4292
40<pt<50 	0.200203	0.00909396	2.40893
50<pt<65 	0.145995	0.00838542	1.77906
65<pt<100 	0.109886	0.00673865	1.68796
100<pt<125 	0.087876	0.142121	9.90374
125<pt<400 	0.0829026	0.0111912	0
