pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
40 <pt<50 	6<chiso range<13 	11.1589	13.5559	3.93366	0.609356
40 <pt<50 	7<chiso range<12 	11.1589	10.5835	3.0977	0.185751
40 <pt<50 	7<chiso range<13 	11.1589	12.0564	3.52285	0.254765
40 <pt<50 	8<chiso range<13 	11.1589	11.4509	3.32278	0.0878782
#######################################################################################
50 <pt<65 	3<chiso range<8 	7.35944	6.38515	2.67048	0.364837
50 <pt<65 	3<chiso range<9 	7.35944	7.08184	2.99618	0.0926513
50 <pt<65 	3<chiso range<10 	7.35944	6.95801	2.91586	0.137671
50 <pt<65 	3<chiso range<11 	7.35944	6.05764	2.53662	0.513203
50 <pt<65 	3<chiso range<12 	7.35944	5.65525	2.34529	0.726644
50 <pt<65 	3<chiso range<13 	7.35944	5.86961	2.41415	0.617124
50 <pt<65 	4<chiso range<9 	7.35944	6.98733	3.03227	0.122717
50 <pt<65 	4<chiso range<10 	7.35944	6.90463	2.93829	0.154787
50 <pt<65 	4<chiso range<11 	7.35944	5.84972	2.47646	0.609628
50 <pt<65 	4<chiso range<12 	7.35944	5.42814	2.26649	0.852111
50 <pt<65 	4<chiso range<13 	7.35944	5.70654	2.3569	0.701303
50 <pt<65 	5<chiso range<10 	7.35944	7.9302	3.26944	0.174574
50 <pt<65 	5<chiso range<11 	7.35944	6.3445	2.62216	0.387063
50 <pt<65 	5<chiso range<12 	7.35944	5.72988	2.34721	0.694254
50 <pt<65 	5<chiso range<13 	7.35944	5.97826	2.42984	0.568424
50 <pt<65 	6<chiso range<11 	7.35944	6.75608	2.76348	0.218333
50 <pt<65 	6<chiso range<12 	7.35944	5.89224	2.39165	0.613468
50 <pt<65 	6<chiso range<13 	7.35944	6.15298	2.47916	0.486641
50 <pt<65 	7<chiso range<12 	7.35944	5.54444	2.25714	0.804115
50 <pt<65 	7<chiso range<13 	7.35944	5.89721	2.38002	0.614377
50 <pt<65 	8<chiso range<13 	7.35944	5.29029	2.14456	0.964837
#######################################################################################
65 <pt<100 	3<chiso range<8 	4.60203	4.2632	1.86215	0.181956
65 <pt<100 	3<chiso range<9 	4.60203	4.32676	1.89919	0.144941
65 <pt<100 	3<chiso range<10 	4.60203	4.35999	1.92108	0.125992
65 <pt<100 	3<chiso range<11 	4.60203	4.49924	2.00135	0.0513603
65 <pt<100 	3<chiso range<12 	4.60203	3.73783	1.67149	0.517024
65 <pt<100 	3<chiso range<13 	4.60203	3.78337	1.68654	0.485408
65 <pt<100 	4<chiso range<9 	4.60203	4.4722	1.96638	0.0660249
65 <pt<100 	4<chiso range<10 	4.60203	4.49203	1.98402	0.055443
65 <pt<100 	4<chiso range<11 	4.60203	4.63054	2.06803	0.0137861
65 <pt<100 	4<chiso range<12 	4.60203	3.74706	1.68238	0.508191
65 <pt<100 	4<chiso range<13 	4.60203	3.79696	1.69772	0.474207
65 <pt<100 	5<chiso range<10 	4.60203	4.36139	1.91523	0.125645
65 <pt<100 	5<chiso range<11 	4.60203	4.54776	2.02262	0.0268315
65 <pt<100 	5<chiso range<12 	4.60203	3.58387	1.60446	0.634581
65 <pt<100 	5<chiso range<13 	4.60203	3.65771	1.63101	0.578979
65 <pt<100 	6<chiso range<11 	4.60203	4.44237	2.0204	0.079024
65 <pt<100 	6<chiso range<12 	4.60203	3.35501	1.52957	0.815275
65 <pt<100 	6<chiso range<13 	4.60203	3.47287	1.57102	0.718743
65 <pt<100 	7<chiso range<12 	4.60203	3.35782	1.53948	0.808201
65 <pt<100 	7<chiso range<13 	4.60203	3.50272	1.58869	0.69196
65 <pt<100 	8<chiso range<13 	4.60203	3.34517	1.52395	0.824738
#######################################################################################
100 <pt<400 	3<chiso range<8 	1.47593	1.23623	0.907286	0.264195
100 <pt<400 	3<chiso range<9 	1.47593	1.11883	0.824871	0.432916
100 <pt<400 	3<chiso range<10 	1.47593	0.842584	0.614907	1.02999
100 <pt<400 	3<chiso range<11 	1.47593	0.904027	0.657856	0.869344
100 <pt<400 	3<chiso range<12 	1.47593	0.862279	0.625979	0.980306
100 <pt<400 	3<chiso range<13 	1.47593	0.976001	0.709899	0.704226
100 <pt<400 	4<chiso range<9 	1.47593	0.926682	0.687498	0.798909
100 <pt<400 	4<chiso range<10 	1.47593	0.641179	0.469204	1.77908
100 <pt<400 	4<chiso range<11 	1.47593	0.763468	0.555077	1.28354
100 <pt<400 	4<chiso range<12 	1.47593	0.72541	0.52705	1.424
100 <pt<400 	4<chiso range<13 	1.47593	0.872374	0.634589	0.951097
100 <pt<400 	5<chiso range<10 	1.47593	0.487428	0.358469	2.75757
100 <pt<400 	5<chiso range<11 	1.47593	0.625349	0.457686	1.85844
100 <pt<400 	5<chiso range<12 	1.47593	0.607121	0.442713	1.96247
100 <pt<400 	5<chiso range<13 	1.47593	0.768045	0.56051	1.26293
100 <pt<400 	6<chiso range<11 	1.47593	0.706889	0.518191	1.48409
100 <pt<400 	6<chiso range<12 	1.47593	0.671888	0.490357	1.63971
100 <pt<400 	6<chiso range<13 	1.47593	0.852457	0.62326	1.00034
100 <pt<400 	7<chiso range<12 	1.47593	0.719543	0.522934	1.44643
100 <pt<400 	7<chiso range<13 	1.47593	0.917283	0.66915	0.834861
100 <pt<400 	8<chiso range<13 	1.47593	0.805427	0.582194	1.15168
#######################################################################################
