pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
40  <pt<50 	6<chiso range<13 	40.0954	40.1931	7.31291	0.0133599
40  <pt<50 	7<chiso range<12 	40.0954	40.2824	7.29885	0.0256205
40  <pt<50 	7<chiso range<13 	40.0954	40.1951	7.31564	0.0136283
40  <pt<50 	8<chiso range<13 	40.0954	40.1238	7.33015	0.00387441
#######################################################################################
50  <pt<65 	3<chiso range<8 	31.1905	29.8498	6.31205	0.212403
50  <pt<65 	3<chiso range<9 	31.1905	30.1529	6.23484	0.16642
50  <pt<65 	3<chiso range<10 	31.1905	30.0361	6.26076	0.184387
50  <pt<65 	3<chiso range<11 	31.1905	30.2084	6.22306	0.157816
50  <pt<65 	3<chiso range<12 	31.1905	30.2382	6.20506	0.153472
50  <pt<65 	3<chiso range<13 	31.1905	30.3014	6.19249	0.143577
50  <pt<65 	4<chiso range<9 	31.1905	30.5227	6.16385	0.108341
50  <pt<65 	4<chiso range<10 	31.1905	30.3505	6.2011	0.13546
50  <pt<65 	4<chiso range<11 	31.1905	30.4888	6.1696	0.113735
50  <pt<65 	4<chiso range<12 	31.1905	30.486	6.15626	0.114436
50  <pt<65 	4<chiso range<13 	31.1905	30.5255	6.14772	0.10817
50  <pt<65 	5<chiso range<10 	31.1905	30.4411	6.17508	0.121359
50  <pt<65 	5<chiso range<11 	31.1905	30.5868	6.14231	0.0982855
50  <pt<65 	5<chiso range<12 	31.1905	30.5739	6.1313	0.100566
50  <pt<65 	5<chiso range<13 	31.1905	30.6068	6.1251	0.0952964
50  <pt<65 	6<chiso range<11 	31.1905	30.6886	6.12233	0.0819786
50  <pt<65 	6<chiso range<12 	31.1905	30.6564	6.11263	0.0873765
50  <pt<65 	6<chiso range<13 	31.1905	30.682	6.10844	0.0832455
50  <pt<65 	7<chiso range<12 	31.1905	30.5835	6.12945	0.0990301
50  <pt<65 	7<chiso range<13 	31.1905	30.6278	6.12142	0.0919231
50  <pt<65 	8<chiso range<13 	31.1905	30.8204	6.08062	0.0608655
#######################################################################################
65  <pt<100 	3<chiso range<8 	25.7338	25.5483	5.43392	0.0341374
65  <pt<100 	3<chiso range<9 	25.7338	25.6314	5.42041	0.0188916
65  <pt<100 	3<chiso range<10 	25.7338	25.6206	5.42455	0.0208681
65  <pt<100 	3<chiso range<11 	25.7338	25.7959	5.37942	0.011544
65  <pt<100 	3<chiso range<12 	25.7338	25.953	5.34317	0.0410243
65  <pt<100 	3<chiso range<13 	25.7338	26.0819	5.31332	0.0655146
65  <pt<100 	4<chiso range<9 	25.7338	25.7484	5.39778	0.00270482
65  <pt<100 	4<chiso range<10 	25.7338	25.7173	5.4058	0.00305228
65  <pt<100 	4<chiso range<11 	25.7338	25.8992	5.35448	0.03089
65  <pt<100 	4<chiso range<12 	25.7338	26.0634	5.32171	0.061935
65  <pt<100 	4<chiso range<13 	25.7338	26.1895	5.29252	0.0861027
65  <pt<100 	5<chiso range<10 	25.7338	25.6574	5.41932	0.0140977
65  <pt<100 	5<chiso range<11 	25.7338	25.8798	5.35752	0.0272514
65  <pt<100 	5<chiso range<12 	25.7338	26.0683	5.32011	0.0628746
65  <pt<100 	5<chiso range<13 	25.7338	26.2085	5.28785	0.0897718
65  <pt<100 	6<chiso range<11 	25.7338	25.9822	5.33197	0.0465869
65  <pt<100 	6<chiso range<12 	25.7338	26.177	5.29511	0.0836999
65  <pt<100 	6<chiso range<13 	25.7338	26.3156	5.26761	0.110449
65  <pt<100 	7<chiso range<12 	25.7338	26.2725	5.2754	0.102115
65  <pt<100 	7<chiso range<13 	25.7338	26.3791	5.22764	0.12344
65  <pt<100 	8<chiso range<13 	25.7338	26.5323	5.21274	0.153182
#######################################################################################
100  <pt<400 	3<chiso range<8 	15.0824	14.8978	3.71693	0.0496646
100  <pt<400 	3<chiso range<9 	15.0824	15.0125	3.6874	0.0189564
100  <pt<400 	3<chiso range<10 	15.0824	15.0228	3.68609	0.0161689
100  <pt<400 	3<chiso range<11 	15.0824	15.1149	3.66506	0.00886752
100  <pt<400 	3<chiso range<12 	15.0824	15.116	3.65933	0.00918201
100  <pt<400 	3<chiso range<13 	15.0824	15.124	3.65658	0.0113768
100  <pt<400 	4<chiso range<9 	15.0824	15.0992	3.66125	0.0045886
100  <pt<400 	4<chiso range<10 	15.0824	15.0986	3.66539	0.00441972
100  <pt<400 	4<chiso range<11 	15.0824	15.1795	3.6407	0.0266707
100  <pt<400 	4<chiso range<12 	15.0824	15.1798	3.64266	0.0267387
100  <pt<400 	4<chiso range<13 	15.0824	15.1849	3.64101	0.0281515
100  <pt<400 	5<chiso range<10 	15.0824	15.1136	3.65784	0.00852962
100  <pt<400 	5<chiso range<11 	15.0824	15.2105	3.63551	0.0352358
100  <pt<400 	5<chiso range<12 	15.0824	15.1975	3.63497	0.0316646
100  <pt<400 	5<chiso range<13 	15.0824	15.202	3.63389	0.0329124
100  <pt<400 	6<chiso range<11 	15.0824	15.1558	3.6619	0.0200442
100  <pt<400 	6<chiso range<12 	15.0824	15.142	3.65474	0.0163076
100  <pt<400 	6<chiso range<13 	15.0824	15.151	3.65117	0.0187885
100  <pt<400 	7<chiso range<12 	15.0824	15.2662	3.60035	0.0510506
100  <pt<400 	7<chiso range<13 	15.0824	15.2794	3.6058	0.0546342
100  <pt<400 	8<chiso range<13 	15.0824	15.2891	3.60431	0.057348
#######################################################################################
