20<pt<25 	0.415302	0.0141724	3.9747
25<pt<30 	0.390008	0.0192591	6.82146
30<pt<35 	0.35886	0.0222289	0.0244556
35<pt<40 	0.231311	0.0192797	1.23741
40<pt<45 	0.22598	0.0233223	1.49053
45<pt<50 	0.210586	0.0294786	0.907243
50<pt<60 	0.18616	0.0210569	1.16488
60<pt<80 	0.194406	0.0257667	0
80<pt<120 	0.144366	0.0309061	0
120<pt<400 	0.0533976	0.0351001	0.255168
