pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
#######################################################################################
20 <pt<25 	3<chiso range<8 	74.2747	32.3936	21.1711	26.4024	26.9589	1.97789	0.733844
20 <pt<25 	3<chiso range<9 	74.2747	32.3936	21.1711	27.5522	25.8022	1.53243	0.583474
20 <pt<25 	3<chiso range<10 	74.2747	32.3936	21.1711	27.3464	26.0096	1.60943	0.6103
20 <pt<25 	3<chiso range<11 	74.2747	32.3936	21.1711	28.1585	25.1918	1.31206	0.504842
20 <pt<25 	3<chiso range<12 	74.2747	32.3936	21.1711	28.3494	24.9991	1.24461	0.480128
20 <pt<25 	3<chiso range<13 	74.2747	32.3936	21.1711	27.5218	25.8333	1.54373	0.587485
20 <pt<25 	4<chiso range<9 	74.2747	32.3936	21.1711	29.009	24.3338	1.01831	0.395187
20 <pt<25 	4<chiso range<10 	74.2747	32.3936	21.1711	28.5519	24.7954	1.17403	0.454049
20 <pt<25 	4<chiso range<11 	74.2747	32.3936	21.1711	29.4396	23.899	0.875981	0.340007
20 <pt<25 	4<chiso range<12 	74.2747	32.3936	21.1711	29.5691	23.7678	0.833983	0.323414
20 <pt<25 	4<chiso range<13 	74.2747	32.3936	21.1711	28.4749	24.8732	1.20075	0.463998
20 <pt<25 	5<chiso range<10 	74.2747	32.3936	21.1711	25.6304	27.7358	2.2992	0.835789
20 <pt<25 	5<chiso range<11 	74.2747	32.3936	21.1711	27.0431	26.3163	1.725	0.650056
20 <pt<25 	5<chiso range<12 	74.2747	32.3936	21.1711	27.4243	25.9322	1.58013	0.600263
20 <pt<25 	5<chiso range<13 	74.2747	32.3936	21.1711	26.3516	27.0114	1.99843	0.740679
20 <pt<25 	6<chiso range<11 	74.2747	32.3936	21.1711	29.7619	23.5737	0.772106	0.298896
20 <pt<25 	6<chiso range<12 	74.2747	32.3936	21.1711	29.9149	23.4182	0.723575	0.279305
20 <pt<25 	6<chiso range<13 	74.2747	32.3936	21.1711	28.3139	25.0361	1.25707	0.484854
20 <pt<25 	7<chiso range<12 	74.2747	32.3936	21.1711	31.9766	21.325	0.114058	0.0188953
20 <pt<25 	7<chiso range<13 	74.2747	32.3936	21.1711	29.7144	23.6219	0.787271	0.304975
20 <pt<25 	8<chiso range<13 	74.2747	32.3936	21.1711	29.3869	23.9527	0.893174	0.346803
#######################################################################################
25 <pt<30 	3<chiso range<8 	42.8115	14.5676	13.6114	14.3251	13.7614	0.0981368	0.0257993
25 <pt<30 	3<chiso range<9 	42.8115	14.5676	13.6114	14.1245	13.9628	0.181787	0.0605798
25 <pt<30 	3<chiso range<10 	42.8115	14.5676	13.6114	14.8351	13.2497	0.104627	0.0618246
25 <pt<30 	3<chiso range<11 	42.8115	14.5676	13.6114	14.489	13.597	0.0314576	0.00247181
25 <pt<30 	3<chiso range<12 	42.8115	14.5676	13.6114	13.9026	14.1851	0.277082	0.099167
25 <pt<30 	3<chiso range<13 	42.8115	14.5676	13.6114	14.3501	13.7363	0.0878703	0.0214758
25 <pt<30 	4<chiso range<9 	42.8115	14.5676	13.6114	13.7639	14.3247	0.338168	0.123498
25 <pt<30 	4<chiso range<10 	42.8115	14.5676	13.6114	14.6704	13.4154	0.0406465	0.033569
25 <pt<30 	4<chiso range<11 	42.8115	14.5676	13.6114	14.2701	13.8169	0.120847	0.035368
25 <pt<30 	4<chiso range<12 	42.8115	14.5676	13.6114	13.6065	14.4821	0.408979	0.151032
25 <pt<30 	4<chiso range<13 	42.8115	14.5676	13.6114	14.1471	13.9401	0.172246	0.0566511
25 <pt<30 	5<chiso range<10 	42.8115	14.5676	13.6114	13.9699	14.1185	0.247861	0.0875813
25 <pt<30 	5<chiso range<11 	42.8115	14.5676	13.6114	13.5609	14.528	0.429793	0.159078
25 <pt<30 	5<chiso range<12 	42.8115	14.5676	13.6114	12.8767	15.2131	0.759511	0.280188
25 <pt<30 	5<chiso range<13 	42.8115	14.5676	13.6114	13.5632	14.5255	0.42874	0.158641
25 <pt<30 	6<chiso range<11 	42.8115	14.5676	13.6114	13.3027	14.7865	0.550301	0.204558
25 <pt<30 	6<chiso range<12 	42.8115	14.5676	13.6114	12.5249	15.5651	0.942857	0.343127
25 <pt<30 	6<chiso range<13 	42.8115	14.5676	13.6114	13.368	14.7209	0.519393	0.192993
25 <pt<30 	7<chiso range<12 	42.8115	14.5676	13.6114	13.3046	14.7842	0.549403	0.204157
25 <pt<30 	7<chiso range<13 	42.8115	14.5676	13.6114	14.2661	13.8204	0.122506	0.0359729
25 <pt<30 	8<chiso range<13 	42.8115	14.5676	13.6114	14.3875	13.6987	0.0725765	0.0150039
#######################################################################################
30 <pt<35 	3<chiso range<8 	25.5028	7.60324	9.32453	4.23888	12.6564	2.91949	0.790132
30 <pt<35 	3<chiso range<9 	25.5028	7.60324	9.32453	4.61631	12.279	2.38224	0.695978
30 <pt<35 	3<chiso range<10 	25.5028	7.60324	9.32453	4.3523	12.5427	2.74837	0.761697
30 <pt<35 	3<chiso range<11 	25.5028	7.60324	9.32453	4.39795	12.497	2.68196	0.750286
30 <pt<35 	3<chiso range<12 	25.5028	7.60324	9.32453	4.05001	12.8446	3.22593	0.83745
30 <pt<35 	3<chiso range<13 	25.5028	7.60324	9.32453	4.10459	12.7898	3.13457	0.823682
30 <pt<35 	4<chiso range<9 	25.5028	7.60324	9.32453	5.33471	11.5592	1.56889	0.51924
30 <pt<35 	4<chiso range<10 	25.5028	7.60324	9.32453	4.89904	11.9951	2.03404	0.625875
30 <pt<35 	4<chiso range<11 	25.5028	7.60324	9.32453	4.89025	12.0039	2.04427	0.628039
30 <pt<35 	4<chiso range<12 	25.5028	7.60324	9.32453	4.42533	12.4689	2.64293	0.743322
30 <pt<35 	4<chiso range<13 	25.5028	7.60324	9.32453	4.46726	12.4267	2.58388	0.732816
30 <pt<35 	5<chiso range<10 	25.5028	7.60324	9.32453	4.83692	12.0568	2.10722	0.641113
30 <pt<35 	5<chiso range<11 	25.5028	7.60324	9.32453	4.83501	12.0589	2.10945	0.641615
30 <pt<35 	5<chiso range<12 	25.5028	7.60324	9.32453	4.2767	12.6174	2.86166	0.780451
30 <pt<35 	5<chiso range<13 	25.5028	7.60324	9.32453	4.33771	12.5561	2.77014	0.765133
30 <pt<35 	6<chiso range<11 	25.5028	7.60324	9.32453	4.77701	12.1172	2.1794	0.655989
30 <pt<35 	6<chiso range<12 	25.5028	7.60324	9.32453	4.17081	12.7235	3.02691	0.807036
30 <pt<35 	6<chiso range<13 	25.5028	7.60324	9.32453	4.24575	12.6482	2.90916	0.788177
30 <pt<35 	7<chiso range<12 	25.5028	7.60324	9.32453	3.25574	13.6471	4.9015	1.0403
30 <pt<35 	7<chiso range<13 	25.5028	7.60324	9.32453	3.43998	13.4656	4.4443	0.993939
30 <pt<35 	8<chiso range<13 	25.5028	7.60324	9.32453	3.88463	13.032	3.51875	0.883463
#######################################################################################
35 <pt<65 	3<chiso range<8 	51.9388	14.0564	23.0642	7.97772	29.0786	3.43232	0.955856
35 <pt<65 	3<chiso range<9 	51.9388	14.0564	23.0642	8.35374	28.7098	3.07569	0.893693
35 <pt<65 	3<chiso range<10 	51.9388	14.0564	23.0642	8.62793	28.4363	2.83521	0.847984
35 <pt<65 	3<chiso range<11 	51.9388	14.0564	23.0642	8.31411	28.7488	3.1119	0.900283
35 <pt<65 	3<chiso range<12 	51.9388	14.0564	23.0642	7.71821	29.3276	3.69871	0.998199
35 <pt<65 	3<chiso range<13 	51.9388	14.0564	23.0642	7.71353	29.332	3.70367	0.998951
35 <pt<65 	4<chiso range<9 	51.9388	14.0564	23.0642	8.19307	28.868	3.2242	0.920321
35 <pt<65 	4<chiso range<10 	51.9388	14.0564	23.0642	8.5269	28.5374	2.92204	0.864851
35 <pt<65 	4<chiso range<11 	51.9388	14.0564	23.0642	8.18533	28.8755	3.23151	0.921589
