pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
#######################################################################################
20 <pt<25 	3<chiso range<8 	74.2747	32.3936	0.436132	0.494678	0.0593348	0.9867
20 <pt<25 	3<chiso range<9 	74.2747	32.3936	0.436132	0.516222	0.0618882	1.2941
20 <pt<25 	3<chiso range<10 	74.2747	32.3936	0.436132	0.512366	0.0614318	1.24095
20 <pt<25 	3<chiso range<11 	74.2747	32.3936	0.436132	0.527581	0.0632323	1.44623
20 <pt<25 	3<chiso range<12 	74.2747	32.3936	0.436132	0.531159	0.063655	1.49284
20 <pt<25 	3<chiso range<13 	74.2747	32.3936	0.436132	0.515652	0.0618211	1.28629
20 <pt<25 	4<chiso range<9 	74.2747	32.3936	0.436132	0.543516	0.065114	1.64916
20 <pt<25 	4<chiso range<10 	74.2747	32.3936	0.436132	0.534951	0.0641034	1.54155
20 <pt<25 	4<chiso range<11 	74.2747	32.3936	0.436132	0.551584	0.0660652	1.74754
20 <pt<25 	4<chiso range<12 	74.2747	32.3936	0.436132	0.554011	0.0663507	1.7766
20 <pt<25 	4<chiso range<13 	74.2747	32.3936	0.436132	0.53351	0.0639333	1.52311
20 <pt<25 	5<chiso range<10 	74.2747	32.3936	0.436132	0.480214	0.0576184	0.765062
20 <pt<25 	5<chiso range<11 	74.2747	32.3936	0.436132	0.506683	0.0607595	1.16115
20 <pt<25 	5<chiso range<12 	74.2747	32.3936	0.436132	0.513825	0.0616054	1.26113
20 <pt<25 	5<chiso range<13 	74.2747	32.3936	0.436132	0.493727	0.0592229	0.972506
20 <pt<25 	6<chiso range<11 	74.2747	32.3936	0.436132	0.557622	0.0667765	1.81935
20 <pt<25 	6<chiso range<12 	74.2747	32.3936	0.436132	0.56049	0.0671134	1.85295
20 <pt<25 	6<chiso range<13 	74.2747	32.3936	0.436132	0.530492	0.0635771	1.48418
20 <pt<25 	7<chiso range<12 	74.2747	32.3936	0.436132	0.599119	0.0716368	2.27518
20 <pt<25 	7<chiso range<13 	74.2747	32.3936	0.436132	0.556734	0.0666721	1.80888
20 <pt<25 	8<chiso range<13 	74.2747	32.3936	0.436132	0.550597	0.0659492	1.73565
#######################################################################################
25 <pt<30 	3<chiso range<8 	42.8115	14.5676	0.340273	0.509983	0.0916192	1.85234
25 <pt<30 	3<chiso range<9 	42.8115	14.5676	0.340273	0.502843	0.0903716	1.79891
25 <pt<30 	3<chiso range<10 	42.8115	14.5676	0.340273	0.528138	0.094802	1.98166
25 <pt<30 	3<chiso range<11 	42.8115	14.5676	0.340273	0.515818	0.0926432	1.89485
25 <pt<30 	3<chiso range<12 	42.8115	14.5676	0.340273	0.494941	0.0889804	1.73822
25 <pt<30 	3<chiso range<13 	42.8115	14.5676	0.340273	0.510873	0.0917753	1.85889
25 <pt<30 	4<chiso range<9 	42.8115	14.5676	0.340273	0.490003	0.0881117	1.69932
25 <pt<30 	4<chiso range<10 	42.8115	14.5676	0.340273	0.522277	0.0937769	1.94082
25 <pt<30 	4<chiso range<11 	42.8115	14.5676	0.340273	0.508025	0.091276	1.83785
25 <pt<30 	4<chiso range<12 	42.8115	14.5676	0.340273	0.4844	0.0871229	1.65429
25 <pt<30 	4<chiso range<13 	42.8115	14.5676	0.340273	0.503646	0.0905128	1.80497
25 <pt<30 	5<chiso range<10 	42.8115	14.5676	0.340273	0.497337	0.0894043	1.75678
25 <pt<30 	5<chiso range<11 	42.8115	14.5676	0.340273	0.482775	0.0868367	1.64103
25 <pt<30 	5<chiso range<12 	42.8115	14.5676	0.340273	0.458419	0.0825303	1.43155
25 <pt<30 	5<chiso range<13 	42.8115	14.5676	0.340273	0.482859	0.086851	1.64173
25 <pt<30 	6<chiso range<11 	42.8115	14.5676	0.340273	0.473583	0.0852129	1.56443
25 <pt<30 	6<chiso range<12 	42.8115	14.5676	0.340273	0.445896	0.0803104	1.31518
25 <pt<30 	6<chiso range<13 	42.8115	14.5676	0.340273	0.475909	0.0856235	1.5841
25 <pt<30 	7<chiso range<12 	42.8115	14.5676	0.340273	0.473652	0.0852241	1.56504
25 <pt<30 	7<chiso range<13 	42.8115	14.5676	0.340273	0.507884	0.0912501	1.83683
25 <pt<30 	8<chiso range<13 	42.8115	14.5676	0.340273	0.512203	0.0920087	1.86863
#######################################################################################
30 <pt<35 	3<chiso range<8 	25.5028	7.60324	0.298134	0.250885	0.0699294	0.675661
30 <pt<35 	3<chiso range<9 	25.5028	7.60324	0.298134	0.273224	0.0760891	0.327373
30 <pt<35 	3<chiso range<10 	25.5028	7.60324	0.298134	0.257598	0.0717804	0.564716
30 <pt<35 	3<chiso range<11 	25.5028	7.60324	0.298134	0.2603	0.0725252	0.521661
30 <pt<35 	3<chiso range<12 	25.5028	7.60324	0.298134	0.239707	0.0668384	0.874146
30 <pt<35 	3<chiso range<13 	25.5028	7.60324	0.298134	0.242937	0.0677301	0.814948
30 <pt<35 	4<chiso range<9 	25.5028	7.60324	0.298134	0.315744	0.0877572	0.200673
30 <pt<35 	4<chiso range<10 	25.5028	7.60324	0.298134	0.289958	0.0806828	0.101329
30 <pt<35 	4<chiso range<11 	25.5028	7.60324	0.298134	0.289438	0.0805403	0.107965
30 <pt<35 	4<chiso range<12 	25.5028	7.60324	0.298134	0.261921	0.0729682	0.496278
30 <pt<35 	4<chiso range<13 	25.5028	7.60324	0.298134	0.264402	0.0736512	0.45799
30 <pt<35 	5<chiso range<10 	25.5028	7.60324	0.298134	0.286282	0.0796697	0.148758
30 <pt<35 	5<chiso range<11 	25.5028	7.60324	0.298134	0.286169	0.0796401	0.150233
30 <pt<35 	5<chiso range<12 	25.5028	7.60324	0.298134	0.253124	0.0705412	0.63806
30 <pt<35 	5<chiso range<13 	25.5028	7.60324	0.298134	0.256735	0.071536	0.578709
30 <pt<35 	6<chiso range<11 	25.5028	7.60324	0.298134	0.282735	0.0786985	0.195665
30 <pt<35 	6<chiso range<12 	25.5028	7.60324	0.298134	0.246856	0.068812	0.745183
30 <pt<35 	6<chiso range<13 	25.5028	7.60324	0.298134	0.251292	0.0700348	0.668832
30 <pt<35 	7<chiso range<12 	25.5028	7.60324	0.298134	0.192697	0.0538184	1.95912
30 <pt<35 	7<chiso range<13 	25.5028	7.60324	0.298134	0.203601	0.0568407	1.66311
30 <pt<35 	8<chiso range<13 	25.5028	7.60324	0.298134	0.229918	0.0641276	1.06375
#######################################################################################
35 <pt<65 	3<chiso range<8 	51.9388	14.0564	0.270634	0.215248	0.0484493	1.14317
35 <pt<65 	3<chiso range<9 	51.9388	14.0564	0.270634	0.225394	0.0507229	0.891903
35 <pt<65 	3<chiso range<10 	51.9388	14.0564	0.270634	0.232791	0.0523795	0.722475
35 <pt<65 	3<chiso range<11 	51.9388	14.0564	0.270634	0.224324	0.0504809	0.917375
35 <pt<65 	3<chiso range<12 	51.9388	14.0564	0.270634	0.208246	0.0468791	1.33083
35 <pt<65 	3<chiso range<13 	51.9388	14.0564	0.270634	0.20812	0.0468508	1.33432
35 <pt<65 	4<chiso range<9 	51.9388	14.0564	0.270634	0.221059	0.0497496	0.996488
35 <pt<65 	4<chiso range<10 	51.9388	14.0564	0.270634	0.230066	0.0517688	0.783636
35 <pt<65 	4<chiso range<11 	51.9388	14.0564	0.270634	0.22085	0.0497025	1.00164
35 <pt<65 	4<chiso range<12 	51.9388	14.0564	0.270634	0.203506	0.0458167	1.46514
35 <pt<65 	4<chiso range<13 	51.9388	14.0564	0.270634	0.203819	0.0458868	1.45608
35 <pt<65 	5<chiso range<10 	51.9388	14.0564	0.270634	0.248279	0.0558433	0.400315
35 <pt<65 	5<chiso range<11 	51.9388	14.0564	0.270634	0.234004	0.052651	0.695711
35 <pt<65 	5<chiso range<12 	51.9388	14.0564	0.270634	0.211393	0.0475843	1.24497
35 <pt<65 	5<chiso range<13 	51.9388	14.0564	0.270634	0.210893	0.0474722	1.25844
35 <pt<65 	6<chiso range<11 	51.9388	14.0564	0.270634	0.212072	0.0477362	1.22678
35 <pt<65 	6<chiso range<12 	51.9388	14.0564	0.270634	0.19021	0.0428343	1.87756
35 <pt<65 	6<chiso range<13 	51.9388	14.0564	0.270634	0.192211	0.0432834	1.81185
35 <pt<65 	7<chiso range<12 	51.9388	14.0564	0.270634	0.187368	0.0421968	1.97328
35 <pt<65 	7<chiso range<13 	51.9388	14.0564	0.270634	0.190084	0.0428064	1.88173
35 <pt<65 	8<chiso range<13 	51.9388	14.0564	0.270634	0.199745	0.0449724	1.57628
#######################################################################################
65 <pt<400 	3<chiso range<8 	18.4208	3.89746	0.211579	0.136017	0.0787596	0.959404
65 <pt<400 	3<chiso range<9 	18.4208	3.89746	0.211579	0.143326	0.0829732	0.822595
65 <pt<400 	3<chiso range<10 	18.4208	3.89746	0.211579	0.146085	0.0845445	0.774673
65 <pt<400 	3<chiso range<11 	18.4208	3.89746	0.211579	0.141011	0.0816542	0.864234
65 <pt<400 	3<chiso range<12 	18.4208	3.89746	0.211579	0.145428	0.0841699	0.785926
65 <pt<400 	3<chiso range<13 	18.4208	3.89746	0.211579	0.149573	0.0865297	0.71659
65 <pt<400 	4<chiso range<9 	18.4208	3.89746	0.211579	0.135821	0.078648	0.963258
65 <pt<400 	4<chiso range<10 	18.4208	3.89746	0.211579	0.139899	0.0809765	0.885199
65 <pt<400 	4<chiso range<11 	18.4208	3.89746	0.211579	0.135206	0.0782965	0.975437
65 <pt<400 	4<chiso range<12 	18.4208	3.89746	0.211579	0.140324	0.0812196	0.877317
65 <pt<400 	4<chiso range<13 	18.4208	3.89746	0.211579	0.144768	0.0837941	0.797327
65 <pt<400 	5<chiso range<10 	18.4208	3.89746	0.211579	0.142352	0.0824179	0.839955
65 <pt<400 	5<chiso range<11 	18.4208	3.89746	0.211579	0.136317	0.0789312	0.953518
65 <pt<400 	5<chiso range<12 	18.4208	3.89746	0.211579	0.142276	0.082375	0.841315
65 <pt<400 	5<chiso range<13 	18.4208	3.89746	0.211579	0.147993	0.0856304	0.742567
65 <pt<400 	6<chiso range<11 	18.4208	3.89746	0.211579	0.136902	0.079264	0.942134
65 <pt<400 	6<chiso range<12 	18.4208	3.89746	0.211579	0.144467	0.0836231	0.802557
65 <pt<400 	6<chiso range<13 	18.4208	3.89746	0.211579	0.151361	0.0875465	0.687844
65 <pt<400 	7<chiso range<12 	18.4208	3.89746	0.211579	0.145267	0.0840787	0.788693
65 <pt<400 	7<chiso range<13 	18.4208	3.89746	0.211579	0.153531	0.088781	0.653837
65 <pt<400 	8<chiso range<13 	18.4208	3.89746	0.211579	0.169449	0.0978165	0.430708
#######################################################################################
