pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
#######################################################################################
20 <pt<25 	3<chiso range<8 	32.3936	26.4024	3.02908	1.97789
20 <pt<25 	3<chiso range<9 	32.3936	27.5522	3.15929	1.53243
20 <pt<25 	3<chiso range<10 	32.3936	27.3464	3.13602	1.60943
20 <pt<25 	3<chiso range<11 	32.3936	28.1585	3.22782	1.31206
20 <pt<25 	3<chiso range<12 	32.3936	28.3494	3.24936	1.24461
20 <pt<25 	3<chiso range<13 	32.3936	27.5218	3.15587	1.54373
20 <pt<25 	4<chiso range<9 	32.3936	29.009	3.32374	1.01831
20 <pt<25 	4<chiso range<10 	32.3936	28.5519	3.27222	1.17403
20 <pt<25 	4<chiso range<11 	32.3936	29.4396	3.37222	0.875981
20 <pt<25 	4<chiso range<12 	32.3936	29.5691	3.38676	0.833983
20 <pt<25 	4<chiso range<13 	32.3936	28.4749	3.26355	1.20075
20 <pt<25 	5<chiso range<10 	32.3936	25.6304	2.94154	2.2992
20 <pt<25 	5<chiso range<11 	32.3936	27.0431	3.10174	1.725
20 <pt<25 	5<chiso range<12 	32.3936	27.4243	3.14487	1.58013
20 <pt<25 	5<chiso range<13 	32.3936	26.3516	3.02338	1.99843
20 <pt<25 	6<chiso range<11 	32.3936	29.7619	3.40847	0.772106
20 <pt<25 	6<chiso range<12 	32.3936	29.9149	3.42563	0.723575
20 <pt<25 	6<chiso range<13 	32.3936	28.3139	3.2454	1.25707
20 <pt<25 	7<chiso range<12 	32.3936	31.9766	3.65603	0.114058
20 <pt<25 	7<chiso range<13 	32.3936	29.7144	3.40315	0.787271
20 <pt<25 	8<chiso range<13 	32.3936	29.3869	3.36631	0.893174
#######################################################################################
25 <pt<30 	3<chiso range<8 	14.5676	14.3251	2.47104	0.0981368
25 <pt<30 	3<chiso range<9 	14.5676	14.1245	2.43747	0.181787
25 <pt<30 	3<chiso range<10 	14.5676	14.8351	2.5567	0.104627
25 <pt<30 	3<chiso range<11 	14.5676	14.489	2.4986	0.0314576
25 <pt<30 	3<chiso range<12 	14.5676	13.9026	2.40001	0.277082
25 <pt<30 	3<chiso range<13 	14.5676	14.3501	2.47524	0.0878703
25 <pt<30 	4<chiso range<9 	14.5676	13.7639	2.37663	0.338168
25 <pt<30 	4<chiso range<10 	14.5676	14.6704	2.52912	0.0406465
25 <pt<30 	4<chiso range<11 	14.5676	14.2701	2.4618	0.120847
25 <pt<30 	4<chiso range<12 	14.5676	13.6065	2.35	0.408979
25 <pt<30 	4<chiso range<13 	14.5676	14.1471	2.44127	0.172246
25 <pt<30 	5<chiso range<10 	14.5676	13.9699	2.41143	0.247861
25 <pt<30 	5<chiso range<11 	14.5676	13.5609	2.34229	0.429793
25 <pt<30 	5<chiso range<12 	14.5676	12.8767	2.2263	0.759511
25 <pt<30 	5<chiso range<13 	14.5676	13.5632	2.34268	0.42874
25 <pt<30 	6<chiso range<11 	14.5676	13.3027	2.29856	0.550301
25 <pt<30 	6<chiso range<12 	14.5676	12.5249	2.1665	0.942857
25 <pt<30 	6<chiso range<13 	14.5676	13.368	2.30962	0.519393
25 <pt<30 	7<chiso range<12 	14.5676	13.3046	2.29886	0.549403
25 <pt<30 	7<chiso range<13 	14.5676	14.2661	2.4611	0.122506
25 <pt<30 	8<chiso range<13 	14.5676	14.3875	2.48152	0.0725765
#######################################################################################
30 <pt<35 	3<chiso range<8 	7.60324	4.23888	1.15238	2.91949
30 <pt<35 	3<chiso range<9 	7.60324	4.61631	1.25383	2.38224
30 <pt<35 	3<chiso range<10 	7.60324	4.3523	1.18286	2.74837
30 <pt<35 	3<chiso range<11 	7.60324	4.39795	1.19513	2.68196
30 <pt<35 	3<chiso range<12 	7.60324	4.05001	1.10146	3.22593
30 <pt<35 	3<chiso range<13 	7.60324	4.10459	1.11615	3.13457
30 <pt<35 	4<chiso range<9 	7.60324	5.33471	1.44595	1.56889
30 <pt<35 	4<chiso range<10 	7.60324	4.89904	1.32947	2.03404
30 <pt<35 	4<chiso range<11 	7.60324	4.89025	1.32712	2.04427
30 <pt<35 	4<chiso range<12 	7.60324	4.42533	1.20242	2.64293
30 <pt<35 	4<chiso range<13 	7.60324	4.46726	1.21367	2.58388
30 <pt<35 	5<chiso range<10 	7.60324	4.83692	1.31278	2.10722
30 <pt<35 	5<chiso range<11 	7.60324	4.83501	1.3123	2.10945
30 <pt<35 	5<chiso range<12 	7.60324	4.2767	1.16245	2.86166
30 <pt<35 	5<chiso range<13 	7.60324	4.33771	1.17883	2.77014
30 <pt<35 	6<chiso range<11 	7.60324	4.77701	1.29679	2.1794
30 <pt<35 	6<chiso range<12 	7.60324	4.17081	1.13397	3.02691
30 <pt<35 	6<chiso range<13 	7.60324	4.24575	1.15411	2.90916
30 <pt<35 	7<chiso range<12 	7.60324	3.25574	0.886973	4.9015
30 <pt<35 	7<chiso range<13 	7.60324	3.43998	0.936763	4.4443
30 <pt<35 	8<chiso range<13 	7.60324	3.88463	1.0568	3.51875
#######################################################################################
35 <pt<65 	3<chiso range<8 	14.0564	7.97772	1.77101	3.43232
35 <pt<65 	3<chiso range<9 	14.0564	8.35374	1.85411	3.07569
35 <pt<65 	3<chiso range<10 	14.0564	8.62793	1.91466	2.83521
35 <pt<65 	3<chiso range<11 	14.0564	8.31411	1.84527	3.1119
35 <pt<65 	3<chiso range<12 	14.0564	7.71821	1.71362	3.69871
35 <pt<65 	3<chiso range<13 	14.0564	7.71353	1.71259	3.70367
35 <pt<65 	4<chiso range<9 	14.0564	8.19307	1.81854	3.2242
