pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
35 <pt<50 	6<chiso range<13 	2.81293	2.42822	1.41388	0.272095
35 <pt<50 	7<chiso range<12 	2.81293	2.35386	1.38315	0.331902
35 <pt<50 	7<chiso range<13 	2.81293	2.41032	1.40802	0.285941
35 <pt<50 	8<chiso range<13 	2.81293	2.34282	1.36274	0.344974
#######################################################################################
50 <pt<60 	3<chiso range<8 	0.953673	0.471379	0.588817	0.81909
50 <pt<60 	3<chiso range<9 	0.953673	0.490447	0.597493	0.775283
50 <pt<60 	3<chiso range<10 	0.953673	0.582187	0.707661	0.524949
50 <pt<60 	3<chiso range<11 	0.953673	0.581797	0.698455	0.532427
50 <pt<60 	3<chiso range<12 	0.953673	0.527343	0.632797	0.673723
50 <pt<60 	3<chiso range<13 	0.953673	0.551425	0.664175	0.605636
50 <pt<60 	4<chiso range<9 	0.953673	0.644959	0.774307	0.398697
50 <pt<60 	4<chiso range<10 	0.953673	0.750608	0.897308	0.226305
50 <pt<60 	4<chiso range<11 	0.953673	0.712045	0.842739	0.286717
50 <pt<60 	4<chiso range<12 	0.953673	0.609782	0.726656	0.473251
50 <pt<60 	4<chiso range<13 	0.953673	0.628718	0.753468	0.431279
50 <pt<60 	5<chiso range<10 	0.953673	0.928854	1.0866	0.022841
50 <pt<60 	5<chiso range<11 	0.953673	0.824425	0.956314	0.135152
50 <pt<60 	5<chiso range<12 	0.953673	0.66228	0.77884	0.374137
50 <pt<60 	5<chiso range<13 	0.953673	0.67569	0.801877	0.346665
50 <pt<60 	6<chiso range<11 	0.953673	0.63716	0.742591	0.426228
50 <pt<60 	6<chiso range<12 	0.953673	0.531775	0.626723	0.673181
50 <pt<60 	6<chiso range<13 	0.953673	0.562368	0.67028	0.583793
50 <pt<60 	7<chiso range<12 	0.953673	0.55442	0.655685	0.60891
50 <pt<60 	7<chiso range<13 	0.953673	0.58298	0.696418	0.532285
50 <pt<60 	8<chiso range<13 	0.953673	0.598206	0.732021	0.485597
#######################################################################################
60 <pt<400 	3<chiso range<8 	1.83816	1.0341	0.930677	0.863952
60 <pt<400 	3<chiso range<9 	1.83816	1.24021	1.10016	0.543512
60 <pt<400 	3<chiso range<10 	1.83816	1.21343	1.07112	0.583249
60 <pt<400 	3<chiso range<11 	1.83816	1.48309	1.29614	0.273944
60 <pt<400 	3<chiso range<12 	1.83816	1.22169	1.08505	0.568149
60 <pt<400 	3<chiso range<13 	1.83816	1.26831	1.14295	0.498578
60 <pt<400 	4<chiso range<9 	1.83816	0.981713	0.875514	0.978222
60 <pt<400 	4<chiso range<10 	1.83816	1.00486	0.89046	0.935808
60 <pt<400 	4<chiso range<11 	1.83816	1.30629	1.14322	0.465239
60 <pt<400 	4<chiso range<12 	1.83816	1.06208	0.947158	0.819378
60 <pt<400 	4<chiso range<13 	1.83816	1.12819	1.02243	0.694395
60 <pt<400 	5<chiso range<10 	1.83816	1.39099	1.23372	0.362457
60 <pt<400 	5<chiso range<11 	1.83816	1.81104	1.5823	0.0171396
60 <pt<400 	5<chiso range<12 	1.83816	1.35124	1.20746	0.40326
60 <pt<400 	5<chiso range<13 	1.83816	1.3997	1.2747	0.343971
60 <pt<400 	6<chiso range<11 	1.83816	1.73566	1.48803	0.068883
60 <pt<400 	6<chiso range<12 	1.83816	1.22723	1.0795	0.565938
60 <pt<400 	6<chiso range<13 	1.83816	1.3006	1.16963	0.459598
60 <pt<400 	7<chiso range<12 	1.83816	1.39443	1.23261	0.359992
60 <pt<400 	7<chiso range<13 	1.83816	1.44645	1.31303	0.298325
60 <pt<400 	8<chiso range<13 	1.83816	1.54863	1.39856	0.20702
#######################################################################################
