pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
35  <pt<50 	6<chiso range<13 	27.6329	35.205	7.24075	1.04576
35  <pt<50 	7<chiso range<12 	27.6329	33.5643	7.41341	0.800091
35  <pt<50 	7<chiso range<13 	27.6329	34.3119	7.32195	0.912189
35  <pt<50 	8<chiso range<13 	27.6329	35.6289	7.2115	1.10878
#######################################################################################
50  <pt<60 	3<chiso range<8 	9.60318	11.8251	3.95482	0.561826
50  <pt<60 	3<chiso range<9 	9.60318	11.7664	3.95016	0.547628
50  <pt<60 	3<chiso range<10 	9.60318	11.7255	3.96787	0.534876
50  <pt<60 	3<chiso range<11 	9.60318	11.8447	3.9449	0.568207
50  <pt<60 	3<chiso range<12 	9.60318	11.6089	3.98275	0.503602
50  <pt<60 	3<chiso range<13 	9.60318	11.2382	4.04267	0.404441
50  <pt<60 	4<chiso range<9 	9.60318	11.6829	3.94707	0.526902
50  <pt<60 	4<chiso range<10 	9.60318	11.6507	3.96824	0.515977
50  <pt<60 	4<chiso range<11 	9.60318	11.7993	3.94168	0.557153
50  <pt<60 	4<chiso range<12 	9.60318	11.5375	3.98633	0.485238
50  <pt<60 	4<chiso range<13 	9.60318	11.111	4.05466	0.371873
50  <pt<60 	5<chiso range<10 	9.60318	11.7226	3.97382	0.533346
50  <pt<60 	5<chiso range<11 	9.60318	11.8954	3.93962	0.581838
50  <pt<60 	5<chiso range<12 	9.60318	11.5728	3.99568	0.492937
50  <pt<60 	5<chiso range<13 	9.60318	11.044	4.07843	0.353278
50  <pt<60 	6<chiso range<11 	9.60318	11.4753	4.00543	0.467396
50  <pt<60 	6<chiso range<12 	9.60318	11.1935	4.07901	0.389879
50  <pt<60 	6<chiso range<13 	9.60318	10.5495	4.17439	0.226697
50  <pt<60 	7<chiso range<12 	9.60318	11.066	4.10004	0.356782
50  <pt<60 	7<chiso range<13 	9.60318	10.2609	4.21778	0.15594
50  <pt<60 	8<chiso range<13 	9.60318	10.4229	4.1784	0.19618
#######################################################################################
60  <pt<400 	3<chiso range<8 	20.9692	22.585	5.02595	0.321491
60  <pt<400 	3<chiso range<9 	20.9692	22.2615	5.09286	0.253747
60  <pt<400 	3<chiso range<10 	20.9692	22.204	5.10563	0.241851
60  <pt<400 	3<chiso range<11 	20.9692	22.2818	5.09089	0.257833
60  <pt<400 	3<chiso range<12 	20.9692	22.4287	5.06979	0.287882
60  <pt<400 	3<chiso range<13 	20.9692	22.4695	5.04541	0.297359
60  <pt<400 	4<chiso range<9 	20.9692	21.6535	5.21491	0.13122
60  <pt<400 	4<chiso range<10 	20.9692	21.6573	5.21921	0.13184
60  <pt<400 	4<chiso range<11 	20.9692	21.8391	5.17434	0.168118
60  <pt<400 	4<chiso range<12 	20.9692	22.1133	5.15119	0.222104
60  <pt<400 	4<chiso range<13 	20.9692	22.1878	5.10823	0.238556
60  <pt<400 	5<chiso range<10 	20.9692	21.7469	5.19738	0.149633
60  <pt<400 	5<chiso range<11 	20.9692	22.0219	5.17316	0.203493
60  <pt<400 	5<chiso range<12 	20.9692	22.1998	5.11245	0.240707
60  <pt<400 	5<chiso range<13 	20.9692	22.3056	5.08668	0.262725
60  <pt<400 	6<chiso range<11 	20.9692	22.0086	5.175	0.20085
60  <pt<400 	6<chiso range<12 	20.9692	22.2303	5.1079	0.246892
60  <pt<400 	6<chiso range<13 	20.9692	22.3385	5.07587	0.269767
60  <pt<400 	7<chiso range<12 	20.9692	22.202	5.1536	0.239211
60  <pt<400 	7<chiso range<13 	20.9692	22.344	5.10414	0.26935
60  <pt<400 	8<chiso range<13 	20.9692	22.3612	5.08827	0.27357
#######################################################################################
