pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
40  <pt<50 	7<chiso range<12 	28.6585	43.4672	7.62056	1.94326
40  <pt<50 	7<chiso range<13 	28.6585	43.4484	7.63113	1.9381
40  <pt<50 	8<chiso range<13 	28.6585	42.7444	7.68022	1.83405
#######################################################################################
50  <pt<65 	3<chiso range<8 	22.6015	34.9316	6.33345	1.94682
50  <pt<65 	3<chiso range<9 	22.6015	34.5185	6.4382	1.85098
50  <pt<65 	3<chiso range<10 	22.6015	34.3589	6.46024	1.81996
50  <pt<65 	3<chiso range<11 	22.6015	34.7482	6.38096	1.90359
50  <pt<65 	3<chiso range<12 	22.6015	34.7238	6.3625	1.90527
50  <pt<65 	3<chiso range<13 	22.6015	34.9474	6.30254	1.95888
50  <pt<65 	4<chiso range<9 	22.6015	34.946	6.38328	1.93388
50  <pt<65 	4<chiso range<10 	22.6015	34.7442	6.4216	1.89092
50  <pt<65 	4<chiso range<11 	22.6015	35.096	6.34485	1.96923
50  <pt<65 	4<chiso range<12 	22.6015	35.02	6.32863	1.96227
50  <pt<65 	4<chiso range<13 	22.6015	35.2711	6.2849	2.01588
50  <pt<65 	5<chiso range<10 	22.6015	34.5365	6.54803	1.82269
50  <pt<65 	5<chiso range<11 	22.6015	34.8948	6.40526	1.91925
50  <pt<65 	5<chiso range<12 	22.6015	34.8133	6.3721	1.91645
50  <pt<65 	5<chiso range<13 	22.6015	35.1079	6.30325	1.98412
50  <pt<65 	6<chiso range<11 	22.6015	34.9041	6.35372	1.93628
50  <pt<65 	6<chiso range<12 	22.6015	34.8741	6.3371	1.93663
50  <pt<65 	6<chiso range<13 	22.6015	35.2315	6.27897	2.01148
50  <pt<65 	7<chiso range<12 	22.6015	34.9571	6.29918	1.96146
50  <pt<65 	7<chiso range<13 	22.6015	35.4218	6.25029	2.05115
50  <pt<65 	8<chiso range<13 	22.6015	35.0059	6.27435	1.977
#######################################################################################
65  <pt<400 	3<chiso range<8 	34.7391	42.5848	6.85784	1.14405
65  <pt<400 	3<chiso range<9 	34.7391	42.8115	6.83497	1.18104
65  <pt<400 	3<chiso range<10 	34.7391	43.0866	6.80754	1.22621
65  <pt<400 	3<chiso range<11 	34.7391	43.3888	6.78904	1.27407
65  <pt<400 	3<chiso range<12 	34.7391	43.4273	6.78847	1.27985
65  <pt<400 	3<chiso range<13 	34.7391	43.3538	6.80085	1.26671
65  <pt<400 	4<chiso range<9 	34.7391	42.8713	6.83186	1.19033
65  <pt<400 	4<chiso range<10 	34.7391	43.1785	6.8016	1.2408
65  <pt<400 	4<chiso range<11 	34.7391	43.5134	6.78157	1.29384
65  <pt<400 	4<chiso range<12 	34.7391	43.5428	6.78195	1.29811
65  <pt<400 	4<chiso range<13 	34.7391	43.455	6.796	1.2825
65  <pt<400 	5<chiso range<10 	34.7391	43.0837	6.81174	1.22503
65  <pt<400 	5<chiso range<11 	34.7391	43.4959	6.78693	1.29024
65  <pt<400 	5<chiso range<12 	34.7391	43.5333	6.78664	1.29581
65  <pt<400 	5<chiso range<13 	34.7391	43.4354	6.8027	1.27836
65  <pt<400 	6<chiso range<11 	34.7391	43.9002	6.74931	1.35734
65  <pt<400 	6<chiso range<12 	34.7391	43.8766	6.75388	1.35293
65  <pt<400 	6<chiso range<13 	34.7391	43.7344	6.77519	1.32768
65  <pt<400 	7<chiso range<12 	34.7391	44.1687	6.71257	1.40477
65  <pt<400 	7<chiso range<13 	34.7391	44.0222	6.75853	1.37354
65  <pt<400 	8<chiso range<13 	34.7391	44.0867	6.74803	1.38523
#######################################################################################
