pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
40  <pt<50 	6<chiso range<13 	16.2197	19.8561	6.32661	0.574779
40  <pt<50 	7<chiso range<12 	16.2197	19.8134	6.31247	0.569302
40  <pt<50 	7<chiso range<13 	16.2197	20.3005	6.26036	0.651847
40  <pt<50 	8<chiso range<13 	16.2197	20.3774	6.25269	0.664946
#######################################################################################
50  <pt<65 	3<chiso range<8 	12.7835	14.6276	5.38613	0.342379
50  <pt<65 	3<chiso range<9 	12.7835	14.6989	5.37459	0.356381
50  <pt<65 	3<chiso range<10 	12.7835	14.5633	5.39429	0.329941
50  <pt<65 	3<chiso range<11 	12.7835	14.5759	5.40631	0.331539
50  <pt<65 	3<chiso range<12 	12.7835	14.6207	5.39686	0.34042
50  <pt<65 	3<chiso range<13 	12.7835	14.9363	5.34559	0.402724
50  <pt<65 	4<chiso range<9 	12.7835	14.8042	5.36104	0.376923
50  <pt<65 	4<chiso range<10 	12.7835	14.6328	5.38502	0.343416
50  <pt<65 	4<chiso range<11 	12.7835	14.6393	5.39883	0.343741
50  <pt<65 	4<chiso range<12 	12.7835	14.6819	5.38913	0.352265
50  <pt<65 	4<chiso range<13 	12.7835	15.0238	5.33407	0.419998
50  <pt<65 	5<chiso range<10 	12.7835	14.4312	5.41878	0.304072
50  <pt<65 	5<chiso range<11 	12.7835	14.47	5.431	0.310532
50  <pt<65 	5<chiso range<12 	12.7835	14.5416	5.41567	0.324632
50  <pt<65 	5<chiso range<13 	12.7835	14.9443	5.34659	0.404145
50  <pt<65 	6<chiso range<11 	12.7835	14.7999	5.40226	0.373251
50  <pt<65 	6<chiso range<12 	12.7835	14.8325	5.39143	0.380048
50  <pt<65 	6<chiso range<13 	12.7835	15.2499	5.31303	0.464217
50  <pt<65 	7<chiso range<12 	12.7835	14.753	5.38652	0.365635
50  <pt<65 	7<chiso range<13 	12.7835	15.2698	5.29371	0.469671
50  <pt<65 	8<chiso range<13 	12.7835	15.2902	5.29288	0.473598
#######################################################################################
65  <pt<400 	3<chiso range<8 	18.3023	19.5376	5.4997	0.224612
65  <pt<400 	3<chiso range<9 	18.3023	19.6991	5.46487	0.255596
65  <pt<400 	3<chiso range<10 	18.3023	19.6237	5.47638	0.241291
65  <pt<400 	3<chiso range<11 	18.3023	19.6603	5.46674	0.248411
65  <pt<400 	3<chiso range<12 	18.3023	19.3377	5.53924	0.186921
65  <pt<400 	3<chiso range<13 	18.3023	19.3346	5.53383	0.186543
65  <pt<400 	4<chiso range<9 	18.3023	19.6344	5.48506	0.24286
65  <pt<400 	4<chiso range<10 	18.3023	19.5523	5.49618	0.227431
65  <pt<400 	4<chiso range<11 	18.3023	19.608	5.48126	0.238212
65  <pt<400 	4<chiso range<12 	18.3023	19.2341	5.56555	0.167423
65  <pt<400 	4<chiso range<13 	18.3023	19.2447	5.55555	0.169632
65  <pt<400 	5<chiso range<10 	18.3023	19.69	5.44594	0.254814
65  <pt<400 	5<chiso range<11 	18.3023	19.7269	5.43904	0.261921
65  <pt<400 	5<chiso range<12 	18.3023	19.2922	5.53527	0.178835
65  <pt<400 	5<chiso range<13 	18.3023	19.2981	5.52737	0.180158
65  <pt<400 	6<chiso range<11 	18.3023	19.6221	5.46537	0.241484
65  <pt<400 	6<chiso range<12 	18.3023	19.1173	5.57738	0.146126
65  <pt<400 	6<chiso range<13 	18.3023	19.1555	5.56032	0.153444
65  <pt<400 	7<chiso range<12 	18.3023	18.971	5.60445	0.119316
65  <pt<400 	7<chiso range<13 	18.3023	19.0481	5.57771	0.133711
65  <pt<400 	8<chiso range<13 	18.3023	19.1407	5.56192	0.150739
#######################################################################################
