pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
40  <pt<50 	6<chiso range<13 	15.9602	18.5498	5.35332	0.483737
40  <pt<50 	7<chiso range<12 	15.9602	18.3208	5.41155	0.436215
40  <pt<50 	7<chiso range<13 	15.9602	18.408	5.3882	0.454289
40  <pt<50 	8<chiso range<13 	15.9602	19.5004	5.29828	0.668179
#######################################################################################
50  <pt<70 	3<chiso range<8 	15.3726	18.3669	4.9274	0.607684
50  <pt<70 	3<chiso range<9 	15.3726	18.1852	4.9472	0.568524
50  <pt<70 	3<chiso range<10 	15.3726	18.1884	4.99045	0.564238
50  <pt<70 	3<chiso range<11 	15.3726	18.3555	4.96515	0.600767
50  <pt<70 	3<chiso range<12 	15.3726	18.3492	4.9711	0.598781
50  <pt<70 	3<chiso range<13 	15.3726	18.0334	5.00336	0.531803
50  <pt<70 	4<chiso range<9 	15.3726	17.689	5.02555	0.460925
50  <pt<70 	4<chiso range<10 	15.3726	17.8113	5.06733	0.481259
50  <pt<70 	4<chiso range<11 	15.3726	18.0719	5.0232	0.537367
50  <pt<70 	4<chiso range<12 	15.3726	18.0931	5.02469	0.541426
50  <pt<70 	4<chiso range<13 	15.3726	17.7393	5.05925	0.467797
50  <pt<70 	5<chiso range<10 	15.3726	17.7516	5.12396	0.464289
50  <pt<70 	5<chiso range<11 	15.3726	18.0782	5.05909	0.5348
50  <pt<70 	5<chiso range<12 	15.3726	18.1034	5.05409	0.540315
50  <pt<70 	5<chiso range<13 	15.3726	17.6653	5.09282	0.450183
50  <pt<70 	6<chiso range<11 	15.3726	18.0884	5.05132	0.537642
50  <pt<70 	6<chiso range<12 	15.3726	18.1194	5.04532	0.544425
50  <pt<70 	6<chiso range<13 	15.3726	17.6236	5.09114	0.442141
50  <pt<70 	7<chiso range<12 	15.3726	18.3284	5.06695	0.583349
50  <pt<70 	7<chiso range<13 	15.3726	17.6878	5.11163	0.452928
50  <pt<70 	8<chiso range<13 	15.3726	17.6856	5.10619	0.45298
#######################################################################################
70  <pt<100 	3<chiso range<8 	8.48005	8.43017	3.02518	0.0164883
70  <pt<100 	3<chiso range<9 	8.48005	8.25398	3.07337	0.0735577
70  <pt<100 	3<chiso range<10 	8.48005	8.24828	3.08835	0.0750465
70  <pt<100 	3<chiso range<11 	8.48005	8.34698	3.06823	0.0433703
70  <pt<100 	3<chiso range<12 	8.48005	8.36261	3.06783	0.0382811
