pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
35  <pt<50 	6<chiso range<13 	27.3818	35.4258	7.39611	1.0876
35  <pt<50 	7<chiso range<12 	27.3818	33.3414	7.57423	0.786826
35  <pt<50 	7<chiso range<13 	27.3818	34.3266	7.4882	0.927432
35  <pt<50 	8<chiso range<13 	27.3818	36.2909	7.33402	1.21476
#######################################################################################
50  <pt<60 	3<chiso range<8 	9.49381	12.0464	4.03146	0.633168
50  <pt<60 	3<chiso range<9 	9.49381	11.8548	4.05397	0.58239
50  <pt<60 	3<chiso range<10 	9.49381	12.0331	4.03341	0.629564
50  <pt<60 	3<chiso range<11 	9.49381	12.1534	4.01588	0.662268
50  <pt<60 	3<chiso range<12 	9.49381	11.9608	4.04406	0.610028
50  <pt<60 	3<chiso range<13 	9.49381	11.5962	4.09701	0.513152
50  <pt<60 	4<chiso range<9 	9.49381	11.6782	4.08322	0.534968
50  <pt<60 	4<chiso range<10 	9.49381	11.9007	4.04647	0.594812
50  <pt<60 	4<chiso range<11 	9.49381	12.0805	4.02649	0.642418
50  <pt<60 	4<chiso range<12 	9.49381	11.8417	4.05613	0.57885
50  <pt<60 	4<chiso range<13 	9.49381	11.4562	4.12086	0.476209
50  <pt<60 	5<chiso range<10 	9.49381	11.582	4.09942	0.509387
50  <pt<60 	5<chiso range<11 	9.49381	11.8299	4.05807	0.575665
50  <pt<60 	5<chiso range<12 	9.49381	11.588	4.0984	0.510977
50  <pt<60 	5<chiso range<13 	9.49381	11.125	4.18258	0.389996
50  <pt<60 	6<chiso range<11 	9.49381	11.2094	4.1681	0.4116
50  <pt<60 	6<chiso range<12 	9.49381	10.9804	4.20782	0.353292
50  <pt<60 	6<chiso range<13 	9.49381	10.4262	4.30748	0.216458
50  <pt<60 	7<chiso range<12 	9.49381	11.5038	4.11272	0.488725
50  <pt<60 	7<chiso range<13 	9.49381	10.8508	4.23095	0.320729
50  <pt<60 	8<chiso range<13 	9.49381	11.0483	4.19589	0.370479
#######################################################################################
60  <pt<400 	3<chiso range<8 	20.6795	23.7209	5.04462	0.6029
60  <pt<400 	3<chiso range<9 	20.6795	23.4665	5.10631	0.545795
60  <pt<400 	3<chiso range<10 	20.6795	23.5422	5.09087	0.56232
60  <pt<400 	3<chiso range<11 	20.6795	23.5456	5.09018	0.563065
60  <pt<400 	3<chiso range<12 	20.6795	23.7448	5.03758	0.608487
60  <pt<400 	3<chiso range<13 	20.6795	23.8051	5.01322	0.623472
60  <pt<400 	4<chiso range<9 	20.6795	22.8519	5.23174	0.415235
60  <pt<400 	4<chiso range<10 	20.6795	23.1321	5.21002	0.470747
60  <pt<400 	4<chiso range<11 	20.6795	23.0991	5.15943	0.468967
60  <pt<400 	4<chiso range<12 	20.6795	23.4823	5.10306	0.549239
60  <pt<400 	4<chiso range<13 	20.6795	23.6048	5.07837	0.576031
60  <pt<400 	5<chiso range<10 	20.6795	23.4199	5.11597	0.535656
60  <pt<400 	5<chiso range<11 	20.6795	23.445	5.11074	0.541115
60  <pt<400 	5<chiso range<12 	20.6795	23.7352	5.04054	0.606225
60  <pt<400 	5<chiso range<13 	20.6795	23.8139	5.00879	0.62578
60  <pt<400 	6<chiso range<11 	20.6795	23.6007	5.07918	0.575132
60  <pt<400 	6<chiso range<12 	20.6795	23.9336	5.0122	0.649236
60  <pt<400 	6<chiso range<13 	20.6795	24.0351	4.99928	0.671217
60  <pt<400 	7<chiso range<12 	20.6795	23.9131	5.01435	0.644869
60  <pt<400 	7<chiso range<13 	20.6795	24.0365	4.99876	0.671567
60  <pt<400 	8<chiso range<13 	20.6795	23.9855	5.0067	0.660315
#######################################################################################
