pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
40  <pt<50 	7<chiso range<13 	73.7001	41.705	8.49465	3.7665
40  <pt<50 	8<chiso range<13 	73.7001	41.4424	8.50935	3.79085
#######################################################################################
50  <pt<65 	3<chiso range<8 	55.6017	35.6549	7.27406	2.74218
50  <pt<65 	3<chiso range<9 	55.6017	36.7243	7.12437	2.64969
50  <pt<65 	3<chiso range<10 	55.6017	36.7169	7.11459	2.65438
50  <pt<65 	3<chiso range<11 	55.6017	37.294	7.06218	2.59236
50  <pt<65 	3<chiso range<12 	55.6017	37.6956	7.02503	2.5489
50  <pt<65 	3<chiso range<13 	55.6017	38.003	7.02178	2.5063
50  <pt<65 	4<chiso range<9 	55.6017	37.4493	7.05858	2.57168
50  <pt<65 	4<chiso range<10 	55.6017	37.3413	7.05566	2.58805
50  <pt<65 	4<chiso range<11 	55.6017	37.9493	7.02416	2.5131
50  <pt<65 	4<chiso range<12 	55.6017	38.3395	6.99429	2.46804
50  <pt<65 	4<chiso range<13 	55.6017	38.5687	6.98018	2.44019
50  <pt<65 	5<chiso range<10 	55.6017	36.7785	7.0931	2.65373
50  <pt<65 	5<chiso range<11 	55.6017	37.5672	7.02482	2.56725
50  <pt<65 	5<chiso range<12 	55.6017	38.1295	6.99943	2.49623
50  <pt<65 	5<chiso range<13 	55.6017	38.4189	6.98192	2.46104
50  <pt<65 	6<chiso range<11 	55.6017	38.1995	6.98545	2.49121
50  <pt<65 	6<chiso range<12 	55.6017	38.7186	6.95049	2.42905
50  <pt<65 	6<chiso range<13 	55.6017	38.9878	6.93752	2.39479
50  <pt<65 	7<chiso range<12 	55.6017	39.131	6.90499	2.38533
50  <pt<65 	7<chiso range<13 	55.6017	39.3695	6.89808	2.35315
50  <pt<65 	8<chiso range<13 	55.6017	40.4146	6.81632	2.22805
#######################################################################################
65  <pt<100 	3<chiso range<8 	40.8635	30.666	6.37643	1.59925
65  <pt<100 	3<chiso range<9 	40.8635	30.5477	6.41299	1.60858
65  <pt<100 	3<chiso range<10 	40.8635	31.0785	6.39274	1.53064
65  <pt<100 	3<chiso range<11 	40.8635	31.3744	6.37896	1.48756
65  <pt<100 	3<chiso range<12 	40.8635	31.3915	6.34799	1.49213
65  <pt<100 	3<chiso range<13 	40.8635	31.5676	6.31368	1.47234
65  <pt<100 	4<chiso range<9 	40.8635	30.8403	6.38291	1.57032
65  <pt<100 	4<chiso range<10 	40.8635	31.4701	6.38308	1.47161
65  <pt<100 	4<chiso range<11 	40.8635	31.7173	6.3565	1.43887
65  <pt<100 	4<chiso range<12 	40.8635	31.6884	6.32411	1.45081
65  <pt<100 	4<chiso range<13 	40.8635	31.8489	6.289	1.43339
65  <pt<100 	5<chiso range<10 	40.8635	31.9634	6.38074	1.39484
65  <pt<100 	5<chiso range<11 	40.8635	32.1825	6.35042	1.367
65  <pt<100 	5<chiso range<12 	40.8635	32.051	6.31312	1.3959
65  <pt<100 	5<chiso range<13 	40.8635	32.133	6.26422	1.39371
65  <pt<100 	6<chiso range<11 	40.8635	32.3963	6.31819	1.34013
65  <pt<100 	6<chiso range<12 	40.8635	32.1959	6.27928	1.38035
65  <pt<100 	6<chiso range<13 	40.8635	32.3492	6.25223	1.3618
65  <pt<100 	7<chiso range<12 	40.8635	32.5036	6.25831	1.33581
65  <pt<100 	7<chiso range<13 	40.8635	32.5873	6.22176	1.3302
65  <pt<100 	8<chiso range<13 	40.8635	32.548	6.2412	1.33236
#######################################################################################
100  <pt<400 	3<chiso range<8 	23.1821	19.049	4.37542	0.944618
100  <pt<400 	3<chiso range<9 	23.1821	19.1027	4.35629	0.936439
100  <pt<400 	3<chiso range<10 	23.1821	18.7097	4.39914	1.01665
100  <pt<400 	3<chiso range<11 	23.1821	18.786	4.40012	0.999086
100  <pt<400 	3<chiso range<12 	23.1821	18.8952	4.39296	0.975857
100  <pt<400 	3<chiso range<13 	23.1821	18.8055	4.39506	0.9958
100  <pt<400 	4<chiso range<9 	23.1821	19.1961	4.34336	0.917723
100  <pt<400 	4<chiso range<10 	23.1821	18.7465	4.38698	1.01108
100  <pt<400 	4<chiso range<11 	23.1821	18.8622	4.40085	0.981606
100  <pt<400 	4<chiso range<12 	23.1821	18.9366	4.38305	0.968618
100  <pt<400 	4<chiso range<13 	23.1821	18.8746	4.39756	0.97952
100  <pt<400 	5<chiso range<10 	23.1821	18.9538	4.36338	0.969042
100  <pt<400 	5<chiso range<11 	23.1821	19.0091	4.37253	0.954367
100  <pt<400 	5<chiso range<12 	23.1821	19.0664	4.35365	0.945345
100  <pt<400 	5<chiso range<13 	23.1821	18.9894	4.3758	0.958156
100  <pt<400 	6<chiso range<11 	23.1821	18.9202	4.40027	0.968554
100  <pt<400 	6<chiso range<12 	23.1821	19.0119	4.37521	0.953143
100  <pt<400 	6<chiso range<13 	23.1821	18.916	4.3955	0.970561
100  <pt<400 	7<chiso range<12 	23.1821	18.9807	4.38806	0.957462
100  <pt<400 	7<chiso range<13 	23.1821	18.8319	4.39968	0.988754
100  <pt<400 	8<chiso range<13 	23.1821	18.5851	4.44163	1.03498
#######################################################################################
