pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
40 <pt<60 	6<chiso range<13 	12.6508	8.44775	2.46438	1.70552
40 <pt<60 	7<chiso range<12 	12.6508	8.67919	2.73622	1.4515
40 <pt<60 	7<chiso range<13 	12.6508	8.20545	2.49382	1.78255
40 <pt<60 	8<chiso range<13 	12.6508	7.74466	2.43011	2.0189
#######################################################################################
60 <pt<400 	3<chiso range<8 	5.11142	3.94076	2.10712	0.555573
60 <pt<400 	3<chiso range<9 	5.11142	4.19814	2.22216	0.410988
60 <pt<400 	3<chiso range<10 	5.11142	3.88957	2.01819	0.605419
60 <pt<400 	3<chiso range<11 	5.11142	3.70862	1.89385	0.740713
60 <pt<400 	3<chiso range<12 	5.11142	3.88738	1.96186	0.623918
60 <pt<400 	3<chiso range<13 	5.11142	3.86813	1.92367	0.646311
60 <pt<400 	4<chiso range<9 	5.11142	4.40606	2.42738	0.290585
60 <pt<400 	4<chiso range<10 	5.11142	4.00147	2.14512	0.51743
60 <pt<400 	4<chiso range<11 	5.11142	3.74339	1.96447	0.696386
60 <pt<400 	4<chiso range<12 	5.11142	3.92411	2.02924	0.585101
60 <pt<400 	4<chiso range<13 	5.11142	3.97391	2.00991	0.565951
60 <pt<400 	5<chiso range<10 	5.11142	4.25459	2.33246	0.36735
60 <pt<400 	5<chiso range<11 	5.11142	3.90719	2.08365	0.577943
60 <pt<400 	5<chiso range<12 	5.11142	4.0909	2.14125	0.4766
60 <pt<400 	5<chiso range<13 	5.11142	4.11682	2.10311	0.472919
60 <pt<400 	6<chiso range<11 	5.11142	3.9924	2.19397	0.510043
60 <pt<400 	6<chiso range<12 	5.11142	4.20276	2.2504	0.403777
60 <pt<400 	6<chiso range<13 	5.11142	4.07771	2.14716	0.481431
60 <pt<400 	7<chiso range<12 	5.11142	4.48425	2.46795	0.254126
60 <pt<400 	7<chiso range<13 	5.11142	4.47393	2.36592	0.269447
60 <pt<400 	8<chiso range<13 	5.11142	3.85546	2.09531	0.599415
#######################################################################################
