pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
#######################################################################################
20 <pt<25 	3<chiso range<8 	211.068	59.0635	75.3676	85.1242	112.998	3.41514	2.30716
20 <pt<25 	3<chiso range<9 	211.068	59.0635	75.3676	78.5216	119.249	2.76764	2.74238
20 <pt<25 	3<chiso range<10 	211.068	59.0635	75.3676	79.8709	117.988	2.90656	2.65069
20 <pt<25 	3<chiso range<11 	211.068	59.0635	75.3676	76.4349	121.241	2.53852	2.88285
20 <pt<25 	3<chiso range<12 	211.068	59.0635	75.3676	77.9822	119.966	2.70442	2.78576
20 <pt<25 	3<chiso range<13 	211.068	59.0635	75.3676	75.2497	122.704	2.39769	2.97869
20 <pt<25 	4<chiso range<9 	211.068	59.0635	75.3676	73.7521	124.169	2.22037	3.0836
20 <pt<25 	4<chiso range<10 	211.068	59.0635	75.3676	75.968	122.099	2.47874	2.93323
20 <pt<25 	4<chiso range<11 	211.068	59.0635	75.3676	72.5608	125.308	2.07578	3.16903
20 <pt<25 	4<chiso range<12 	211.068	59.0635	75.3676	74.6171	123.542	2.32069	3.0335
20 <pt<25 	4<chiso range<13 	211.068	59.0635	75.3676	71.8469	126.343	1.98128	3.23477
20 <pt<25 	5<chiso range<10 	211.068	59.0635	75.3676	69.0328	128.899	1.60988	3.42443
20 <pt<25 	5<chiso range<11 	211.068	59.0635	75.3676	66.2658	131.465	1.21383	3.62045
20 <pt<25 	5<chiso range<12 	211.068	59.0635	75.3676	69.1716	128.896	1.62771	3.42076
20 <pt<25 	5<chiso range<13 	211.068	59.0635	75.3676	66.6516	131.463	1.26834	3.60932
20 <pt<25 	6<chiso range<11 	211.068	59.0635	75.3676	63.1732	134.438	0.727216	3.84498
20 <pt<25 	6<chiso range<12 	211.068	59.0635	75.3676	66.8397	131.162	1.2964	3.58816
20 <pt<25 	6<chiso range<13 	211.068	59.0635	75.3676	64.2783	133.79	0.904261	3.78322
20 <pt<25 	7<chiso range<12 	211.068	59.0635	75.3676	69.459	128.883	1.66695	3.41954
20 <pt<25 	7<chiso range<13 	211.068	59.0635	75.3676	65.969	132.474	1.16668	3.68566
20 <pt<25 	8<chiso range<13 	211.068	59.0635	75.3676	63.464	134.999	0.774447	3.88278
#######################################################################################
25 <pt<30 	3<chiso range<8 	116.148	26.2107	45.7429	36.5334	74.7177	1.89207	2.40295
25 <pt<30 	3<chiso range<9 	116.148	26.2107	45.7429	33.6654	77.7116	1.47761	2.69129
25 <pt<30 	3<chiso range<10 	116.148	26.2107	45.7429	33.0356	78.2664	1.38022	2.75015
25 <pt<30 	3<chiso range<11 	116.148	26.2107	45.7429	32.343	79.0514	1.26483	2.82536
25 <pt<30 	3<chiso range<12 	116.148	26.2107	45.7429	31.923	79.333	1.19653	2.86073
25 <pt<30 	3<chiso range<13 	116.148	26.2107	45.7429	32.075	79.0773	1.22509	2.84052
25 <pt<30 	4<chiso range<9 	116.148	26.2107	45.7429	31.6858	79.6702	1.15322	2.88979
25 <pt<30 	4<chiso range<10 	116.148	26.2107	45.7429	31.2068	80.0665	1.07034	2.93552
25 <pt<30 	4<chiso range<11 	116.148	26.2107	45.7429	30.6005	80.8022	0.957861	3.00819
25 <pt<30 	4<chiso range<12 	116.148	26.2107	45.7429	30.2946	80.9261	0.902236	3.02805
25 <pt<30 	4<chiso range<13 	116.148	26.2107	45.7429	30.5957	80.5179	0.961376	2.99199
25 <pt<30 	5<chiso range<10 	116.148	26.2107	45.7429	30.0155	81.2222	0.847957	3.05537
25 <pt<30 	5<chiso range<11 	116.148	26.2107	45.7429	29.4977	81.9172	0.744276	3.12265
25 <pt<30 	5<chiso range<12 	116.148	26.2107	45.7429	29.2625	81.9544	0.69844	3.13449
25 <pt<30 	5<chiso range<13 	116.148	26.2107	45.7429	29.6898	81.3954	0.786689	3.08386
25 <pt<30 	6<chiso range<11 	116.148	26.2107	45.7429	28.8538	82.7695	0.612643	3.2152
25 <pt<30 	6<chiso range<12 	116.148	26.2107	45.7429	28.6916	82.6157	0.579637	3.20616
25 <pt<30 	6<chiso range<13 	116.148	26.2107	45.7429	29.2548	81.8794	0.699375	3.1375
25 <pt<30 	7<chiso range<12 	116.148	26.2107	45.7429	23.1795	88.126	0.874669	3.78289
25 <pt<30 	7<chiso range<13 	116.148	26.2107	45.7429	24.4638	86.6579	0.479245	3.63644
25 <pt<30 	8<chiso range<13 	116.148	26.2107	45.7429	26.3562	84.8046	0.0370747	3.44156
#######################################################################################
30 <pt<40 	3<chiso range<8 	114.171	19.6604	52.7521	31.1598	79.5234	2.14948	2.23775
30 <pt<40 	3<chiso range<9 	114.171	19.6604	52.7521	28.9642	81.8719	1.86284	2.46383
30 <pt<40 	3<chiso range<10 	114.171	19.6604	52.7521	28.3192	82.3459	1.77785	2.51997
30 <pt<40 	3<chiso range<11 	114.171	19.6604	52.7521	28.2213	82.4046	1.7656	2.52814
30 <pt<40 	3<chiso range<12 	114.171	19.6604	52.7521	27.9229	82.7291	1.72023	2.55973
30 <pt<40 	3<chiso range<13 	114.171	19.6604	52.7521	26.991	83.7005	1.57693	2.65743
30 <pt<40 	4<chiso range<9 	114.171	19.6604	52.7521	29.1066	81.7911	1.87927	2.45239
30 <pt<40 	4<chiso range<10 	114.171	19.6604	52.7521	28.3218	82.3711	1.77692	2.52094
30 <pt<40 	4<chiso range<11 	114.171	19.6604	52.7521	28.2089	82.4342	1.76297	2.53012
30 <pt<40 	4<chiso range<12 	114.171	19.6604	52.7521	27.8643	82.8143	1.7106	2.5672
30 <pt<40 	4<chiso range<13 	114.171	19.6604	52.7521	26.816	83.9081	1.54828	2.67748
